,PDB_ID,Energy_solvP,Entropy_sidec,Energy_torsion,Kn_electrostatic,Energy_ionisation
410,4g8g_AC,332.938,119.238,12.3361,-0.824365,0.507126
411,4g8i_AC,317.65,115.266,7.40861,-0.492156,0.471449
412,4g9d_AC,309.937,110.86,8.67969,-0.887195,0.482255
413,4g9f_AC,308.552,113.553,5.08912,-0.461942,0.427602
414,4gkn_AC,314.452,107.141,19.6411,-0.136129,0.732653
415,4gks_AC,317.534,107.232,17.2311,-0.117815,0.919226
416,4hkj_AC,300.389,107.459,6.21715,0.0476318,0.221584
417,4hs3_AC,298.816,105.999,5.41592,-0.0445866,0.222549
418,4huu_AC,320.275,116.875,4.1644,-0.191177,0.439878
419,4huv_AC,307.167,110.838,2.94535,-0.466806,0.946625
420,4huw_AI,330.863,114.384,4.95332,-0.617581,0.555826
421,4hux_AC,321.522,116.777,2.63437,-0.463385,0.31013
422,4hv8_AE,313.87,112.036,4.81131,-0.409533,0.54905
423,4hwz_AC,313.386,113.117,10.2803,0.135929,0.467559
424,4hx1_AC,309.304,110.779,5.8614,-0.25834,0.641166
425,4i48_AC,310.483,103.456,9.00257,0.070314,0.815908
426,4i4w_AC,309.596,114.079,5.2383,0.0306191,0.938862
427,4iho_AC,303.104,104.99,16.5696,-0.637197,0.547557
428,4jfd_AC,317.056,107.772,12.8133,-0.303053,0.673235
429,4jfe_AC,310.802,108.717,16.527,-0.343479,0.679316
430,4jff_AC,320.968,111.765,18.7621,0.0197458,0.738564
431,4jfo_AC,311.077,105.996,9.01869,-0.240514,0.691988
432,4jfp_AC,310.858,110.18,8.96121,-0.253408,0.695562
433,4jfq_AC,318.181,109.825,8.60826,-0.148218,0.744715
434,4jqv_AB,321.835,117.94,6.73782,-0.325042,0.633241
435,4jqx_AB,331.168,118.912,7.11301,-0.723249,0.199413
436,4jrx_AC,299.003,105.148,6.49503,-0.309197,0.270963
437,4jry_AC,309.259,112.308,15.9881,-0.451951,0.29231
438,4k7f_AC,311.603,112.403,5.42169,-0.0753217,0.703226
439,4l29_Am,315.344,108.391,9.18131,-0.0178395,0.949941
440,4l3c_Am,312.923,108.894,12.4765,-0.0900449,0.722458
441,4l3e_AC,313.013,109.55,20.1275,-0.336189,0.964038
442,4l8b_AC,306.893,110.1,2.78573,-0.842565,0.644152
443,4l8c_AI,321.648,117.502,2.72347,-0.685406,0.929866
444,4l8d_AE,309.789,119.75,2.88741,-0.970449,0.955816
445,4lcy_AC,316.003,110.869,4.90122,-0.441371,0.314494
446,4lnr_AC,313.2,112.96,13.0933,-0.194696,0.315745
447,4mj5_AC,331.628,116.328,11.1645,-0.420397,0.456847
448,4mj6_AC,318.042,117.787,9.08973,0.564593,0.450005
449,4mji_AC,302.895,94.1419,23.0956,0.080146,0.383154
450,4mnq_AC,308.853,101.847,11.1168,-0.194222,1.04117
451,4ms8_AB,267.793,97.6626,7.24656,-0.226492,0.25377
452,4mvb_AB,281.828,90.033,8.60306,-0.0257201,0.233045
453,4mxq_AB,293.97,101.47,10.4524,-0.615624,0.237862
454,4n0c_AB,292.828,100.634,12.1728,-0.751765,0.211355
455,4n5e_AB,292.2,102.51,7.50367,-0.393647,0.280649
456,4n8v_AC,307.607,109.633,5.91289,-0.094656,0.213284
457,4nny_AC,305.415,111.126,4.56195,-0.240819,0.717625
458,4no0_AC,310.486,104.706,17.6866,-0.403768,0.907196
459,4no5_AC,314.758,113.805,3.61248,-0.0250738,0.892343
460,4nqv_AM,315.059,106.603,2.49463,-0.782905,0.992484
461,4nqx_AM,306.542,104.961,3.30374,-0.734305,0.386027
462,4nsk_AC,317.863,114.013,13.5539,-0.504439,0.328823
463,4nt6_AC,307.304,109.536,6.25903,-0.435337,0.213781
464,4o2e_AC,307.931,107.978,10.6244,-0.531291,0.437147
465,4o2f_AC,306.745,107.52,9.93128,-0.000249975,0.374653
466,4pg2_AD,307.772,107.851,7.31259,-0.431462,0.937089
467,4pg9_AC,296.273,101.035,3.14337,-0.0668149,0.226613
468,4pgb_AC,295.931,101.303,5.1015,-0.044875,0.206323
469,4pgd_AC,296.847,101.998,2.87565,-0.00386711,0.220192
470,4pge_AC,302.435,108.441,3.95789,-0.0560232,0.235045
471,4pr5_AC,320.898,114.273,10.0593,-0.618812,0.381983
472,4pra_AC,317.676,112.097,11.7604,-0.318201,0.420086
473,4prb_AC,311.842,115.536,9.67088,-0.787674,0.37172
474,4prd_AC,310.037,113.368,9.58493,-0.785305,0.42823
475,4pre_AC,312.197,114.104,9.00678,-0.772006,0.396909
476,4prh_AC,302.779,104.881,7.15179,-0.839551,0.403384
477,4pri_AC,313.631,109.487,6.20664,-0.897186,0.377005
478,4prn_AC,315.923,109.697,10.1948,-0.396413,0.376078
479,4prp_AC,292.187,106.202,6.83835,-0.306202,0.439175
480,4qok_AC,309.249,104.05,17.429,-0.215571,0.947805
481,4qrp_AC,308.522,97.1585,4.6992,-0.564234,0.421526
482,4qrq_AC,305.897,108.549,6.54511,-0.912164,0.521929
483,4qrr_AP,298.323,99.6424,4.88612,-0.149749,0.419824
484,4qrs_AC,316.163,110.974,7.22024,-0.743821,0.327907
485,4qrt_AC,308.957,107.443,5.1714,0.230059,0.352559
486,4qru_AC,315.31,117.149,6.39923,-1.27523,0.317242
487,4u1h_AC,309.364,110.409,4.95357,-0.268516,0.309184
488,4u1i_AC,307.352,106.093,5.96225,-0.467985,0.294782
489,4u1j_AC,311.378,110.593,5.19731,-0.00861473,0.675907
490,4u1k_AC,313.526,115.224,8.85365,-0.74309,0.653262
491,4u1l_AC,309.658,117.163,10.2992,-0.913928,0.699934
492,4u1m_AC,311.686,110.498,4.24617,-0.361602,0.332153
493,4u1n_AC,315.639,111.624,5.82023,-0.606292,0.803206
494,4u1s_AC,306.602,108.004,8.63238,-0.414494,0.945465
495,4wdi_AC,312.771,104.636,12.999,-0.451369,0.35416
496,4wu5_AC,307.262,107.977,11.6743,-0.521694,0.726862
497,4wu7_AC,306.003,104.018,9.10311,-0.515263,0.697271
498,4wuu_AC,318.769,109.495,10.5114,-0.138196,0.929055
499,4xxc_AB,318.795,112.889,5.18286,-0.389176,0.602041
500,4z76_AC,312.823,109.244,9.56651,-0.463662,0.31606
501,4z77_AC,314.414,107.545,10.28,-0.348545,0.357514
502,4z78_AC,302.378,107.044,10.0781,-0.00422841,0.342738
503,5b38_AC,297.031,100.666,10.0464,-0.469242,0.309702
504,5b39_AC,298.054,102.261,9.41912,-0.518786,0.308821
505,5brz_AC,307.682,101.951,8.77101,-0.60349,0.802743
506,5bs0_AC,305.482,104.255,9.23817,-0.159691,0.803699
507,5c07_AC,313.492,108.436,9.39767,-0.136999,1.10585
508,5c08_AC,310.415,111.453,19.3373,-0.150986,1.08177
509,5c09_AC,306.517,106.51,10.0204,0.0591106,0.861432
510,5c0a_AC,304.769,107.114,9.39432,-0.222051,0.90997
511,5c0b_AC,314.578,112.632,13.066,-0.0791891,0.689589
512,5c0c_AC,316.012,113.074,10.957,-0.104423,0.9018
513,5c0d_AC,301.827,105.867,6.70972,-0.143209,0.898599
514,5c0e_AC,311.153,107.327,7.0444,-0.126552,0.738867
515,5c0f_AC,308.439,108.205,7.24174,-0.249546,0.761112
516,5c0g_AC,300.735,107.795,6.32581,-0.381962,0.671327
517,5c0i_AC,311.161,111.547,8.10587,-0.283821,0.785493
518,5c0j_AC,311.678,111.163,8.91393,-0.376877,0.803576
519,5d2l_AQ,310.554,101.67,24.2466,-0.260807,0.912202
520,5d2n_AI,318.42,111.771,8.76585,-0.139895,0.715874
521,5d9s_AC,312.606,114.238,3.33259,-0.20224,0.920393
522,5ddh_AC,316.339,114.748,3.88805,-0.735673,0.944494
523,5def_AC,326.207,121.496,8.13294,-1.88134,0.539637
524,5deg_AC,319.551,114.436,7.01344,-1.89863,0.46958
525,5e00_AC,308.185,108.852,5.0748,-0.15017,0.750505
526,5e6i_CE,279.653,87.0181,25.3897,-0.183212,1.74486
527,5e8n_AC,299.512,113.568,10.6739,-0.684813,0.327531
528,5e9d_AC,316.22,103.33,9.38282,-0.227162,0.882615
529,5enw_AC,306.136,112.719,3.00192,-0.433845,0.756795
530,5eo0_AC,316.005,115.819,6.77137,-0.580757,0.320287
531,5eo1_AC,305.71,112.405,4.42947,-0.48157,0.290974
532,5eot_AC,306.519,110.282,2.35509,-0.0882429,0.674983
533,5eu3_AC,318.335,112.157,5.3964,-0.0861088,0.710646
534,5eu4_AC,302.652,107.858,7.30275,-0.184213,0.703556
535,5eu5_AC,310.114,112.728,5.73319,-0.202433,0.74452
536,5eu6_AC,306.374,106.227,6.42097,0.0510403,0.921183
537,5euo_AJ,309.027,107.895,11.8127,-0.136287,0.698771
538,5f7d_AC,307.078,113.412,4.5942,-0.182143,0.892906
539,5f9j_AC,302.434,108.984,6.60472,-0.105991,0.690539
540,5fa3_AC,308.694,111.211,1.52395,-0.338624,0.700614
541,5fa4_AC,305.762,110.177,5.72836,-0.426632,0.720322
542,5fdw_AC,313.897,108.68,6.49824,-0.152354,0.899365
543,5gr7_AC,307.921,103.57,8.9342,-0.303745,0.495903
544,5grd_AC,320.168,113.742,4.80171,0.0615537,0.223072
545,5gsr_AP,305.563,100.55,8.4457,-0.237474,0.350181
546,5gsv_AC,302.616,104.345,7.2936,-0.237765,0.557502
547,5gsx_AC,310.151,105.503,8.05734,-0.431628,0.321816
548,5hga_AC,309.638,113.005,9.93663,-0.503632,0.469502
549,5hgb_AC,311.953,109.969,15.6387,-0.586575,1.13683
550,5hgd_AC,315.003,108.546,12.2913,-0.488982,0.534039
551,5hgh_AC,319.52,106.467,11.8465,-0.779206,0.73814
552,5hhm_AC,302.51,105.047,3.29563,-0.10978,0.738559
553,5hhn_AC,305.663,111.182,5.89304,-0.264209,0.729429
554,5hho_AC,310.014,105.341,5.66744,-0.218019,0.706894
555,5hhp_AC,306.995,107.985,7.2294,-0.38751,0.745635
556,5hhq_AC,307.281,111.841,7.82904,-0.23696,0.920942
557,5hyj_AC,307.698,105.458,13.7581,-0.476322,0.966291
558,5ib1_AC,315.564,114.368,6.60399,-1.85221,0.47948
559,5ib2_AC,323.626,115.719,6.4475,-1.93899,0.76677
560,5ib3_AC,317.799,115.709,5.67272,-1.72585,0.516641
561,5ib4_AC,320.285,113.83,6.66639,-0.906795,0.587084
562,5ib5_AC,333.03,120.577,7.40064,-0.874678,0.742291
563,5iek_AC,310.77,113.936,6.31245,-0.139048,0.453718
564,5im7_AE,304.801,107.736,9.34325,-0.391277,0.308497
565,5inc_AE,306.726,111.37,16.3007,-0.125405,0.314129
566,5ind_AE,314.704,107.371,7.73046,-0.637686,0.317285
567,5iro_AB,310.211,98.1154,19.1958,-0.140982,0.878749
568,5isz_AC,300.989,105.737,6.65917,-0.16263,0.704785
569,5ivx_AP,316.261,109.112,6.89311,-0.817891,0.16583
570,5jhd_AC,304.173,101.071,5.59055,-0.0704184,0.695201
571,5jwd_AC,310.12,111.533,13.6718,-0.468005,0.507968
572,5jwe_AP,302.493,103.578,10.1332,-0.489776,0.587664
573,5jzi_AC,309.983,106.967,6.6791,-0.0531276,0.703271
574,5kd4_AP,303.657,100.305,14.7821,-0.290943,0.195037
575,5kd7_AP,310.393,101.938,9.12958,-0.717437,0.173798
576,5m00_AP,306.488,114.075,5.78897,-0.735102,0.297513
577,5m01_AP,313.436,115.814,4.0392,-0.713011,0.483866
578,5m02_AP,305.815,112.12,3.49424,-0.546104,0.255427
579,5men_AC,316.166,102.681,14.2061,-0.101148,1.1081
580,5meo_AC,305.862,114.376,4.39694,0.0369502,0.990545
581,5mep_AC,305.934,102.198,7.08632,-0.0774723,0.788043
582,5meq_AC,300.974,108.246,6.12641,-0.110715,0.893854
583,5mer_AC,312.138,110.566,6.93781,-0.0823306,1.10934
584,5mzm_AC,297.698,109.618,5.37897,-0.40998,0.434536
585,5n1y_AC,304.937,104.01,5.55975,-0.225959,0.995629
586,5n6b_AC,304.145,108.558,4.15754,-0.100474,0.895475
587,5nht_HP,312.707,105.22,13.5867,-0.205674,0.72345
588,5nme_AC,295.776,99.6917,10.0054,-0.113991,0.952228
589,5nmf_AC,303.751,102.744,6.98666,-0.210988,0.919699
590,5nmg_AC,304.103,102.506,9.09852,-0.189457,0.670602
591,5nmh_AC,304.853,109.652,5.70136,-0.19136,0.705421
592,5nmk_AC,307.539,113.557,4.30895,-0.19796,0.919104
593,5nqk_HP,312.493,103.523,7.29455,-0.306388,1.35716
594,5swq_AC,307.7,106.587,13.1042,-0.13674,0.648805
595,5sws_AC,293.849,107.181,4.41985,-0.563097,0.572344
596,5t6w_AC,303.38,103.857,8.28655,-0.476352,0.326809
597,5t6x_AC,306.858,104.953,7.45903,-0.395041,0.323994
598,5t6y_AC,302.992,103.297,6.87858,-0.34614,0.309326
599,5t6z_AC,304.722,108.439,5.54755,-0.458158,0.273331
600,5t70_AC,295.343,100.837,2.26109,-0.317784,0.297946
601,5t7g_AP,309.476,98.2952,11.6411,-0.603488,0.165031
602,5tez_AC,312.942,111.587,14.5409,-0.0969451,0.733991
603,5til_AC,300.591,107.896,2.67375,-0.359382,0.355569
604,5tje_AI,300.605,103.037,11.9608,-0.632048,0.317085
605,5trz_AP,315.374,105.756,9.68656,-0.236902,0.349358
606,5ts1_AP,316.499,107.905,8.76079,-0.375152,0.327649
607,5txs_AC,321.785,114.607,5.373,-0.580411,0.336042
608,5u98_AC,303.709,104.894,7.55777,-0.362729,0.329613
609,5v5l_AE,303.817,108.646,7.48954,-0.598887,0.276319
610,5v5m_AE,307.94,106.521,8.91612,-0.41794,0.350953
611,5vgd_AC,311.102,109.392,5.75906,-0.746148,0.187579
612,5vge_AC,298.991,101.438,4.15587,-0.589658,0.18591
613,5vud_AC,299.82,106.162,6.61127,-0.463036,0.308966
614,5vue_AC,303.058,110.063,9.16894,-0.771021,0.316185
615,5vuf_AC,302.292,105.42,7.71234,-0.629967,0.316085
616,5vvp_AC,302.72,108.839,7.89558,-0.431676,0.300027
617,5vwd_AC,301.961,107.003,5.77291,-0.388113,0.313171
618,5vwf_AC,299.504,103.653,7.2459,-0.439277,0.317718
619,5vwh_AC,306.91,111.132,12.5991,-0.410786,0.31058
620,5vwj_AC,308.017,109.035,9.24422,-0.479145,0.29961
621,5vz5_AC,326.08,107.647,13.6028,-0.276994,0.29634
622,5w1v_AC,301.682,99.4469,5.68951,-0.858864,0.882296
623,5w1w_AC,310.529,110.771,3.97076,-0.523391,1.06892
624,5w69_AI,309.275,109.979,4.06587,0.298001,0.17785
625,5w6a_AE,312.92,114.552,7.00942,0.00772728,0.172033
626,5weu_AP,300.523,108.705,5.93801,-0.21832,0.183631
627,5wjl_AC,317.806,110.021,10.2567,0.0759639,0.430998
628,5wjn_AC,316.611,106.746,4.43306,-0.0560932,0.247065
629,5wkf_AC,307.927,108.866,5.99705,-0.0665793,0.233057
630,5wkh_AC,318.354,110.525,5.01801,-0.645343,0.238119
631,5wlg_AC,304.264,111.364,2.24714,-0.745177,0.336172
632,5wli_AC,313.01,116.068,5.04077,-0.286065,0.376676
633,5wmn_AE,308.603,111.868,5.91611,-0.115195,0.304428
634,5wmo_AC,312.336,116.889,5.6521,-1.00386,0.731452
635,5wmp_AC,309.326,111.438,5.63877,-0.449183,0.700407
636,5wmq_AC,305.194,102.291,6.17709,-0.438873,0.296846
637,5wmr_AC,300.198,105.614,4.0705,0.0904288,0.373319
638,5wsh_AC,313.207,112.827,6.87063,-0.354386,0.709884
639,5wwi_AE,318.732,113.766,9.17124,-1.09569,0.536314
640,5wwu_AE,316.896,115.968,8.2935,-0.654523,0.452902
641,5wxd_AE,317.598,111.118,10.2885,-0.715538,0.681847
642,5xos_AC,312.907,116.105,7.50046,-0.742526,0.299922
643,5xot_AC,303.296,103.213,10.9659,-0.396307,0.285189
644,5xov_AC,316.179,106.265,10.5549,-0.752653,0.729679
645,5xs3_AC,309.29,107.259,9.22422,-1.03406,0.233354
646,5yxn_CI,312.019,113.043,10.2436,-0.18683,0.920909
647,5yxu_CI,311.988,107.917,13.0921,-0.029509,0.905995
648,6aee_AC,315.366,110.589,10.7925,-0.939275,1.19164
649,6am5_AC,310.36,104.62,6.95175,-0.137395,0.723292
650,6amt_AC,313.002,104.961,5.75313,-0.129679,0.726027
651,6amu_AC,312.907,114.406,5.68472,-0.0876848,0.68135
652,6at5_AC,318.44,111.976,4.79196,-0.511207,0.383754
653,6at9_AC,320.439,108.64,16.8624,-0.333937,0.360697
654,6avf_HP,321.044,108.849,10.2692,-0.47347,0.430023
655,6avg_FQ,303.713,106.698,9.12856,-0.36101,0.839769
656,6bj2_AC,301.429,97.0006,8.63735,-0.662624,0.328138
657,6bj3_AC,298.534,104.101,6.0599,-0.128874,0.285916
658,6bj8_AC,303.628,114.052,5.73783,-0.429325,0.283806
659,6d29_AC,300.674,106.923,7.06457,-0.429993,0.322314
660,6d2r_AC,301.203,105.246,6.93408,-0.451661,0.38429
661,6d2t_AC,289.983,101.052,4.89288,-0.501601,0.316352
662,6d78_AC,309.89,110.404,5.77136,-0.081802,0.743109
663,6dkp_AC,311.673,111.264,5.39903,-0.126932,0.930087
664,6ei2_AC,312.27,115.118,4.3538,-0.116106,0.284529
665,6eqa_AC,302.657,104.496,18.3304,-0.0637043,0.919923
666,6eqb_AC,303.905,100.911,17.0979,-0.135544,0.73632
667,6ewa_AC,303.724,105.284,3.04723,0.0458894,0.823055
668,6ewc_AC,304.927,102.995,4.67139,-0.102776,1.18171
669,6ewo_AC,299.451,102.167,3.74389,-0.403044,0.898573
670,6g3j_AC,305.288,101.277,9.52477,-0.144098,0.729551
671,6g3k_AC,307.189,103.065,14.7838,-0.177597,0.879467
672,6g9q_AP,311.61,107.433,4.94532,-0.634489,0.322901
673,6g9r_AP,300.592,107.757,5.52224,-0.117384,0.532151
674,6ggm_AP,304.54,106.011,6.54318,-0.883005,0.811651
675,6gh1_AP,314.778,104.884,4.05788,-0.956295,0.846728
676,6gh4_AP,312.783,110.873,4.96512,-0.397596,0.847332
677,6ghn_AP,294.151,99.5691,4.52072,-0.263076,0.830399
678,6gl1_AP,310.196,106.248,7.63622,-0.613872,0.641427
679,6h6d_AC,297.358,105.64,8.66245,-0.630705,0.494748
680,6h6h_AC,297.653,107.132,6.72561,-0.456991,0.271977
681,6id4_AU,319.025,116.19,3.48028,0.0909529,0.443039
682,6iex_AC,315.537,106.686,12.6593,-0.772657,1.08638
683,6j1v_AC,316.806,114.301,7.99048,-0.456101,0.482925
684,6j1w_AC,312.077,114.181,8.01029,-0.127006,0.310943
685,6j29_AC,310.853,113.954,7.12042,-0.370594,0.47569
686,6j2a_AC,319.338,112.939,4.61351,-0.100617,1.04125
687,6joz_AC,315.862,119.787,4.33711,-0.109157,0.436033
688,6jq2_AP,299.219,101.964,8.77295,-0.0190699,0.241616
689,6jq3_AP,308.022,99.0897,17.6787,0.0568577,0.242802
690,6jtn_AC,313.659,114.132,5.96636,-0.174635,0.185073
691,6jto_AC,308.851,113.311,7.70763,-0.60204,0.182026
692,6jtp_AC,310.289,107.219,7.34508,-0.159445,0.186035
693,6k60_AC,310.945,107.263,8.37108,-1.36574,1.23753
694,6l9k_AQ,301.033,103.772,9.96124,-0.550088,0.78073
695,6l9l_AB,298.367,107.894,8.55535,-0.369029,0.2923
696,6mpp_AB,301.914,107.931,11.4006,-0.73364,0.379076
697,6mt3_AB,321.012,117.054,3.43629,-0.063078,0.623882
698,6mt4_AC,311.324,109.68,4.96055,-0.309172,0.328233
699,6mt5_AC,319.564,118.989,6.33458,0.00459012,0.338265
700,6mt6_AB,312.893,113.577,3.57099,-0.00359852,0.33775
701,6mtl_AC,312.689,113.921,3.95222,-0.236443,0.202073
702,6mtm_AC,320.267,108.922,6.7667,-0.266238,0.3117
703,6nca_AU,303.018,103.743,11.3093,-0.314876,0.966135
704,6npr_AR,313.321,100.756,9.91437,-0.739687,0.175825
705,6o4y_AC,308.75,112.463,2.66574,0.02756,0.938762
706,6o4z_AC,305.122,110.923,3.12939,-0.0792263,0.91788
707,6o51_AC,303.738,107.373,5.66069,-0.153633,0.7481
708,6o53_AC,308.145,110.807,3.72099,-0.12173,0.697953
709,6o9b_AC,309.173,107.907,6.98633,-0.250294,0.440999
710,6o9c_AC,301.466,108.835,10.8995,-0.21529,0.438088
711,6opd_AC,310.842,112.482,7.26957,-0.17104,0.94022
712,6p64_AC,310.072,105.073,6.66973,-0.132583,1.13143
713,6pa1_AC,306.398,100.381,11.139,-0.347248,0.20932
714,6pag_AC,308.571,100.605,6.28687,-0.659109,0.168342
715,6ptb_AC,311.459,108.289,8.21848,-0.0117528,0.912904
716,6pte_AC,310.2,112.682,5.40087,-0.0733447,0.94655
717,6pyj_AC,309.983,113.44,8.2959,-0.430175,0.502457
718,6pyl_AC,315.059,112.326,5.64411,-1.00844,0.650412
719,6pyv_AC,312.529,109.87,4.61604,-0.925724,0.565347
720,6pyw_AC,310.264,113.972,6.17228,-0.450692,0.45833
721,6pz5_AC,315.805,116.596,5.59621,-0.452055,0.647075
722,6q3k_AP,305.027,111.112,4.41008,-0.147151,0.762355
723,6q3s_AC,302.936,112.159,6.86666,-0.21953,0.910303
724,6r2l_AC,288.35,102.6,5.87585,-0.160193,0.639736
725,6rp9_AC,296.088,105.73,2.96344,-0.136702,0.921505
726,6rpa_AC,302.203,103.837,3.72986,-0.207052,0.919451
727,6rpb_AC,304.282,111.186,1.18406,-0.175936,0.928728
728,6rsy_AC,303.364,104.811,11.3314,-0.164665,1.13393
729,6ss7_AC,304.378,106.7,4.59944,-0.181857,0.937319
730,6ss8_AC,297.798,104.168,6.37538,-0.136237,0.692673
731,6ss9_AC,307.943,103.726,7.37327,-0.163436,1.20655
732,6ssa_AC,307.338,107.955,6.01012,-0.127093,0.924792
733,6tmo_AC,307.669,109.509,12.151,-0.000147498,0.714142
734,6trn_AC,289.4,107.056,2.04369,-0.29358,1.37662
735,6tro_AC,308.01,103.483,6.06483,-0.399125,1.00459
736,6uj7_AC,313.514,105.475,6.43,-0.28987,0.676438
737,6uj8_AC,310.882,103.359,12.5797,-0.59166,0.324324
738,6uj9_AC,312.663,102.159,16.4212,-0.262714,0.285387
739,6ujo_AC,310.209,107.992,5.29031,-0.0464847,0.732209
740,6ujq_AC,316.718,111.647,5.34543,-0.134218,0.916995
741,6uk2_AC,313.221,105.478,9.17979,-0.264572,0.93919
742,6uk4_AC,307.211,110.722,9.11717,-0.24932,0.723339
743,6uli_AC,318.032,108.491,9.20102,-0.623413,0.163563
744,6ulk_AC,314.484,109.063,6.12874,-0.969166,0.164351
745,6uln_AC,307.262,112.029,7.42885,-0.539023,0.183971
746,6ulr_AC,305.262,102.665,6.77078,-0.307121,0.164787
747,6uon_AC,295.289,97.1483,12.813,-0.464868,0.146713
748,6uz1_AC,302.163,105.406,6.02771,-0.108138,0.712009
749,6uzm_AC,312.052,109.395,5.16827,-0.103436,0.474031
750,6uzn_AC,304.189,104.368,5.15052,-0.262608,0.315578
751,6uzo_AC,307.744,105.574,8.48413,-0.0883496,0.384008
752,6uzp_AC,313.323,110.947,5.64696,-0.172307,0.507713
753,6uzq_AC,311.169,109.735,6.98593,-0.292806,0.453944
754,6uzs_AC,309.161,105.129,5.2758,-0.367707,0.957634
755,6v2o_AC,303.175,107.052,5.4563,-0.430289,0.332563
756,6v2p_AC,298.07,104.15,3.6401,-0.444145,0.325431
757,6v2q_AC,303.064,107.032,4.97323,-0.424652,0.327813
758,6v3j_AC,297.34,100.711,8.47186,-0.471644,0.323551
759,6vb0_AC,315.67,116.968,7.09412,-0.112861,0.205187
760,6vb1_AC,316.66,115.042,6.83644,-0.0902538,0.187905
761,6vb2_AC,312.612,112.759,5.68922,-0.573639,0.193204
762,6vb3_AC,315.82,105.718,7.27723,-0.152111,0.457564
763,6vb4_AC,308.298,107.882,10.2872,-0.117596,0.332303
764,6vb5_AC,311.3,114.322,8.41143,-0.0762493,0.254651
765,6vb6_AC,310.753,106.776,6.8963,-0.157019,0.332386
766,6vb7_AC,315.235,110.708,7.43336,-0.403188,1.02918
767,6viu_AC,312.315,108.327,10.126,-0.130986,0.44279
768,6vm7_AC,313.915,113.081,7.5389,-0.160555,0.937928
769,6vm8_AC,317.944,112.527,6.18383,-0.674552,1.33947
770,6vm9_AC,307.717,106.524,7.25562,-0.113615,0.729775
771,6vma_AC,306.604,107.382,5.7334,-0.245281,0.904952
772,6vmc_AC,308.892,105.827,7.3675,-0.291276,0.911632
773,6vmx_AC,302.247,109.535,6.01562,-0.919531,0.309744
774,6vpz_AC,318.829,115.019,8.40375,-1.23965,0.47824
775,6vqo_AP,315.559,108.763,13.7081,-0.339881,1.45971
776,6vr1_AP,310.75,112.56,10.4105,-0.176264,1.06524
777,6vr5_AP,307.558,108.581,10.2536,0.101364,1.00657
778,6vrm_AP,316.261,106.98,16.129,0.0741136,1.24569
779,6vrn_AP,316.456,113.003,11.9103,-0.194029,1.07086
780,6w51_AC,314.563,108.969,11.6946,-0.206898,1.29938
781,6wl2_AB,299.049,95.6526,7.66317,-0.142929,0.194093
782,6wl3_AB,295.793,96.1791,15.0467,-0.292448,0.193512
783,6wl4_AB,289.519,96.7714,16.8429,-0.030271,0.199278
784,6wzy_AC,294.409,105.001,3.9907,-0.0472978,0.475586
785,6x00_AC,299.668,105.116,2.93455,-0.513722,0.343251
786,6xqa_AC,311.858,112.7,4.22037,-0.404112,0.53548
787,6y26_AC,314.459,116.158,5.14026,-0.38658,0.484221
788,6y27_AC,308.753,113.582,5.77892,-0.379733,0.601392
789,6y28_AC,308.137,113.363,7.95874,-0.709932,0.48667
790,6y29_AC,309.411,114.368,6.12643,-0.02379,0.598228
791,6y2a_AC,321.994,116.823,7.55941,-1.01617,0.498993
792,6y2b_AC,315.217,113.602,5.27029,-0.559934,1.17558
793,6z9v_AC,308.553,110.452,6.89274,-0.16986,0.728405
794,6z9w_AC,313.273,104.745,13.6963,-0.18831,0.775019
795,7ji2_AC,303.727,108.948,7.48215,-0.398969,0.751283
796,7jwi_AC,304.6,109.749,2.73169,-0.403009,0.963361
797,7jwj_AC,286.402,103.964,2.9991,-0.357026,0.73667
798,7jyu_AC,315.002,107.183,5.58923,-0.569093,1.10789
799,7jyv_AC,315.745,109.733,5.64351,-0.588705,0.938972
800,7jyw_AC,310.069,106.79,3.9043,-0.659898,0.533314
801,7jyx_AC,321.277,109.063,4.28526,-0.329449,1.13864
802,7k80_AC,304.525,106.405,9.79756,-0.450595,0.515358
803,7k81_AC,317.894,113.813,5.33996,-0.505314,0.757173
804,7kgo_AC,313.656,110.139,7.7123,-0.394054,0.870441
805,7kgp_AC,302.207,112.425,2.76475,-0.203774,0.708411
806,7kgq_AC,303.726,111.369,2.1339,-0.249068,0.702829
807,7kgr_AC,306.108,111.573,3.21693,-0.195732,0.619149
808,7kgs_AC,312.298,112.379,2.95961,0.0432881,0.907275
809,7lfz_AC,316.279,112.639,6.27914,-0.699748,0.787138
810,7lg0_AC,320.259,116.012,7.27628,-0.533306,0.812124
811,7lg2_AC,315.036,107.723,7.84751,-0.0545516,0.992111
812,7lg3_AC,314.397,112.049,7.14673,-0.0253073,0.724739
813,7lgd_AF,312.617,106.884,10.1952,-0.551238,0.326141
814,7lgt_AF,316.725,111.272,9.72503,-0.567461,0.561405
815,7m8s_AC,317.017,113.26,4.41252,-0.154641,0.899721
816,7m8t_AC,303.764,111.722,2.52533,0.170037,0.228395
817,7m8u_AC,297.973,109.162,4.06157,-0.119485,0.318183
818,7mkb_AC,301.759,108.058,4.33196,-0.0417938,0.692682
819,7n1a_AC,308.313,106.048,9.53939,-0.14341,1.12028
820,7n1b_AC,304.837,109.783,9.44179,-0.209926,0.857596
821,7n1e_AC,316.994,113.124,9.26778,0.040983,1.34934
