,PDB_ID,Is_Answer,Total_energy,BackHbond,SideHbond,Energy_vdw,Electro,Energy_solvP,Energy_solvH,Energy_vdwclash,Entropy_sidec,Entropy_mainc,Water_bonds,UNK,Cis_bond,Energy_torsion,Backbone_vdwclash,Helix_dipole,Loop_entropy,Disulfide,Kn_electrostatic,Partial_covalent_interactions,Energy_ionisation,Entropy_complex
131,1wbz_AP,0,16.1662,-139.773,-53.6205,-210.706,-14.3263,304.004,-266.437,6.57391,106.889,281.697,0,0,0,5.82064,112.121,-0.230344,0,-3.79692,-0.187948,0,0.260486,0
132,1x7q_AC,0,13.0624,-151.284,-63.3966,-213.321,-13.1786,306.566,-266.571,16.5383,113.982,282.302,0,0,0,5.80066,107.137,-0.35298,0,-3.63948,-0.606697,0,0.224212,0
133,1xr8_AC,0,23.3145,-149.094,-68.7645,-216.213,-13.6638,315.687,-265.542,14.1289,113.029,289.251,0,0,0,7.97924,113.421,-0.156005,0,-3.58087,-0.0669696,0,0.319583,0
134,1xr9_AC,0,-3.90832,-155.578,-69.0024,-220.248,-16.6192,309.734,-277.46,25.8532,113.03,286.571,0,0,0,3.98162,112.307,-0.0764855,0,-4.19724,-0.21806,0,0.32011,0
135,1ydp_AP,0,24.0677,-144.546,-68.7624,-226.398,-18.4654,321.99,-281.544,27.1155,113.954,292.359,0,0,0,12.5753,120.686,-0.126324,0,-4.2784,-0.736598,0,0.930929,0
136,1yn6_AC,0,53.0419,-135.243,-60.5416,-222.938,-12.2712,322.295,-278.472,24.933,115.003,289.907,0,0,0,11.0607,124.012,-0.333104,0,0,-0.743092,0,0.385545,0
137,1yn7_AC,0,51.0707,-131.923,-59.4961,-221.887,-14.5171,321.143,-278.914,21.9087,111.05,294.939,0,0,0,13.5283,119.223,-0.392498,0,-4.26786,-0.601091,0,0.500125,0
138,1zhb_AC,0,31.7869,-136.016,-47.8667,-215.011,-14.6495,303.914,-273.406,15.9757,105.799,291.742,0,0,0,5.54158,115.644,0.0836307,0,-4.05885,-0.655561,0,0.394928,0
139,1zhk_AC,0,15.4165,-148.475,-59.3265,-218.892,-9.44862,304.629,-278.02,17.6503,108.138,294.514,0,0,0,8.849,112.927,-0.126995,0,-4.18462,-0.182899,0,0.292124,0
140,1zhl_AC,0,14.4859,-153.593,-62.6749,-223.405,-15.5247,316.217,-279.459,23.8296,114.029,289.942,0,0,0,9.29685,113.208,-0.0663639,0,-4.25899,-0.150908,0,0.30306,0
141,1zsd_AC,0,23.1323,-148.444,-57.2017,-220.3,-11.4747,311.242,-278.13,19.6453,109.035,294.995,0,0,0,8.12167,118.595,-0.107037,0,-4.26765,-0.272796,0,0.292725,0
142,1zt1_AP,0,37.0682,-128.801,-55.2809,-208.608,-14.5014,294.003,-264.314,29.0293,98.5855,287.174,0,0,0,3.53493,101.568,-0.0878736,0,-4.02457,-0.111196,0,0.471065,0
143,1zt7_AP,0,91.3946,-106.032,-49.5277,-214.689,-8.88218,304.145,-273.611,20.3668,100.052,312.612,0,0,0,11.7806,115.553,-0.137709,0,-4.1874,-0.857624,0,0.363121,0
144,2a83_AC,0,-1.46533,-147.706,-75.4158,-220.826,-21.7046,321.079,-274.481,15.1465,119.337,281.879,0,0,0,4.8835,110.473,0.1329,0,-3.35028,-1.46904,0,1.02924,0
145,2ak4_AC,0,22.1052,-141.587,-50.452,-211.173,-12.3724,297.968,-265.467,8.27269,109.25,284.963,0,0,0,7.11898,105.371,-0.0277216,0,-4.23937,-0.465888,0,0.31711,0
146,2av1_AC,0,18.1566,-140.445,-53.1451,-218.374,-11.5862,304.2,-276.081,15.8668,109.599,284.558,0,0,0,6.80044,113.676,-0.104573,0,-3.8252,-0.0106007,0,0.703129,0
147,2av7_AC,0,19.0942,-138.301,-55.3471,-214.16,-13.6857,299.465,-271.665,14.9696,105.54,286.803,0,0,0,8.97179,107.539,-0.0660398,0,-3.94179,-0.180057,0,0.691724,0
148,2axf_AC,0,15.9038,-149.877,-64.7689,-220.616,-15.2858,313.183,-274.728,21.909,112.983,289.574,0,0,1.12406,6.93157,116.136,-0.143511,0,-4.28243,-0.388052,0,0.288053,0
149,2axg_AC,0,24.2461,-141.463,-61.6028,-216.129,-14.3036,308.235,-270.606,16.3236,111.171,288.085,0,0,0,9.00472,121.978,-0.198083,0,-4.3047,-0.257484,0,0.290788,0
150,2bck_AC,0,105.12,-120.88,-45.296,-208.22,-12.0531,300.574,-262.144,37.3538,97.769,307.875,0,0,0,14.2997,122.024,-0.0623479,0,-4.10789,-0.509397,0,0.522465,0
151,2bnq_AC,0,29.3232,-149.522,-55.1244,-222.781,-14.386,318.616,-279.298,18.0175,110.678,291.907,0,0,0,15.0936,113.376,-0.205553,0,-4.25947,-0.150823,0,0.738061,0
152,2bnr_AC,0,23.0243,-145.309,-54.7209,-225.458,-14.2579,320.524,-284.288,20.3092,111.436,288.5,0,0,0,10.0697,114.679,-0.133747,0,-4.23852,-0.140193,0,0.732386,0
153,2bsr_AC,0,30.5981,-142.014,-61.8982,-218.307,-14.0238,317.134,-274.674,15.4376,114.379,288.214,0,0,0,10.0872,123.57,0.150157,0,-4.22818,-0.0730988,0,0.414443,0
154,2bss_AC,0,22.0388,-144.979,-57.8213,-220.822,-15.6606,317.486,-277.04,17.78,109.033,289.364,0,0,0,9.17246,118.9,-0.0794361,0,-4.26338,-0.573872,0,0.442804,0
155,2bst_AC,0,26.2689,-144.037,-63.005,-218.132,-17.0396,317.203,-270.525,17.6689,112.403,288.78,0,0,0,7.55245,121.023,0.0593694,0,-4.27204,-0.82335,0,0.435462,0
156,2bvo_AC,0,5.1799,-152.833,-59.3217,-224.407,-9.7984,310.532,-286.086,16.7728,114.162,289.974,0,0,0,10.4975,111.171,-0.0182833,0,-4.19916,-0.423486,0,0.32875,0
157,2bvp_AC,0,-15.0589,-156.198,-61.2719,-233.793,-11.6618,318.96,-299.499,26.2503,114.61,284.447,0,0,0,7.70133,119.576,-0.514721,0,-4.11703,-0.328811,0,0.356815,0
158,2c7u_AC,0,89.0958,-109.285,-45.7999,-204.688,-12.9768,300.313,-256.701,18.8204,97.3492,298.935,0,0,0,6.83096,109.574,-0.119478,0,-4.2998,-0.232407,0,0.949812,0
159,2cik_AC,0,18.653,-145.954,-55.8611,-217.543,-13.8256,305.083,-275.129,25.0108,106.034,288.095,0,0,0,6.61812,109.543,0.0464173,0,-4.12088,-0.215449,0,0.41597,0
160,2ckb_HP,0,214.456,-115.735,-41.8778,-215.555,-16.371,320.816,-272.751,76.3549,102.774,349.996,0,0,0,27.0901,202.09,-0.0547529,0,0,-0.699306,0,0.469261,0
161,2clr_AC,0,53.2035,-141.014,-50.2451,-224.857,-11.6297,319.437,-283.035,31.3577,113.584,294.898,0,0,0,8.49835,115.302,-0.0538658,0,-4.27733,-0.180803,0,0.720321,0
162,2clv_AC,0,17.3592,-138.31,-46.999,-212.615,-11.5244,302.365,-269.567,12.2668,100.299,278.57,0,0,0,6.54678,111.801,0.00743172,0,-4.00599,0.10988,0,0.215202,0
163,2clz_AC,0,17.6284,-140.065,-48.0582,-208.328,-10.0342,298.415,-263.004,13.0544,96.912,278.819,0,0,0,4.15298,109.066,-0.163758,0,-4.05394,-0.237782,0,0.219807,0
164,2d31_AC,0,85.3781,-129.462,-58.6457,-219.873,-20.0566,323.299,-271.358,33.3621,116.533,304.76,0,0,0,11.0802,131.196,0.0502871,0,-4.23927,-0.998235,0,0.926321,0
165,2dyp_AC,0,50.2873,-133.432,-62.3543,-223.243,-18.3476,322.932,-278.929,31.2288,109.643,294.828,0,0,0,12.3182,124.916,-0.389552,0,-4.30777,-0.753557,0,1.09502,0
166,2e7l_EQ,0,15.7295,-131.781,-54.625,-214.547,-16.1949,302.154,-269.532,13.3676,103.848,279.862,0,0,0,6.93628,105.797,0.0919797,0,-3.92335,-0.166926,0,0.240962,0
167,2esv_AP,0,67.3102,-128.96,-40.1436,-215.651,-9.67102,309.963,-271.553,24.2935,102.415,295.482,0,0,0,5.21564,105.926,-0.146056,0,-4.30421,-0.528677,0,0.897597,0
168,2f53_AC,0,27.2941,-142.687,-57.9227,-220.203,-13.3021,314.129,-276.664,15.1689,113.578,291.712,0,0,0,6.46967,110.783,0.116384,0,-3.82754,-0.162875,0,0.889786,0
169,2f54_AC,0,88.339,-132.145,-46.0759,-221.253,-10.7569,310.113,-279.975,47.9823,104.813,303.681,0,0,0,15.1581,133.97,-0.0894509,0,-3.88445,-0.186298,0,0.958073,0
170,2f74_AC,0,88.9607,-117.644,-46.3338,-216.991,-9.39495,311.255,-276.685,23.2634,101.312,311.266,0,0,0,12.7391,127.566,0.341129,0,-4.1032,-0.443746,0,0.378206,0
171,2fo4_AP,0,38.1497,-137.346,-61.4513,-211.436,-14.5698,305.208,-266.128,30.8268,105.515,282.427,0,0,0,9.33653,120.09,-0.0696893,0,-4.3036,-0.0924478,0,0.233734,0
172,2fwo_AP,0,88.5532,-129.481,-56.3905,-228.336,-13.7225,325.987,-287.62,53.0149,110.777,303.45,0,0,1.12406,14.8777,142.051,-0.181184,0,-4.29698,-0.828565,0,0.180071,0
173,2fz3_AC,0,11.3894,-145.635,-66.5029,-219.511,-15.5657,309.442,-274.262,23.4237,112.749,287.15,0,0,0,4.85491,108.73,-0.170775,0,-4.16756,-0.841627,0,0.425948,0
174,2git_AC,0,14.1781,-143.459,-55.3573,-216.941,-13.4108,302.11,-274.115,18.459,109.835,283.789,0,0,0,6.84997,108.445,-0.208793,0,-3.91603,-0.356756,0,0.900349,0
175,2gj6_AC,0,37.0622,-134.693,-51.3271,-220.812,-15.5519,314.304,-279.21,19.6822,107.149,290.088,0,0,0,10.5727,111.039,-0.183776,0,-3.84194,-0.076398,0,0.962357,0
176,2gt9_AC,0,22.587,-149.204,-62.1853,-219.681,-13.0444,314.659,-276.534,26.644,110.525,290.099,0,0,0,5.2146,111.167,-0.504081,0,-3.89658,-0.25844,0,0.753162,0
177,2gtw_AC,0,6.36805,-143.791,-55.5457,-216.5,-11.0203,305.167,-274.125,7.23584,105.642,285.394,0,0,0,7.31102,110.453,-0.525577,0,-3.59632,-0.0495182,0,0.771718,0
178,2gtz_AC,0,9.55925,-148.834,-58.414,-218.055,-10.3907,305.639,-276.25,13.1544,108.96,291.649,0,0,0,6.23534,109.372,-0.709831,0,-3.96323,-0.171818,0,0.709268,0
179,2guo_AC,0,15.4083,-147.11,-56.9791,-217.362,-10.8844,306.94,-273.98,12.9077,108.162,287.829,0,0,0,9.91004,109.153,-0.764988,0,-3.78409,-0.182025,0,0.705495,0
180,2h6p_AC,0,12.0711,-139.345,-52.4958,-215.667,-9.78703,300.91,-274.037,9.84648,105.183,284.066,0,0,0,7.53731,107.568,-0.246443,0,-4.28805,-0.0537475,0,0.44862,0
181,2hjk_AC,0,20.0534,-146.329,-51.2691,-220.574,-12.5511,309.243,-281.397,21.049,111.53,287.691,0,0,0,6.53238,111.288,-0.0523606,0,-3.82473,-0.325535,0,0.33091,0
182,2hjl_AC,0,16.1847,-150.021,-59.2644,-221.865,-13.0024,306.14,-284.179,25.4963,114.584,290.627,0,0,0,11.5921,110.654,-0.0143473,0,-3.8954,-0.343659,0,0.331287,0
183,2hn7_AC,0,10.4025,-153.081,-62.5427,-216.252,-14.5304,309.908,-270.131,12.5852,113.204,288.18,0,0,0,7.49938,110.398,-0.304206,0,-3.91615,-0.448818,0,0.230297,0
184,2j8u_AC,0,62.3895,-120.844,-45.9446,-209.4,-13.4863,296.618,-266.322,33.1279,99.8179,287.374,0,0,0,4.65012,105.27,-0.161609,0,-4.26577,-0.202661,0,1.42848,0
185,2jcc_AC,0,45.9563,-133.197,-42.1361,-210.275,-11.9874,300.247,-266.139,19.9146,98.808,289.509,0,0,0,4.94986,110.443,-0.186762,0,-4.12569,-0.127012,0,0.701525,0
186,2mha_AE,0,249.509,-86.3122,-38.8587,-200.99,-15.2514,305.688,-250.763,52.121,100.459,356.851,0,0,0,26.7838,154.715,-0.221367,0,0,-0.199498,0,0.20292,0
187,2nx5_AC,0,56.456,-133.852,-61.5542,-215.569,-12.2043,310.532,-271.701,27.516,111.559,299.278,0,0,0,7.10099,116.118,-0.279144,0,-4.27986,-0.367202,0,0.276526,0
188,2oi9_AQ,0,38.4961,-127.471,-57.1604,-212.619,-12.3627,299.081,-267.413,30.9111,106.426,277.331,0,0,0,5.80528,101.135,0.019989,0,-3.99873,-0.263773,0,0.210362,0
189,2ol3_HP,0,73.5059,-127.883,-61.2772,-212.71,-15.171,310.495,-266.75,35.2896,107.322,294.116,0,0,0,9.95266,130.153,-0.142866,0,0,0.0373003,0,0.227784,0
190,2p5e_AC,0,20.8495,-149.453,-56.3959,-227.955,-13.4718,322.243,-287.693,20.9362,116.766,290.85,0,0,0,9.14894,115.943,-0.791085,0,-3.91639,-0.130068,0,0.710796,0
191,2p5w_AC,0,37.5015,-142.798,-51.8921,-217.216,-13.6125,308.81,-273.907,16.693,107.047,294.981,0,0,0,11.9063,112.673,-0.0720234,0,-3.60102,-0.102536,0,1.26464,0
192,2pye_AC,0,51.083,-130.342,-51.271,-211.292,-10.84,302.002,-265.32,15.4134,107.692,296.152,0,0,0,3.34849,111.182,-0.921456,0,-4.06699,-0.170117,0,0.698985,0
193,2rfx_AC,0,40.6954,-134.764,-47.9822,-208.778,-9.56635,298.46,-263.039,9.90618,102.457,287.117,0,0,1.61251,9.36524,108.665,-0.0697848,0,-3.87872,-0.462348,0,0.317809,0
194,2uwe_AC,0,26.6253,-129.286,-44.0835,-215.849,-11.371,303.984,-274.169,9.04483,105.546,284.111,0,0,0,2.53731,105.667,-0.08848,0,-4.29895,-0.164258,0,0.71218,0
195,2v2w_AC,0,15.5961,-143.365,-52.3196,-211.925,-12.3155,304.022,-264.903,7.14941,106.57,282.589,0,0,0,4.04874,108.455,-0.281878,0,-4.17905,-0.170646,0,0.67664,0
196,2v2x_AC,0,11.1076,-145.581,-59.7389,-218.788,-11.8023,310.733,-274.581,10.09,110.281,287.966,0,0,0,6.01653,111.439,-0.237903,0,-4.1759,-0.223243,0,1.14807,0
197,2vaa_AP,0,27.5009,-140.25,-53.359,-211.911,-14.9054,307.1,-266.415,10.1252,107.687,288.949,0,0,0,4.64395,113.439,-0.151148,0,-4.23631,-0.0142887,0,0.237542,0
198,2vab_AP,0,47.6161,-123.177,-49.6152,-203.305,-16.6176,298.581,-257.116,11.505,104.891,282.379,0,0,0,4.1888,111.161,0.0145847,0,-4.26158,-0.0985877,0,0.24777,0
199,2vlj_AC,0,71.8221,-123.758,-45.6213,-205.676,-12.4715,297.54,-258.572,14.3791,100.712,297.295,0,0,0.137433,10.9245,111.062,-0.0562219,0,-3.65594,-0.16803,0,0.812649,0
200,2vlk_AC,0,56.4239,-138.318,-48.3388,-206.583,-10.9042,291.976,-260.141,19.6593,104.248,298.16,0,0,0,10.0244,109.941,-0.161291,0,-3.73455,-0.126985,0,0.663625,0
201,2vll_AC,0,0.766437,-151.758,-59.9943,-222.765,-12.1928,312.535,-281.842,14.4383,112.106,287.946,0,0,0,5.74804,114.493,-0.048123,0,-3.9354,-0.207236,0,0.735859,0
202,2vlr_AC,0,93.6884,-113.112,-47.7091,-188.488,-9.86451,277.566,-236.214,19.9008,99.1923,287.781,0,0,0,7.87444,96.7784,-0.48414,0,-3.84734,-0.168745,0,1.26198,0
203,2x4o_AC,0,50.1743,-133.056,-39.3448,-217.643,-9.3096,310.969,-275.15,18.0812,99.3037,289.947,0,0,0,10.5377,116.217,-0.331449,0,-4.25496,-0.28251,0,0.706597,0
204,2x4r_AC,0,72.7347,-125.467,-41.4417,-218.877,-13.7938,311.656,-277.839,33.0391,104.822,295.823,0,0,0,8.68807,123.301,-0.301282,0,-4.14015,-0.130548,0,0.697279,0
205,2x4s_AC,0,89.879,-127.383,-51.619,-220.201,-11.3024,319.939,-275.786,31.1392,107.167,310.138,0,0,0,12.1175,133.182,-0.424388,0,-4.28292,-0.341534,0,0.718484,0
206,2x4u_AC,0,13.8514,-145.739,-57.8322,-220.305,-13.3426,312.032,-279.069,14.0351,107.544,287.552,0,0,0,13.1569,112.408,-0.312016,0,-4.26045,-0.380391,0,0.772703,0
207,2xpg_AC,0,49.8358,-133.566,-59.5364,-214.383,-17.1836,315.209,-269.241,17.3727,110.954,293.805,0,0,0.00665417,10.6814,113.713,0.0725237,0,-4.27498,-0.299401,0,0.219382,0
208,2ypk_AC,0,19.2383,-148.203,-57.4069,-216.703,-12.8138,302.725,-275.178,25.6262,110.583,285.184,0,0,0,10.0268,109.353,-0.0879763,0,-4.16949,-0.673869,0,0.329714,0
209,2ypl_AC,0,13.8177,-146.984,-55.0485,-221.675,-11.2363,305.379,-283.43,23.3121,109.874,292.597,0,0,0,5.56618,114.768,-0.103906,0,-4.13858,-0.616913,0,0.32245,0
210,3am8_AE,0,80.5707,-128.208,-40.6014,-217.152,-11.3488,312.923,-270.197,25.7074,105.623,299.263,0,0,0,8.83822,113.733,0.0650999,0,-4.25271,-0.828619,0,0.739002,0
211,3bo8_AC,0,15.8243,-147.656,-64.4239,-212.559,-17.9396,310.453,-260.653,10.7297,110.892,285.718,0,0,0,5.23166,106.561,0.294513,0,-4.24302,-0.928954,0,0.909615,0
212,3bp4_AC,0,15.8757,-147.286,-58.706,-215.002,-13.7433,313.668,-268.332,9.30226,111.652,281.294,0,0,0,7.51976,112.982,-0.0716435,0,-4.21687,-0.64065,0,0.438582,0
213,3bp7_AC,0,1.32828,-147.091,-59.0941,-215.701,-14.7735,308.066,-271.228,11.1731,106.751,279.395,0,0,0,7.72586,108.801,-0.096974,0,-4.20789,-0.256673,0,0.665654,0
214,3buy_AC,0,47.9649,-127.015,-43.529,-218.985,-14.3328,312.784,-277.248,15.4218,109.387,290.078,0,0,0,6.52717,113.096,-0.295439,0,-4.25655,-0.947329,0,0.375034,0
215,3bvn_AC,0,57.9341,-124.135,-72.2868,-218.161,-20.1053,321.339,-268.901,19.2434,113.361,295.915,0,0,0,17.319,121.914,-0.091528,0,-4.27143,-1.63381,0,0.342897,0
216,3bw9_AC,0,2.70101,-154.644,-67.4959,-223.187,-9.48805,311.545,-279.209,15.3062,113.482,291.162,0,0,0,9.40351,113.687,-0.138188,0,-4.0689,-0.266578,0,0.300529,0
217,3bwa_AC,0,9.60031,-152.415,-60.2094,-215.86,-11.6586,308.765,-268.917,10.4433,105.72,291.037,0,0,0,6.849,110.047,-0.168659,0,-4.18898,-0.112401,0,0.316926,0
218,3bxn_AC,0,1.83491,-150.079,-66.116,-216.836,-13.8348,309.965,-271.282,13.651,111.992,282.344,0,0,0,5.88069,108.178,-0.0991722,0,-3.96572,-0.139101,0,0.354186,0
219,3bze_AP,0,97.9356,-135.954,-47.8101,-218.833,-7.59217,311.967,-275.504,40.8112,107.878,311.845,0,0,0,14.9344,129.121,-0.184891,0,-4.28212,-0.403072,0,1.06391,0
220,3bzf_AP,0,73.1587,-136.131,-53.4878,-224.98,-11.3003,325.784,-279.474,26.4215,111.268,306.256,0,0,0,12.8399,131.977,-0.0153604,0,-4.24038,-0.46404,0,0.683249,0
221,3c8k_AP,0,51.0896,-131.13,-58.8925,-208.495,-16.3673,305.592,-263.039,11.748,106.031,298.18,0,0,0,11.6961,117.558,-0.251658,0,-4.22344,0.00990176,0,0.231666,0
222,3c9n_AC,0,-7.1752,-152.558,-69.7575,-222.248,-17.1564,319.612,-276.028,8.63042,116.018,285.168,0,0,0,5.16893,114.288,-0.233999,0,-4.00992,-0.086959,0,0.306449,0
223,3cc5_AC,0,26.8316,-139.737,-56.4175,-219.186,-14.6468,308.448,-278.156,17.336,109.856,291.613,0,0,0,11.5235,113.792,0.0298464,0,-3.98969,-0.185828,0,0.344281,0
224,3cch_AC,0,70.6715,-136.585,-60.9775,-218.907,-14.037,312.464,-275.106,29.7169,110.973,305.234,0,0,0,17.9967,132.777,-0.0206909,0,0,-0.636039,0,0.554932,0
225,3cdg_AP,0,135.779,-124.35,-41.0851,-218.579,-8.27324,314.847,-273.828,41.2349,106.025,322.721,0,0,0,20.6872,147.607,0.0354156,0,-4.28598,-0.468765,0,1.09807,0
226,3ch1_AC,0,28.8508,-134.141,-58.1668,-214.792,-15.5981,303.044,-271.293,18.391,107.65,290.864,0,0,0.00737518,7.2983,102.935,0.0454459,0,-4.28598,-0.712029,0,0.539955,0
227,3cii_AC,0,116.538,-109.458,-40.5113,-207.678,-7.88045,308.587,-259.065,18.4566,101.003,310.441,0,0,0,6.81947,128.706,-0.11036,0,-4.2516,-0.669994,0,0.855901,0
228,3cpl_AE,0,69.6458,-133.968,-66.9304,-217.025,-13.8259,313.136,-271.054,25.3777,114.587,306.176,0,0,0,17.7558,129.923,0.174268,0,-4.29454,-1.01155,0,0.548624,0
229,3cvh_AC,0,29.4364,-133.036,-54.9757,-204.719,-11.3991,290.939,-260.302,13.1094,99.7046,289.84,0,0,0,4.64318,120.316,-0.193241,0,-4.24083,-0.152889,0,0.21838,0
230,3czf_AC,0,-4.28918,-152.351,-72.1849,-224.674,-18.2484,322.531,-279.516,13.7794,118.518,282.04,0,0,0,9.19636,111.232,-0.0506909,0,-3.53099,-1.0326,0,1.2345,0
231,3d18_AC,0,4.37052,-146.96,-58.9217,-220.099,-15.8898,318.97,-273.496,6.96825,112.586,281.76,0,0,0,4.26125,108.936,-0.0875057,0,-4.19249,-1.18355,0,0.654433,0
232,3d25_AC,0,55.1928,-138.778,-54.7001,-216.372,-15.3823,314.174,-271.677,22.3746,111.292,292.537,0,0,0,15.6552,116.793,-0.886416,0,-3.81806,-0.153295,0,0.926045,0
233,3dmm_AP,0,65.8226,-135.297,-56.6224,-220.501,-17.4974,317.898,-276.568,30.0329,110.361,304.135,0,0,0,14.4473,137.142,0.0872359,0,-4.26326,-0.556395,0,0.167011,0
234,3dx6_AC,0,-1.93127,-150.546,-67.6777,-219.825,-18.5692,322.223,-272.512,10.5092,111.649,283.328,0,0,0,3.92812,112.954,-0.459112,0,-4.19237,0.00203269,0,0.210782,0
235,3dx7_AC,0,12.5951,-148.911,-71.9386,-220.796,-18.331,319.541,-276.075,20.7847,118.551,287.738,0,0,0.378062,6.10755,112.332,-0.1228,0,-4.2762,-0.260386,0,0.205138,0
236,3dx8_AC,0,10.5709,-146.68,-70.4373,-219.669,-19.7739,317.57,-272.556,19.8901,112.842,287.309,0,0,0,6.45452,108.88,-0.0012627,0,-4.15849,-0.431033,0,0.211873,0
237,3dxa_AC,0,102.098,-119.185,-52.9615,-212.947,-18.2269,310.12,-267.073,28.0789,107.321,312.774,0,0,0.89501,17.6365,129.053,-0.142879,0,-4.29858,-0.0917291,0,0.198008,0
238,3e2h_AQ,0,157.019,-98.4832,-40.7182,-214.714,-12.6851,311.342,-271.652,56.7097,100.966,313.948,0,0,0,16.4415,140.078,0.0561975,0,-4.16852,-0.218236,0,0.194916,0
239,3e3q_AQ,0,62.6164,-127.982,-53.3448,-214.47,-11.5498,300.247,-270.991,30.3709,105.562,292.536,0,0,0,16.5117,123.629,0.0316853,0,-4.06655,-0.442106,0,0.202624,0
240,3e6f_AP,0,45.8455,-134.433,-52.2826,-215.261,-13.478,307.668,-271.03,17.8688,101.203,296.829,0,0,0,12.9871,128.881,0.147415,0,-4.27622,-0.261769,0,0.164753,0
241,3e6h_AP,0,51.5696,-137.515,-55.4271,-218.277,-18.0812,314.565,-274.813,32.5317,101.683,296.138,0,0,0,15.3396,123.599,-0.0285548,0,-4.28414,-0.420637,0,0.158254,0
242,3ecb_AP,0,24.1428,-144.391,-66.1012,-215.415,-15.9764,309.746,-272.829,30.1598,104.886,291.021,0,0,0,7.947,113.686,-0.237718,0,-4.25252,-0.597642,0,0.18206,0
243,3ery_AP,0,46.6317,-125.591,-52.4184,-207.695,-13.6473,295.066,-261.09,24.6458,106.429,274.588,0,0,0,10.8873,110.559,-0.13449,0,-4.27585,-0.348982,0,0.217069,0
244,3ffc_AC,0,69.4475,-135.11,-51.4614,-213.243,-17.1551,314.921,-263.967,25.2297,107.029,299.48,0,0,0,8.01598,127.411,-0.367725,0,-4.10248,-0.625592,0,0.802926,0
245,3fqt_AC,0,30.8038,-146.591,-55.8656,-211.985,-11.3296,302.274,-264.276,18.4697,107.304,291.766,0,0,0,5.32741,106.871,-0.5047,0,-4.2777,-0.22207,0,0.714657,0
246,3fqw_AC,0,-0.0502727,-154.172,-60.6448,-219.341,-11.3972,307.516,-273.712,12.1534,111.031,286.825,0,0,0,5.60271,110.166,-0.32902,0,-4.27217,-0.0648425,0,0.754593,0
247,3ft3_AP,0,13.8612,-150.314,-56.0455,-218.597,-16.5184,314.462,-274.79,12.8359,112.063,288.242,0,0,0,6.31187,117.197,-0.61257,0,-4.1782,-0.437835,0,1.44042,0
248,3ft4_AP,0,9.91039,-151.084,-68.3852,-216.924,-16.1495,315.812,-270.21,15.5711,116.685,283.657,0,0,0,5.06703,112.853,-0.607405,0,-4.21578,-0.385749,0,1.08025,0
249,3ftg_AC,0,100.558,-121.007,-50.8286,-209.965,-15.4905,306.341,-264.976,26.6421,108.663,314.824,0,0,0,10.3265,122.382,-0.0820983,0,-4.23706,-0.201911,0,0.548466,0
250,3giv_AC,0,19.2353,-137.969,-52.1787,-214.462,-10.4056,302.777,-269.923,8.78646,102.54,289.908,0,0,0,4.04335,110.471,-0.335793,0,-4.21894,-0.263499,0,0.937195,0
251,3gjf_AC,0,16.2125,-145.957,-55.328,-224.36,-14.9183,315.932,-283.67,15.5176,113.37,291.702,0,0,0.013534,7.50242,113.169,-0.473659,0,-3.8252,-0.221106,0,0.927695,0
252,3gsn_HP,0,128.482,-115.335,-41.6257,-214.55,-11.2216,312.627,-270.003,32.7828,103.718,318.43,0,0,0,17.2861,139.592,-0.05952,0,-4.30335,-0.181091,0,0.917386,0
253,3gso_AP,0,13.8855,-149.107,-48.6872,-213.619,-14.4289,300.938,-269.768,12.9088,106.367,288.328,0,0,1.89233,3.46327,108.496,-0.953034,0,-4.102,-0.231399,0,0.884434,0
254,3gsq_AP,0,12.481,-145.483,-56.5824,-215.112,-12.3996,305.976,-270.261,10.3674,111.145,286.502,0,0,0,2.40328,109.379,-0.474255,0,-4.14884,-0.153666,0,0.702398,0
255,3gsr_AP,0,4.45496,-144.626,-53.3118,-215.525,-12.2291,304.734,-272.348,7.774,107.577,283.862,0,0,0,2.50292,108.284,-0.505637,0,-4.14582,-0.238664,0,0.93516,0
256,3gsu_AP,0,12.6128,-145.588,-53.899,-213.672,-11.7863,303.097,-268.699,12.6228,108.492,283.893,0,0,0,2.58445,107.142,-0.796971,0,-4.18171,-0.14639,0,0.693035,0
257,3gsv_AP,0,12.6248,-142.508,-56.8917,-210.706,-11.6519,299.759,-264.14,6.73036,109.541,284.615,0,0,0,2.33498,105.199,-0.88237,0,-4.10308,-0.152491,0,0.679797,0
258,3gsw_AP,0,3.88098,-153.856,-53.2679,-217.49,-12.4134,308.06,-273.356,8.57818,111.465,284.868,0,0,0,5.51531,108.913,-0.682338,0,-4.26716,-0.17346,0,0.899814,0
259,3gsx_AP,0,17.899,-145.921,-47.6177,-213.968,-12.7522,305.717,-269.332,9.7966,107.418,285.58,0,0,0,3.38163,108.374,-0.987085,0,-4.15548,-0.147608,0,0.887409,0
260,3h7b_AC,0,3.77176,-143.136,-57.717,-220.304,-10.8246,305.268,-281.099,9.18614,109.683,288.79,0,0,0,7.69101,108.642,-0.065701,0,-4.18837,-0.238056,0,0.727481,0
261,3h9h_AC,0,23.8711,-139.043,-56.4868,-219.222,-14.4337,310.514,-275.814,18.9923,109.456,287.595,0,0,0,5.84322,106.377,-0.0561438,0,-4.13437,-0.0338649,0,0.695581,0
