,PDB_ID,Energy_solvP,Entropy_sidec,Energy_torsion,Kn_electrostatic,Energy_ionisation
410,4g8g_AC,338.168,115.359,13.5873,-1.23292,0.517976
411,4g8i_AC,327.311,117.447,7.12743,-1.32849,0.473462
412,4g9d_AC,318.677,112.319,9.33512,-1.39328,0.476443
413,4g9f_AC,315.354,113.326,3.23238,-1.2463,0.468891
414,4gkn_AC,317.814,105.302,18.4715,-0.0868714,0.698306
415,4gks_AC,319.17,105.534,12.8426,-0.0861862,0.972994
416,4hkj_AC,298.418,105.031,5.03933,0.0298807,0.221584
417,4hs3_AC,297.607,105.053,7.05468,-0.0240324,0.222549
418,4huu_AC,317.391,111.981,2.33274,-0.23499,0.443396
419,4huv_AC,309.789,109.461,2.77165,-0.44021,0.791828
420,4huw_AI,328.459,112.68,4.089,-0.562242,0.351426
421,4hux_AC,320.925,114.342,2.71212,-0.373206,0.31013
422,4hv8_AE,312.038,108.401,3.0633,-0.499676,0.549707
423,4hwz_AC,313.908,110.011,10.5809,-0.220157,0.46752
424,4hx1_AC,308.775,109.335,6.02972,-0.0582632,0.629795
425,4i48_AC,318.117,103.116,11.2619,0.0953158,0.601126
426,4i4w_AC,307.884,111.107,4.32943,0.0422462,1.09596
427,4iho_AC,305.887,104.39,18.6209,-0.582791,0.409423
428,4jfd_AC,315.789,107.231,10.9151,0.0274519,0.721984
429,4jfe_AC,313.065,108.085,14.4779,-0.038009,0.649161
430,4jff_AC,321.9,110.033,13.0527,0.0171918,0.739915
431,4jfo_AC,311.366,104.336,7.66202,-0.171235,0.702056
432,4jfp_AC,311.046,109.588,5.65135,0.0487497,0.709395
433,4jfq_AC,315.455,107.61,9.55714,-0.0325012,0.738247
434,4jqv_AB,321.667,113.486,5.03367,-0.538383,0.653214
435,4jqx_AB,331.722,114.95,5.71316,-0.717605,0.199413
436,4jrx_AC,298.969,102.63,7.48132,-0.474072,0.270963
437,4jry_AC,310.183,106.644,16.4032,-0.5519,0.291634
438,4k7f_AC,309.778,110.546,5.3254,-0.194334,0.728685
439,4l29_Am,313.785,106.754,12.3678,-0.0913024,0.729453
440,4l3c_Am,310.103,106.504,11.8532,-0.0932531,0.719072
441,4l3e_AC,312.956,107.537,12.8417,0.102862,0.946477
442,4l8b_AC,305.793,106.282,2.99942,-0.789693,1.03259
443,4l8c_AI,323.144,114.254,3.93237,-0.622561,0.929866
444,4l8d_AE,313.122,112.008,2.20711,-0.304485,0.751417
445,4lcy_AC,317.24,109.924,4.58319,-0.115068,0.314494
446,4lnr_AC,314.479,109.967,14.4328,-0.0999809,0.288934
447,4mj5_AC,330.721,113.975,10.1,-0.452818,0.252448
448,4mj6_AC,319.488,115.829,10.8571,-0.456763,0.245606
449,4mji_AC,306.432,96.0602,25.8,-0.0311613,0.391215
450,4mnq_AC,310.502,100.256,15.5298,-0.0395087,1.0704
451,4ms8_AB,274.318,96.4182,9.89002,-0.0662977,0.251996
452,4mvb_AB,284.827,89.19,7.83883,-0.262574,0.233045
453,4mxq_AB,293.967,102.795,6.58646,-0.473191,0.237862
454,4n0c_AB,292.091,98.6569,12.7508,-0.606982,0.215633
455,4n5e_AB,290.829,99.6298,6.529,-0.336103,0.215623
456,4n8v_AC,313.384,112.852,7.38472,-0.404352,0.213284
457,4nny_AC,305.356,104.812,3.22384,-0.262839,0.743255
458,4no0_AC,312.447,100.112,20.0091,-0.758829,1.15235
459,4no5_AC,312.2,110.138,4.19616,-0.362436,0.726787
460,4nqv_AM,312.161,104.913,3.29044,-0.803891,0.399538
461,4nqx_AM,310.602,102.466,2.19594,-0.821879,0.386027
462,4nsk_AC,318.853,109.384,13.6906,-0.727179,0.282833
463,4nt6_AC,313.124,109.42,6.87249,-0.3888,0.213781
464,4o2e_AC,312.552,107.114,10.4992,-0.158021,1.06717
465,4o2f_AC,308.36,106.162,10.593,-0.0531832,1.00028
466,4pg2_AD,309.53,105.662,8.26056,-0.378475,1.19365
467,4pg9_AC,296.639,100.796,3.14322,-0.0396512,0.226613
468,4pgb_AC,296.543,99.0739,3.49511,-0.0381052,0.206323
469,4pgd_AC,298.461,103.242,2.86469,-0.0321921,0.220192
470,4pge_AC,303.147,105.371,3.18393,-0.0284429,0.235045
471,4pr5_AC,319.293,112.421,8.06865,-0.534639,0.408612
472,4pra_AC,323.123,111.322,10.2143,-0.430319,0.408116
473,4prb_AC,315.909,113.039,8.50718,-0.874154,0.396431
474,4prd_AC,308.879,108.283,9.42361,-1.05381,0.410191
475,4pre_AC,311.006,108.46,8.42191,-0.768072,0.40286
476,4prh_AC,301.894,103.704,5.75684,-0.514874,0.420644
477,4pri_AC,315.388,109.025,4.36191,-0.686037,0.439882
478,4prn_AC,325.721,113.926,8.66883,-0.436572,0.462224
479,4prp_AC,295.978,103.244,5.43608,-0.0337906,0.421182
480,4qok_AC,312.931,103.656,15.0456,-0.0247575,0.935808
481,4qrp_AC,308.774,97.5654,4.64393,-0.577793,0.413024
482,4qrq_AC,311.558,109.101,7.55205,-0.509749,0.507947
483,4qrr_AP,301.932,99.1325,1.96213,-0.223747,0.39837
484,4qrs_AC,323.193,112.461,5.82585,-0.994395,0.327907
485,4qrt_AC,316.015,108.171,5.74312,-0.584853,0.352237
486,4qru_AC,315.59,115.018,5.90836,-1.16498,0.317242
487,4u1h_AC,312.985,107.983,4.80371,-0.383599,0.309184
488,4u1i_AC,311.128,105.655,7.95096,-0.104613,0.294782
489,4u1j_AC,311.734,108.9,5.87913,-0.354576,0.675907
490,4u1k_AC,313.51,110.87,9.05348,-0.692238,0.653451
491,4u1l_AC,312.294,114.902,8.62509,-0.566659,0.699934
492,4u1m_AC,313.061,110.157,6.00723,-0.236213,0.332153
493,4u1n_AC,311.703,110.176,6.94951,-0.36066,0.747332
494,4u1s_AC,310.193,108.043,4.76587,-0.299445,0.945465
495,4wdi_AC,313.905,102.943,11.7776,-0.324997,0.349339
496,4wu5_AC,312.01,106.923,11.7403,-0.734883,0.737927
497,4wu7_AC,310.151,101.841,9.95733,-0.906234,0.673012
498,4wuu_AC,317.202,104.34,11.2231,-0.326567,0.729321
499,4xxc_AB,322.043,111.758,5.34081,-0.446679,0.606354
500,4z76_AC,315.086,108.728,10.5131,-0.228044,0.317015
501,4z77_AC,312.474,106.59,11.2657,-0.237444,0.330058
502,4z78_AC,304.87,104.768,11.0998,-0.278107,0.333015
503,5b38_AC,298.88,104.014,9.6272,-0.624389,0.309702
504,5b39_AC,296.797,101.2,8.63008,-0.625462,0.308821
505,5brz_AC,312.542,100.087,13.4735,-0.758161,0.947631
506,5bs0_AC,303.981,102.048,11.6124,-0.661006,0.821424
507,5c07_AC,319.915,110.275,6.98903,-0.284242,1.11687
508,5c08_AC,314.498,108.684,22.6945,-0.462967,1.11188
509,5c09_AC,310.803,105.594,9.91371,-0.257558,1.13014
510,5c0a_AC,309.406,106.887,6.64287,-0.193729,0.910712
511,5c0b_AC,310.331,111.263,8.39699,-0.410123,0.904928
512,5c0c_AC,317.298,110.313,8.81254,-0.426933,0.708858
513,5c0d_AC,306.173,106.15,5.40098,-0.330708,0.9103
514,5c0e_AC,314.422,109.168,4.07983,-0.281713,0.76293
515,5c0f_AC,311.638,108.749,3.92699,-0.470707,0.793797
516,5c0g_AC,304.277,108.191,6.17971,-0.225276,0.678701
517,5c0i_AC,313.764,113.331,6.23725,-0.474299,0.784047
518,5c0j_AC,313.167,110.901,5.12983,-0.331565,0.8029
519,5d2l_AQ,315.155,99.874,24.0308,-0.18924,0.907136
520,5d2n_AI,318.938,111.109,8.14713,-0.143373,0.729022
521,5d9s_AC,312.867,115.05,2.08932,-0.743122,0.9549
522,5ddh_AC,314.715,115.387,1.23006,-0.813844,0.935065
523,5def_AC,326.843,120.651,4.93069,-1.80594,0.537157
524,5deg_AC,325.639,117.589,6.18119,-2.06024,0.465804
525,5e00_AC,307.939,106.454,4.45568,-0.067274,0.738887
526,5e6i_CE,283.758,88.2359,25.7779,-0.134536,1.23264
527,5e8n_AC,304.631,107.741,11.6857,-0.5204,0.302004
528,5e9d_AC,315.688,102.248,6.37452,0.0541901,0.725457
529,5enw_AC,305.788,112.811,1.21969,-0.463153,0.784279
530,5eo0_AC,317.503,114.048,5.45914,-0.626769,0.319738
531,5eo1_AC,317.043,112.414,4.48422,-0.478775,0.290974
532,5eot_AC,302.86,107.296,1.46121,-0.285375,0.754582
533,5eu3_AC,320.658,110.598,5.65558,-0.268841,0.718323
534,5eu4_AC,306.464,107.775,6.88004,-0.15051,0.939312
535,5eu5_AC,311.419,112.209,2.88408,-0.213583,0.732327
536,5eu6_AC,312.775,107.376,6.11836,-0.248699,0.920041
537,5euo_AJ,308.077,107.482,11.0348,-0.122474,0.746561
538,5f7d_AC,305.811,112.086,3.36501,-0.735663,0.924988
539,5f9j_AC,306.403,110.2,5.89547,-0.143931,0.73155
540,5fa3_AC,306.619,107.833,1.19633,-0.27793,0.948785
541,5fa4_AC,307.639,107.711,3.89942,-0.189889,0.916761
542,5fdw_AC,314.078,107.833,5.9754,-0.121689,0.911912
543,5gr7_AC,316.366,105.222,7.40238,-0.370137,0.45204
544,5grd_AC,319.42,112.655,4.17543,-0.412852,0.223072
545,5gsr_AP,307.887,101.147,5.71866,-0.311762,0.270084
546,5gsv_AC,306.456,103.998,7.11784,-0.237499,0.569948
547,5gsx_AC,308.59,105.105,8.05325,-0.306993,0.289528
548,5hga_AC,314.85,112.989,6.82032,-0.741991,0.703578
549,5hgb_AC,312.398,107.553,16.8041,-0.762863,0.52056
550,5hgd_AC,316.216,109.592,8.68938,-0.967067,0.545152
551,5hgh_AC,323.386,103.313,12.3565,-0.776773,1.42633
552,5hhm_AC,306.964,107.777,2.55263,-0.0612575,0.758813
553,5hhn_AC,306.784,110.637,2.07827,-0.186311,0.749284
554,5hho_AC,309.372,104.633,5.16228,-0.148963,0.735417
555,5hhp_AC,309.952,108.62,6.49343,-0.485779,0.757113
556,5hhq_AC,311.342,108.796,6.48653,-0.122387,0.737874
557,5hyj_AC,311.265,106.585,11.6633,-0.259811,0.974502
558,5ib1_AC,320.673,112.43,6.40589,-1.88412,0.687818
559,5ib2_AC,327.904,114.997,5.27812,-2.01961,0.737676
560,5ib3_AC,323.421,115.011,6.97183,-1.58153,0.752996
561,5ib4_AC,325.545,114.239,6.30895,-1.49885,0.730368
562,5ib5_AC,332.92,116.113,8.79168,-1.62556,0.876488
563,5iek_AC,319.83,114.736,5.70159,-1.13942,1.07467
564,5im7_AE,305.168,104.193,10.2644,-0.536381,0.308657
565,5inc_AE,308.657,105.347,18.0521,-0.627937,0.314129
566,5ind_AE,310.574,104.132,6.88843,-0.614096,0.318005
567,5iro_AB,321.547,99.8048,21.0255,-0.0280883,0.930303
568,5isz_AC,299.341,105.286,4.65413,-0.147472,0.690731
569,5ivx_AP,316.741,107.202,5.57072,-0.870122,0.16583
570,5jhd_AC,308.293,101.656,5.51879,-0.10054,0.716113
571,5jwd_AC,312.707,111.011,8.88351,-0.383115,0.507968
572,5jwe_AP,311.605,102.653,11.0516,-0.386619,0.635748
573,5jzi_AC,311.16,105.661,6.27412,-0.184092,0.709521
574,5kd4_AP,313.564,99.2955,12.6945,-0.66107,0.195037
575,5kd7_AP,313.568,100.3,8.97786,-0.572018,0.173798
576,5m00_AP,305.968,108.746,4.14517,-0.720493,0.297587
577,5m01_AP,310.41,113.947,2.31002,-0.721405,0.483866
578,5m02_AP,309.083,112.398,6.53561,-0.689946,0.255427
579,5men_AC,317.128,103.791,16.4728,-0.0683675,1.09929
580,5meo_AC,305.862,111.083,3.06479,0.0410106,1.09457
581,5mep_AC,309.06,100.442,9.29278,-0.0751869,0.896906
582,5meq_AC,299.188,106.608,6.03988,-0.0618987,1.00119
583,5mer_AC,310.34,107.581,6.9734,-0.0267474,1.02962
584,5mzm_AC,298.693,106.939,4.89271,-0.546141,0.426092
585,5n1y_AC,307.033,105.251,3.32434,-0.317418,0.779224
586,5n6b_AC,305.39,108.799,2.06577,-0.103667,0.933044
587,5nht_HP,317.477,106.367,8.40829,0.0231373,0.927152
588,5nme_AC,299.189,98.8142,11.3829,-0.105274,0.950706
589,5nmf_AC,307.838,101.116,6.7679,-0.129156,0.75287
590,5nmg_AC,305.934,103.587,7.66632,-0.159066,0.721956
591,5nmh_AC,306.397,108.216,5.96777,-0.16425,0.922899
592,5nmk_AC,306.93,112.857,3.21981,-0.193179,0.919392
593,5nqk_HP,315.324,102.526,3.82619,0.0396698,0.938043
594,5swq_AC,311.525,105.796,12.15,-0.200169,0.906686
595,5sws_AC,293.496,103.656,3.57588,-0.545257,0.367944
596,5t6w_AC,306.474,105.355,7.5227,-0.740165,0.326823
597,5t6x_AC,306.906,104.392,6.62395,-0.399778,0.323994
598,5t6y_AC,302.308,104.127,6.38817,-0.3839,0.309394
599,5t6z_AC,307.214,106.37,6.88449,-0.315951,0.304624
600,5t70_AC,297.29,99.4469,4.21164,-0.251767,0.297612
601,5t7g_AP,310.436,97.2984,10.9052,-0.547956,0.165809
602,5tez_AC,314.573,111.726,14.7586,-0.0866748,0.731502
603,5til_AC,303.389,109.139,3.73814,-0.67849,0.32003
604,5tje_AI,302.709,103.05,12.1551,-0.800886,0.314792
605,5trz_AP,319.021,104.401,9.11503,-0.257101,0.33883
606,5ts1_AP,321.981,108.198,8.66699,-0.322734,0.306315
607,5txs_AC,324.381,114.191,4.5712,-0.366454,0.328087
608,5u98_AC,305.25,102.867,6.72041,-0.273806,0.329613
609,5v5l_AE,308.408,108.071,5.92017,-0.566881,0.276319
610,5v5m_AE,309.598,107.243,11.2878,-0.367598,0.350953
611,5vgd_AC,317.401,109.023,4.6765,-0.929779,0.187579
612,5vge_AC,307.462,104.117,3.2348,-0.829409,0.18591
613,5vud_AC,304.491,107.063,5.49529,-0.636188,0.308368
614,5vue_AC,304.066,107.073,7.81778,-0.765231,0.316179
615,5vuf_AC,306.19,107.624,6.16605,-0.718271,0.316028
616,5vvp_AC,301.217,106.787,5.85888,-0.425545,0.30014
617,5vwd_AC,305.206,104.208,5.11913,-0.470661,0.313171
618,5vwf_AC,303.523,104.7,7.9291,-0.43597,0.31851
619,5vwh_AC,307.363,109.842,6.2773,-0.498271,0.31058
620,5vwj_AC,314.726,107.915,9.44325,-0.476553,0.29961
621,5vz5_AC,326.732,107.8,15.5685,-0.49516,0.29634
622,5w1v_AC,304.169,97.7762,5.6434,-0.775911,0.872599
623,5w1w_AC,309.065,107.491,3.70571,-0.714024,1.51193
624,5w69_AI,315.333,106.679,4.81495,-1.39467,0.17785
625,5w6a_AE,319.215,114.97,7.65528,-1.78527,0.172033
626,5weu_AP,307.912,110.307,5.24931,-0.878141,0.183631
627,5wjl_AC,324.673,108.035,9.83701,-0.578044,0.430998
628,5wjn_AC,315.861,105.1,2.82026,-0.611851,0.247065
629,5wkf_AC,310.23,104.525,2.71603,-0.669961,0.233057
630,5wkh_AC,318.93,105.301,3.77302,-0.678163,0.238119
631,5wlg_AC,312.504,111.447,2.36771,-0.294749,0.477815
632,5wli_AC,317.842,113.003,3.85364,-0.349375,0.37225
633,5wmn_AE,312.75,110.004,4.08439,-0.205797,0.304428
634,5wmo_AC,316.896,115.568,4.06665,-0.846282,0.731452
635,5wmp_AC,312.883,108.851,3.013,-0.51258,0.704875
636,5wmq_AC,313.03,103.701,6.45193,-1.2075,0.296846
637,5wmr_AC,304.736,106.133,4.65903,-0.933875,0.373319
638,5wsh_AC,313.405,111.093,6.47085,-0.019402,0.748936
639,5wwi_AE,321.104,109.963,11.2317,-0.482917,1.21734
640,5wwu_AE,318.973,112.67,9.03542,-0.406915,0.492051
641,5wxd_AE,323.851,108.09,11.7153,-0.466696,0.519709
642,5xos_AC,315.401,112.973,8.71019,-0.602817,0.299922
643,5xot_AC,308.821,104.431,13.4302,-0.501343,0.285267
644,5xov_AC,322.672,106.662,10.9246,-0.662867,1.41806
645,5xs3_AC,309.363,101.762,10.9508,-0.92656,0.233513
646,5yxn_CI,318.12,111.014,8.27405,-0.189093,0.739513
647,5yxu_CI,316.523,108.373,13.0716,-0.165791,0.935018
648,6aee_AC,313.424,107.307,11.3377,-0.986841,1.19403
649,6am5_AC,311.317,104.623,4.65889,-0.148934,0.742848
650,6amt_AC,317.856,107.807,6.93703,-0.38804,0.967393
651,6amu_AC,311.493,114.866,5.10858,-0.382205,0.659089
652,6at5_AC,317.474,110.067,6.42334,-0.452479,0.322143
653,6at9_AC,323.289,104.459,17.37,-0.511919,0.367935
654,6avf_HP,318.511,104.628,9.73226,-0.437501,0.385955
655,6avg_FQ,312.885,106.275,9.22094,-0.4833,0.751628
656,6bj2_AC,299.735,95.4447,8.29075,-0.655053,0.328138
657,6bj3_AC,300.295,104.525,5.35448,-0.509413,0.285885
658,6bj8_AC,304.777,109.994,5.53253,-0.524368,0.283806
659,6d29_AC,307.752,106.255,6.7089,-0.776435,0.322314
660,6d2r_AC,305.338,106.212,5.08405,-0.453416,0.425743
661,6d2t_AC,294.878,102.36,6.20896,-0.47552,0.316591
662,6d78_AC,311.954,109.362,5.36675,-0.0785563,0.763898
663,6dkp_AC,314.068,109.542,5.95404,0.062919,0.733704
664,6ei2_AC,319.226,118.084,5.4019,-0.634548,0.284529
665,6eqa_AC,306.241,103.623,25.9532,-0.0321084,0.928072
666,6eqb_AC,307.424,100.488,16.7892,-0.0400988,0.720254
667,6ewa_AC,305.368,104.012,3.77729,-0.111851,1.00139
668,6ewc_AC,309.474,101.72,4.24562,-0.312055,1.20013
669,6ewo_AC,299.786,99.2576,4.39653,-0.489995,0.889964
670,6g3j_AC,306.405,101.249,5.73933,-0.133165,0.703737
671,6g3k_AC,309.724,101.68,15.1329,-0.103483,0.874554
672,6g9q_AP,312.395,108.721,6.8036,-0.351784,0.266767
673,6g9r_AP,306.975,103.434,5.77274,-0.17803,0.552067
674,6ggm_AP,302.194,99.7654,4.63146,-0.562091,0.649331
675,6gh1_AP,308.814,102.327,3.76415,-0.531252,0.642262
676,6gh4_AP,307.844,105.33,4.79128,-0.515165,0.630479
677,6ghn_AP,293.378,96.7087,4.35438,-0.755206,0.645709
678,6gl1_AP,311.506,103.754,6.50683,-0.30977,0.631411
679,6h6d_AC,305.584,107.97,5.29437,-0.674029,0.494748
680,6h6h_AC,303.794,106.903,5.41589,-0.767185,0.476377
681,6id4_AU,317.942,115.354,5.28136,-0.396753,0.443041
682,6iex_AC,318.689,109.743,12.4873,-0.524996,0.451891
683,6j1v_AC,317.961,111.895,6.68644,-0.523143,0.4484
684,6j1w_AC,315.187,114.449,7.88738,-0.547565,0.321201
685,6j29_AC,312.275,114.822,6.70912,-0.359055,0.488001
686,6j2a_AC,317.944,107.842,4.84107,-0.355475,1.59653
687,6joz_AC,316.98,118.26,2.42251,-0.381305,0.436033
688,6jq2_AP,308.542,100.732,12.6233,0.0387051,0.241616
689,6jq3_AP,312.991,101.188,18.7293,0.0130191,0.242802
690,6jtn_AC,316.245,108.619,6.1078,-0.549758,0.185073
691,6jto_AC,309.835,109.929,6.59982,-0.701645,0.182026
692,6jtp_AC,313.559,105.136,7.22091,-0.625121,0.186035
693,6k60_AC,306.613,103.259,8.20123,-1.02262,0.9921
694,6l9k_AQ,300.838,101.019,7.2069,-0.343015,0.337258
695,6l9l_AB,297.784,106.278,10.1163,-0.255263,0.361847
696,6mpp_AB,300.632,105.852,9.39831,-1.30637,0.325109
697,6mt3_AB,324.389,116.179,3.31422,-0.308517,0.617053
698,6mt4_AC,317.574,110.919,3.93422,-0.168488,0.348443
699,6mt5_AC,320.168,114.229,4.98387,-0.175312,0.342438
700,6mt6_AB,314.165,111.112,3.11883,-0.179959,0.340661
701,6mtl_AC,315.067,112.669,3.21242,-0.349227,0.202073
702,6mtm_AC,319.094,106.93,3.2153,-0.240594,0.322857
703,6nca_AU,302.751,102.006,11.3447,-0.186205,0.775896
704,6npr_AR,316.061,100.466,8.52441,-0.980639,0.175825
705,6o4y_AC,308.619,110.871,2.17911,-0.165104,0.946981
706,6o4z_AC,306.781,109.854,1.99387,-0.185548,0.739392
707,6o51_AC,306.24,107.291,3.15166,-0.138716,0.734607
708,6o53_AC,308.295,109.18,3.12491,-0.200423,0.699806
709,6o9b_AC,308.917,106.367,8.03736,-0.505372,0.440999
710,6o9c_AC,307.749,106.728,13.6989,-0.502375,0.438088
711,6opd_AC,312.91,113.423,5.47324,-0.0920846,0.943943
712,6p64_AC,312.771,105.052,6.55648,-0.198539,1.11988
713,6pa1_AC,314.313,97.4164,10.5594,-0.666161,0.20932
714,6pag_AC,312.332,99.7897,6.84742,-0.658684,0.168342
715,6ptb_AC,313.7,108.171,6.24525,-0.0885326,0.904183
716,6pte_AC,312.604,113.035,3.90489,-0.0947401,0.739608
717,6pyj_AC,312.14,110.498,4.88637,-0.575148,0.455467
718,6pyl_AC,319.077,112.319,3.34473,-1.46313,0.615517
719,6pyv_AC,314.26,110.03,4.4395,-0.659253,0.598618
720,6pyw_AC,312.702,112.184,4.53606,-0.608337,0.463463
721,6pz5_AC,316.27,111.952,4.12365,-0.598403,0.579155
722,6q3k_AP,305.468,109.308,4.05051,-0.105707,0.746985
723,6q3s_AC,304.2,109.562,6.72982,-0.04052,0.726884
724,6r2l_AC,290.305,102.77,4.34461,-0.207311,0.648906
725,6rp9_AC,298.552,103.812,1.23288,-0.170525,0.949523
726,6rpa_AC,303.608,104.139,2.54105,-0.131594,0.939546
727,6rpb_AC,304.465,105.359,0.949523,-0.118849,0.728889
728,6rsy_AC,300.753,105.831,9.33496,-0.406937,1.1441
729,6ss7_AC,307.591,108.801,4.95853,-0.153116,0.93655
730,6ss8_AC,299.268,104.745,4.22557,-0.0981111,0.70456
731,6ss9_AC,314.375,102.927,6.42932,-0.146325,1.02678
732,6ssa_AC,310.535,106.216,5.6453,-0.113738,0.721617
733,6tmo_AC,308.29,109.081,6.65651,0.00515322,0.720531
734,6trn_AC,291.63,106.454,1.21153,-0.460629,0.766715
735,6tro_AC,308.897,100.456,4.98503,-0.373677,0.817561
736,6uj7_AC,314.837,106.215,5.98223,-0.2903,0.676438
737,6uj8_AC,315.741,103.266,10.5694,-0.596956,0.324302
738,6uj9_AC,316.228,98.3844,15.8917,-0.148813,0.28539
739,6ujo_AC,311.289,105.735,5.2553,-0.224704,0.732728
740,6ujq_AC,320.743,109.069,5.25038,-0.123446,0.744501
741,6uk2_AC,311.771,101.518,8.13911,-0.207944,0.963199
742,6uk4_AC,312.775,109.353,9.51531,-0.180269,0.716288
743,6uli_AC,316.478,106.107,6.964,-0.597154,0.166924
744,6ulk_AC,317.885,105.787,5.91545,-0.710946,0.164351
745,6uln_AC,311.109,109.973,6.48964,-0.634982,0.183971
746,6ulr_AC,303.068,98.8519,7.13601,-0.617099,0.164787
747,6uon_AC,295.233,92.1252,14.3164,-0.616335,0.160481
748,6uz1_AC,302.266,104.582,7.22969,-0.102544,0.709582
749,6uzm_AC,310.517,108.707,5.10053,-0.199337,0.554792
750,6uzn_AC,312.213,108.048,5.22822,-0.218244,0.432554
751,6uzo_AC,311.6,108.094,8.51231,-0.194177,0.566459
752,6uzp_AC,317.652,110.066,5.54898,-0.300497,0.914432
753,6uzq_AC,317.324,109.985,6.60312,-0.487838,0.56928
754,6uzs_AC,313.547,105.942,5.55109,-0.371126,1.16203
755,6v2o_AC,302.884,105.353,5.03534,-0.396042,0.332563
756,6v2p_AC,300.292,104.752,3.24686,-0.42886,0.325431
757,6v2q_AC,303.881,107.415,5.15019,-0.406036,0.327813
758,6v3j_AC,299.794,100.802,8.42171,-0.446293,0.323551
759,6vb0_AC,324.158,117.86,6.56355,-0.499537,0.205187
760,6vb1_AC,319.944,113.187,6.51181,-0.412081,0.187905
761,6vb2_AC,318.439,112.333,4.61575,-0.492008,0.193204
762,6vb3_AC,318.414,105.901,8.0051,-0.300792,0.582472
763,6vb4_AC,311.53,105.89,9.90487,-0.0618927,0.23839
764,6vb5_AC,316.446,109.171,6.99255,-0.112699,0.254651
765,6vb6_AC,311.834,106.838,6.89514,-0.136293,0.231721
766,6vb7_AC,319.623,108.494,6.10291,-0.234403,0.44989
767,6viu_AC,311.53,105.89,9.90487,-0.0618927,0.23839
768,6vm7_AC,314.338,111.756,6.02968,-0.254793,0.914346
769,6vm8_AC,317.379,110.936,5.42476,-0.260029,0.722347
770,6vm9_AC,309.672,105.92,10.2098,-0.210254,0.725736
771,6vma_AC,309.79,103.0,5.86646,-0.202653,0.700847
772,6vmc_AC,312.498,102.368,6.77844,-0.196487,0.709769
773,6vmx_AC,309.164,108.852,4.2741,-0.641833,0.309744
774,6vpz_AC,321.194,113.189,5.25296,-0.959279,0.475639
775,6vqo_AP,314.943,107.385,13.4557,-0.539844,1.59165
776,6vr1_AP,311.447,109.758,12.0244,-0.42274,1.11923
777,6vr5_AP,311.218,110.124,11.7433,-0.482831,1.16083
778,6vrm_AP,316.048,109.642,17.381,-0.416818,0.889163
779,6vrn_AP,315.651,110.803,9.94866,-0.314597,0.891416
780,6w51_AC,320.288,108.429,14.4367,-0.403258,0.890819
781,6wl2_AB,300.469,93.3728,9.92301,0.178288,0.194973
782,6wl3_AB,304.286,96.9881,16.7764,0.101814,0.397911
783,6wl4_AB,292.03,94.7184,19.4479,-0.18281,0.199278
784,6wzy_AC,298.17,105.464,3.51748,-0.634758,0.473736
785,6x00_AC,304.914,106.051,4.02356,-0.574526,0.498298
786,6xqa_AC,313.526,112.448,3.31918,-0.300935,0.563695
787,6y26_AC,315.296,111.811,4.90913,-0.734348,0.473326
788,6y27_AC,313.222,110.482,3.65463,-0.81966,0.582703
789,6y28_AC,310.442,109.176,6.75657,-0.694897,0.457529
790,6y29_AC,312.478,111.654,5.65061,-0.747204,0.633895
791,6y2a_AC,315.931,111.592,4.75278,-0.738706,0.465671
792,6y2b_AC,317.26,113.685,4.20272,-0.807666,0.582635
793,6z9v_AC,309.835,109.444,5.86921,-0.163077,0.746206
794,6z9w_AC,315.784,102.463,17.6341,-0.118504,0.757017
795,7ji2_AC,306.447,108.505,7.57495,0.0746892,0.517993
796,7jwi_AC,303.948,105.959,2.80701,-0.674855,0.758961
797,7jwj_AC,291.626,101.49,3.12812,-0.514605,0.73667
798,7jyu_AC,318.49,109.198,4.20392,-0.367731,0.480298
799,7jyv_AC,315.381,110.956,4.89765,-0.429126,0.486984
800,7jyw_AC,309.755,106.293,3.51462,-0.560693,0.51075
801,7jyx_AC,322.019,112.057,4.76962,-0.584397,0.541055
802,7k80_AC,310.545,108.4,10.1808,-1.04743,0.510753
803,7k81_AC,320.837,110.435,4.70181,-0.93719,0.767771
804,7kgo_AC,311.826,110.267,6.98847,-0.158269,0.889746
805,7kgp_AC,299.436,110.325,4.11396,-0.246795,0.695829
806,7kgq_AC,307.754,110.746,2.06357,-0.389726,0.72628
807,7kgr_AC,308.521,110.289,2.54358,-0.176896,0.633286
808,7kgs_AC,309.578,110.533,2.4216,-0.252032,1.00417
809,7lfz_AC,318.981,109.667,5.82488,-0.426259,0.787394
810,7lg0_AC,323.654,114.579,7.3636,-0.462819,0.811978
811,7lg2_AC,317.316,110.704,7.06508,-0.450643,0.989321
812,7lg3_AC,316.044,109.501,8.45449,-0.419882,0.717689
813,7lgd_AF,313.919,105.877,10.8233,-0.498333,0.325982
814,7lgt_AF,320.414,110.966,8.16157,-0.311574,0.454782
815,7m8s_AC,317.709,114.469,2.65788,-0.558297,0.941818
816,7m8t_AC,310.136,112.71,2.33417,-0.435519,0.432771
817,7m8u_AC,303.407,109.179,3.43195,-0.111182,0.318183
818,7mkb_AC,304.468,108.629,4.02447,-0.08093,0.730548
819,7n1a_AC,312.297,109.326,9.50412,-0.10582,0.903587
820,7n1b_AC,303.65,106.853,9.40842,-0.244486,0.693286
821,7n1e_AC,313.623,107.956,9.86433,-0.194435,0.712368
