,PDB_ID,Num,Is_Answer,Total_energy,BackHbond,SideHbond,Energy_vdw,Electro,Energy_solvP,Energy_solvH,Energy_vdwclash,Entropy_sidec,Entropy_mainc,Water_bonds,UNK,Cis_bond,Energy_torsion,Backbone_vdwclash,Helix_dipole,Loop_entropy,Disulfide,Kn_electrostatic,Partial_covalent_interactions,Energy_ionisation,Entropy_complex
116,4P23,16,0,125.995,-135.971,-45.5177,-219.28599999999997,-10.5614,319.063,-272.387,73.7209,98.8215,291.232,0,0,1.12406,30.3656,116.072,-0.41651400000000005,0,-4.26777,-0.582515,0,0.657569,0
117,4P23,17,0,153.975,-132.638,-39.6577,-219.97,-8.298589999999999,319.342,-274.628,78.8745,97.1061,290.599,0,0,1.12406,47.3167,115.184,-0.686425,0,-4.26803,-0.8337190000000001,0,0.592474,0
118,4P23,18,0,130.716,-133.055,-36.4719,-218.636,-9.20674,316.776,-273.212,71.2387,91.96700000000001,289.94599999999997,0,0,1.12406,35.1732,112.54700000000001,-0.43763500000000005,0,-4.26547,-0.8236180000000001,0,0.59988,0
119,4P23,19,0,146.136,-135.137,-39.0931,-215.49200000000002,-8.68329,310.258,-268.399,80.8382,93.7006,293.51099999999997,0,0,1.12406,39.2192,114.449,-0.54897,0,-4.26144,-1.33469,0,0.436094,0
120,4P23,20,0,124.939,-131.73,-44.4045,-217.605,-10.0571,316.817,-271.053,68.7578,97.0708,288.999,0,0,1.12406,32.501999999999995,110.164,-0.524547,0,-4.2645800000000005,-1.34867,0,0.655185,0
121,4P23,21,0,144.761,-131.585,-40.0523,-217.907,-8.56817,315.05,-273.119,76.6041,94.8991,291.211,0,0,1.12406,42.13,114.73200000000001,-0.595329,0,-4.27257,-0.630101,0,0.472681,0
122,4P23,22,0,153.704,-129.115,-34.3139,-222.226,-11.4737,324.105,-277.35,80.1514,99.8387,290.488,0,0,1.12406,38.0145,115.66799999999999,-0.412263,0,-4.2745,-1.51563,0,0.6638149999999999,0
123,4P2O,1,0,138.46200000000002,-120.21,-34.6614,-215.554,-7.77924,312.86,-274.98900000000003,64.6337,102.103,282.789,0,0,1.12406,32.0256,113.79899999999999,-0.23312800000000003,0,-4.22314,0.00766213,0,0.568625,0
124,4P2O,2,0,148.826,-121.15899999999999,-30.4415,-218.30900000000003,-5.14228,313.183,-280.032,71.4527,104.458,283.709,0,0,1.12406,33.7489,114.46600000000001,-0.0910339,0,-4.29579,0.264756,0,0.356935,0
125,4P2O,3,0,146.244,-116.471,-36.7256,-216.36700000000002,-9.57897,316.16200000000003,-275.413,61.6835,108.156,283.293,0,0,1.12406,34.7964,115.54,-0.159521,0,-4.29285,-0.509741,0,0.547369,0
126,4P2O,4,0,166.707,-121.904,-29.5274,-221.833,-12.5971,323.223,-282.444,77.2411,102.598,287.28700000000003,0,0,1.12406,43.426,116.07,-0.357925,0,0.0,-0.549211,0,1.02108,0
127,4P2O,5,0,149.166,-116.87100000000001,-33.991,-219.43,-9.23644,320.192,-280.274,62.8794,110.837,284.24,0,0,1.12406,33.8768,115.689,-0.0680745,0,-4.31291,-0.209204,0,0.40865300000000004,0
128,4P2O,6,0,132.129,-120.869,-30.8849,-218.38099999999997,-8.84184,315.28700000000003,-278.932,56.5936,103.667,280.98400000000004,0,0,1.12406,36.4213,112.03399999999999,-0.120524,0,-4.30382,-0.150475,0,0.536129,0
129,4P2O,7,1,122.554,-121.054,-34.8928,-222.028,-11.4216,323.955,-284.353,53.4836,106.193,280.347,0,0,1.12406,35.7819,117.49799999999999,-0.0929803,0,-4.297969999999999,-0.742464,0,0.55242,0
130,4P2O,8,0,140.011,-120.242,-27.2288,-218.203,-9.92218,320.215,-278.515,60.8135,100.27600000000001,281.27099999999996,0,0,1.12406,33.9392,115.573,0.14311500000000002,0,-4.31033,-0.244583,0,0.8952979999999999,0
131,4P2O,9,0,151.536,-119.81,-28.7016,-217.97799999999998,-8.7711,314.714,-278.574,74.2057,102.0,283.585,0,0,1.12406,34.1793,112.773,-0.0659885,0,-4.2937199999999995,-0.470028,0,0.39361799999999997,0
132,4P2O,10,0,141.406,-122.009,-34.2579,-218.107,-6.92035,322.617,-277.182,56.2413,108.27600000000001,283.882,0,0,1.12406,32.3643,116.8,-0.123307,0,-4.30389,-0.7371489999999999,0,0.541276,0
133,4P2O,11,0,147.241,-122.551,-34.463,-218.394,-8.14293,322.882,-276.845,59.3985,110.50399999999999,285.362,0,0,1.12406,33.565,116.568,-0.5927939999999999,0,-4.29799,-0.727167,0,0.41942700000000005,0
134,4P2O,12,0,163.188,-119.456,-32.0637,-216.78400000000002,-8.67902,315.406,-276.14599999999996,79.6155,103.35700000000001,283.374,0,0,1.12406,33.7519,114.40700000000001,-0.26814499999999997,0,0.0,-0.392975,0,0.349593,0
135,4P2O,13,0,154.1,-115.963,-29.2923,-213.352,-10.3677,312.357,-272.218,68.40899999999999,103.846,274.866,0,0,1.12406,38.9596,111.65799999999999,-0.24516100000000002,0,-4.303730000000001,-0.51013,0,0.789438,0
136,4P2O,14,0,151.241,-119.573,-30.346999999999998,-218.16,-5.62576,318.22,-277.999,63.1574,105.318,282.47,0,0,1.12406,36.3188,114.24,-0.328428,0,-4.29514,0.6177,0,0.34299,0
137,4P2Q,1,0,136.644,-120.78399999999999,-29.0313,-214.88,-5.85285,306.5,-276.928,74.51100000000001,100.32,275.367,0,0,1.12406,30.9977,112.485,-0.17915699999999998,0,-4.31314,-0.705436,0,0.49740200000000007,0
138,4P2Q,2,0,130.4,-120.26,-25.6046,-215.93400000000003,-7.142580000000001,310.32,-277.407,61.8095,100.727,278.76099999999997,0,0,1.12406,28.6675,112.447,-0.117559,0,-4.31241,-0.60961,0,0.37809299999999996,0
139,4P2Q,3,0,142.114,-121.53399999999999,-28.0205,-218.99400000000003,-9.26159,311.86,-279.385,77.7106,101.522,279.905,0,0,1.12406,32.478,110.5,-0.52488,0,-4.3104,-1.00384,0,0.54764,0
140,4P2Q,4,1,104.348,-122.33,-28.8519,-220.93599999999998,-9.87373,313.89599999999996,-284.626,48.2252,105.738,277.79,0,0,1.12406,29.0825,111.025,-0.368417,0,-4.31513,-1.23835,0,1.03241,0
141,4P2Q,5,0,122.884,-123.287,-30.2847,-217.93599999999998,-6.665260000000001,309.657,-279.041,62.6563,100.95299999999999,276.998,0,0,1.12406,34.0221,112.765,-0.120153,0,-4.3087,-1.4448,0,0.5617979999999999,0
142,4P2Q,6,0,123.855,-122.291,-27.4795,-220.614,-6.4307,308.802,-284.981,69.7517,102.09899999999999,280.441,0,0,1.12406,28.5385,114.875,-0.297473,0,-4.31409,-0.8345540000000001,0,0.34122800000000003,0
143,4P2R,1,0,124.291,-115.85600000000001,-27.065,-215.646,-7.26435,305.32099999999997,-278.449,63.0064,98.86200000000001,273.555,0,0,1.12406,31.6742,106.46700000000001,-0.0524253,0,-4.31625,-0.9499639999999999,0,0.348277,0
144,4P2R,2,0,151.326,-117.493,-30.0261,-217.012,-6.291919999999999,308.736,-279.246,74.7643,103.689,277.76099999999997,0,0,1.12406,40.2465,108.149,-0.292757,0,-4.31853,-0.637827,0,0.323411,0
145,4P2R,3,0,127.76899999999999,-116.27,-24.9295,-217.695,-9.042819999999999,309.89599999999996,-280.651,62.4614,101.63600000000001,277.293,0,0,1.12406,28.5434,109.053,-0.32345,0,-4.3122,-0.7330300000000001,0,0.772209,0
146,4P2R,4,1,120.456,-111.215,-26.1722,-217.56799999999998,-8.490860000000001,307.718,-282.197,51.7108,101.678,274.47,0,0,1.12406,34.259,108.721,0.006775499999999999,0,-4.3173900000000005,-0.90355,0,0.354502,0
147,4P2R,5,0,148.845,-115.8,-27.7697,-218.19799999999998,-7.977410000000001,313.693,-280.791,70.7856,101.00200000000001,278.17900000000003,0,0,1.12406,34.4373,107.943,-0.05557140000000001,0,0.0,-0.508841,0,0.724092,0
148,4P46,1,0,167.50900000000001,-121.98200000000001,-34.5333,-219.229,-7.87148,314.38,-275.839,93.0911,94.7945,291.564,0,0,1.12406,36.806,117.48,-0.411855,0,-4.28257,-0.723803,0,0.6218859999999999,0
149,4P46,2,0,152.434,-131.453,-38.8381,-219.646,-6.61158,317.30400000000003,-277.85,88.3705,97.8288,285.60200000000003,0,0,1.12406,41.5982,117.463,-0.630305,0,-4.2861400000000005,-0.681633,0,0.6040810000000001,0
150,4P46,3,1,146.414,-123.794,-31.7557,-216.703,-8.65784,317.49,-270.888,63.4997,94.9625,287.535,0,0,1.12406,38.6541,119.811,-0.6121260000000001,0,-4.29105,-0.840742,0,0.691258,0
151,4P46,4,0,156.80700000000002,-123.845,-36.3342,-220.459,-10.2094,321.597,-276.779,85.8686,95.7647,293.20099999999996,0,0,1.12406,32.7745,120.03,-0.74963,0,-4.28996,-1.4801600000000001,0,0.6234149999999999,0
152,4P46,5,0,144.493,-126.31299999999999,-35.2886,-218.107,-7.516360000000001,321.006,-273.684,73.4993,93.7055,284.703,0,0,1.12406,36.5297,120.56299999999999,-0.699637,0,-4.2859,-0.816503,0,0.6358550000000001,0
153,4P46,6,0,151.528,-125.383,-34.1921,-215.345,-10.0334,315.551,-269.165,75.2073,95.0709,289.20099999999996,0,0,1.12406,34.8645,118.20700000000001,-0.586598,0,-4.28647,-1.31437,0,0.815773,0
154,4P46,7,0,156.161,-125.786,-32.0827,-218.215,-12.4114,318.749,-273.221,81.3695,96.2578,289.447,0,0,1.12406,36.2259,119.209,-0.501749,0,-4.28815,-1.16703,0,0.661091,0
155,4P46,8,0,132.532,-126.37200000000001,-37.0882,-218.31,-9.56193,314.376,-274.585,67.8518,96.4329,288.616,0,0,1.12406,35.7228,120.501,-0.8006979999999999,0,-4.28195,-1.2210299999999998,0,0.629258,0
156,4P46,9,0,137.704,-127.06700000000001,-31.093000000000004,-213.67700000000002,-8.89852,311.248,-266.593,60.9714,92.2573,286.493,0,0,1.12406,37.8934,120.41799999999999,-0.666952,0,-4.29028,-0.5851430000000001,0,0.5886239999999999,0
157,4P46,10,0,168.088,-124.913,-35.5655,-216.418,-5.39691,317.128,-271.256,77.8744,94.7692,293.185,0,0,1.12406,41.4455,117.655,-0.597487,0,-4.20594,0.309837,0,0.604114,0
158,4P46,11,0,141.865,-123.147,-30.5756,-213.18599999999998,-10.8607,307.654,-269.003,71.9276,91.2776,284.35400000000004,0,0,1.12406,37.8598,115.244,-0.6826260000000001,0,-4.28512,-1.00785,0,0.415609,0
159,4P46,12,0,159.83100000000002,-121.971,-29.0605,-213.019,-9.625919999999999,309.562,-268.651,77.7739,94.1456,285.17900000000003,0,0,1.12406,39.5636,115.91799999999999,-0.666542,0,-4.2926,-0.8549129999999999,0,0.624816,0
160,4P46,13,0,142.877,-127.26899999999999,-37.3669,-215.37599999999998,-8.93877,310.25,-270.785,76.8906,92.9453,287.187,0,0,1.12406,39.0636,123.17399999999999,-0.6234609999999999,0,-4.27716,-0.402947,0,0.45542299999999997,0
161,4P46,14,0,161.184,-119.109,-35.8841,-213.99,-10.8149,314.006,-267.777,80.735,91.07600000000001,288.77299999999997,0,0,1.12406,38.3358,119.70200000000001,-0.656362,0,-4.29384,-1.18852,0,0.847834,0
162,4P46,15,0,142.775,-125.749,-31.7965,-214.97,-9.06608,312.376,-269.306,70.029,91.663,287.536,0,0,1.12406,36.1137,120.7,-0.8417530000000001,0,-4.293740000000001,-0.866088,0,0.822573,0
163,4P46,16,0,140.16899999999998,-126.145,-40.979,-214.987,-9.548169999999999,309.579,-269.725,75.1908,95.9288,285.14799999999997,0,0,1.12406,39.4813,118.11200000000001,-0.416824,0,-4.2796400000000006,-0.8280709999999999,0,0.6255310000000001,0
164,4P46,17,0,164.423,-122.47399999999999,-33.8294,-212.16,-7.88075,307.119,-265.462,86.66799999999999,91.4088,286.166,0,0,1.12406,39.217,116.22200000000001,-0.601002,0,-4.28112,-1.18921,0,0.5965560000000001,0
165,4P46,18,0,160.105,-125.335,-29.8395,-217.084,-9.711110000000001,313.85,-272.827,87.9488,94.7336,289.077,0,0,1.12406,33.2917,120.515,-0.543022,0,-4.26255,-0.9363379999999999,0,0.618781,0
166,4P46,19,0,177.043,-125.947,-40.4696,-219.94,-14.130999999999998,325.156,-274.079,94.5483,99.9119,294.518,0,0,1.12406,41.5552,121.06200000000001,-0.716328,0,-4.284590000000001,-1.20567,0,1.0024,0
167,4P46,20,0,159.858,-123.359,-31.2686,-218.31099999999998,-8.096639999999999,318.033,-272.914,77.4524,93.4994,291.719,0,0,1.12406,37.5056,121.875,-0.624954,0,-4.28097,-1.17478,0,0.5546840000000001,0
168,4P46,21,0,149.321,-126.29899999999999,-37.8535,-214.45,-8.226,314.113,-267.443,70.6102,95.1924,288.439,0,0,1.12406,39.1177,120.649,-0.6896140000000001,0,-4.28418,-1.01905,0,0.988142,0
169,4P46,22,0,174.93,-126.18799999999999,-46.0989,-223.22099999999998,-11.7829,332.305,-277.999,96.7686,103.36200000000001,290.566,0,0,1.12406,42.3546,121.208,-0.625728,0,-4.2753,-2.20875,0,0.8486370000000001,0
170,5KS9,1,0,135.835,-117.794,-37.1947,-222.253,-8.96526,324.842,-276.992,60.8924,102.88799999999999,279.691,0,0,1.1536600000000001,34.7129,115.10799999999999,-0.519513,0,-4.24263,-0.960628,0,0.5768439999999999,0
171,5KS9,2,0,157.32299999999998,-119.411,-35.4855,-223.29,-6.711289999999999,321.918,-280.625,77.3354,104.15700000000001,276.318,0,0,1.15273,46.9006,110.694,-0.44472700000000004,0,-4.2953,-0.626254,0,0.430991,0
172,5KS9,3,0,134.876,-121.445,-38.6197,-224.678,-8.9558,323.72,-281.719,68.7335,105.779,273.382,0,0,1.15386,42.0037,114.051,-0.470189,0,-4.1744,-0.260492,0,0.42615699999999995,0
173,5KS9,4,0,142.95600000000002,-118.645,-41.7692,-224.643,-9.525830000000001,323.776,-280.617,72.1263,103.366,280.403,0,0,1.15315,42.6761,113.71600000000001,-0.511692,0,-4.30065,-1.1145399999999999,0,0.58348,0
174,5KS9,5,1,112.23200000000001,-123.802,-47.1811,-227.567,-10.7278,329.58099999999996,-285.508,63.5597,105.161,275.97700000000003,0,0,1.15313,36.2515,112.749,-0.43505900000000003,0,-4.30515,-1.05853,0,1.13447,0
175,5KS9,6,0,148.554,-119.84899999999999,-34.2644,-224.739,-9.48601,328.60699999999997,-279.638,72.2766,102.48299999999999,273.286,0,0,1.15307,44.004,112.389,-0.456012,0,-4.31059,-1.24453,0,0.731334,0
176,5KS9,7,0,135.194,-119.32,-40.6035,-225.638,-9.92801,327.79699999999997,-282.019,69.8223,106.115,272.848,0,0,1.1534799999999998,40.3275,111.30799999999999,-0.490588,0,-4.30337,-0.9364049999999999,0,0.369046,0
177,5KS9,8,0,135.929,-121.81200000000001,-41.4501,-223.68,-9.24047,328.833,-279.656,70.3732,100.916,277.61,0,0,1.15386,37.6394,113.89,-0.24400700000000003,0,-4.29685,-1.43846,0,1.22148,0
178,5KSA,1,0,132.97899999999998,-116.552,-43.4871,-221.12,-5.94324,316.17900000000003,-277.69599999999997,67.9355,101.979,267.277,0,0,1.15386,48.3902,111.91,-0.10601700000000001,0,-4.30448,-1.242,0,0.516229,0
179,5KSA,2,1,103.319,-119.7,-45.8141,-224.762,-9.422930000000001,319.61400000000003,-283.718,61.285,104.993,270.488,0,0,1.15346,34.9196,107.064,-0.567455,0,-4.29347,-1.3986399999999999,0,0.542546,0
180,5KSA,3,0,115.964,-119.49700000000001,-42.9418,-221.377,-6.51631,319.825,-278.098,58.2346,102.929,271.111,0,0,1.15386,36.3175,107.865,-0.5189199999999999,0,-4.29622,-0.9253540000000001,0,0.564204,0
181,6DFS,1,0,257.78700000000003,-90.7394,-23.8239,-208.72099999999998,-7.32408,309.356,-265.504,125.557,88.4405,292.366,0,0,1.12406,41.7021,128.079,-0.42176,0,-4.31144,-0.319986,0,0.407656,0
182,6DFS,2,0,263.605,-96.2359,-29.467,-217.72299999999998,-8.99998,322.11,-275.444,138.291,98.3062,288.738,0,0,1.12406,48.0091,129.685,-0.621209,0,-4.31497,-0.7909729999999999,0,0.623149,0
183,6DFS,3,0,244.368,-89.4216,-24.5254,-208.562,-9.76619,307.813,-266.20599999999996,106.59200000000001,93.3643,290.397,0,0,1.12406,48.3169,126.99600000000001,-0.184831,0,-4.31529,-0.6198899999999999,0,0.362103,0
184,6DFS,4,0,242.227,-92.8889,-23.6469,-216.52599999999998,-9.8894,319.548,-275.35900000000004,111.28299999999999,93.5345,288.502,0,0,1.12406,50.6561,121.88799999999999,-0.169242,0,-3.89745,-0.7259399999999999,0,0.682395,0
185,6DFS,5,1,245.965,-94.6492,-34.1841,-213.679,-9.4412,314.452,-271.393,128.118,94.3857,287.324,0,0,1.12406,48.8951,127.667,-0.551124,0,-4.28918,-0.767275,0,0.620139,0
186,6DFS,6,0,243.743,-94.9137,-33.288000000000004,-211.082,-11.4248,312.284,-266.73,115.695,96.3777,290.422,0,0,1.12406,45.6159,128.77200000000002,-0.226174,0,0.0,-0.516588,0,0.40575900000000004,0
187,6DFS,7,0,259.42,-93.1817,-31.4134,-215.158,-10.4605,322.812,-272.178,130.196,95.6346,295.308,0,0,1.12406,41.4771,135.308,-0.580509,0,-4.31772,-0.24313099999999999,0,0.400445,0
188,6DFW,1,0,262.755,-88.1649,-28.5686,-213.389,-7.499289999999999,319.448,-270.482,122.417,92.969,296.356,0,0,1.12406,43.1732,129.757,-0.184229,0,-4.30797,-0.6515340000000001,0,0.515538,0
189,6DFW,2,0,287.465,-89.8694,-23.6219,-209.604,-7.795389999999999,312.307,-264.283,132.996,89.0335,304.625,0,0,1.12406,46.9449,126.48899999999999,-0.29319,0,-4.26947,-0.439978,0,0.610202,0
190,6DFW,3,0,269.937,-88.1414,-19.1266,-211.59599999999998,-8.463330000000001,316.97,-267.814,126.963,90.315,292.717,0,0,1.12406,41.4904,127.46600000000001,-0.0317391,0,-4.25283,-0.689663,0,0.47447700000000004,0
191,6DFW,4,0,249.375,-92.5733,-22.4823,-212.762,-11.3547,315.782,-268.204,113.837,89.8444,300.305,0,0,1.12406,36.1216,120.04799999999999,-0.24834499999999998,0,0.0,-0.406223,0,0.392098,0
192,6DFW,5,1,234.912,-94.9733,-25.0537,-213.72400000000002,-11.5807,317.268,-270.019,103.74,94.803,296.022,0,0,1.12406,42.0069,115.64299999999999,-0.348735,0,-4.315230000000001,-0.40857899999999997,0,0.370938,0
193,6DFW,6,0,242.979,-89.8746,-28.2439,-209.657,-6.37942,316.254,-264.26099999999997,97.4641,91.5749,297.634,0,0,1.12406,41.401,120.552,-0.10327,0,-4.27531,-0.0659949,0,0.387986,0
194,6DFW,7,0,241.997,-89.4561,-25.73,-207.84900000000002,-6.9628,313.572,-262.01099999999997,96.0969,90.145,295.998,0,0,1.12406,41.0899,127.82600000000001,-0.0629418,0,-4.25937,-0.108623,0,0.41143500000000005,0
195,6DFW,8,0,263.176,-89.0732,-24.1442,-211.46099999999998,-6.22467,316.813,-268.33,103.98700000000001,90.4748,302.289,0,0,1.12406,47.4439,121.205,-0.301967,0,0.0,0.168025,0,0.41000600000000004,0
196,6DFW,9,0,272.73400000000004,-90.4153,-23.0276,-209.908,-4.12132,315.33099999999996,-265.77099999999996,115.69200000000001,87.8558,303.666,0,0,1.12406,46.1362,125.35700000000001,-0.271284,0,-4.31815,0.13831400000000002,0,0.623322,0
197,6DFW,10,0,257.827,-91.484,-23.7598,-203.405,-8.67137,307.933,-256.70599999999996,101.485,87.8192,301.337,0,0,1.12406,42.6202,125.09700000000001,-0.30744699999999997,0,0.0,-0.5559729999999999,0,0.399008,0
198,6DFW,11,0,253.56400000000002,-92.0484,-24.3946,-203.77700000000002,-8.754589999999999,304.525,-257.494,107.07799999999999,87.8098,302.30400000000003,0,0,1.12406,42.1338,122.415,-0.38683,0,-4.304180000000001,-0.6315689999999999,0,0.380798,0
199,6DFW,12,0,262.231,-90.02600000000001,-24.741,-201.812,-7.381880000000001,303.22,-254.03900000000002,98.0511,88.385,310.645,0,0,1.12406,42.9335,122.51799999999999,-0.017119,0,-4.3034099999999995,-0.191548,0,0.383178,0
200,6DFW,13,0,247.53799999999998,-90.7485,-26.2832,-205.648,-9.30604,305.786,-260.763,94.2826,91.1465,307.91700000000003,0,0,1.12406,44.3268,129.241,-0.126522,0,-4.3153,-0.30595,0,0.45188199999999995,0
201,6DFW,14,0,258.422,-94.7491,-23.5528,-200.207,-7.246169999999999,298.356,-251.516,99.5905,83.4763,303.145,0,0,1.12406,50.1038,127.633,-0.250619,0,0.0,-0.28294899999999995,0,0.42970699999999995,0
202,6DFW,15,0,248.233,-90.2819,-19.1982,-205.201,-8.535160000000001,305.562,-260.22900000000004,105.745,85.2096,295.732,0,0,1.12406,41.8447,131.10299999999998,-0.0109559,0,-4.268619999999999,-0.0241165,0,0.763951,0
203,6DFW,16,0,244.959,-90.7748,-25.1692,-202.095,-5.21135,303.406,-254.75799999999998,99.9593,86.4544,299.939,0,0,1.12406,36.512,124.887,-0.197526,0,-4.314019999999999,-0.282333,0,0.36687800000000004,0
204,6DFW,17,0,244.428,-94.9212,-28.2014,-200.079,-7.6527,295.823,-251.86900000000003,96.3551,87.1721,309.559,0,0,1.12406,41.5612,116.63,-0.286435,0,-4.31019,-0.209019,0,0.361481,0
205,6DFW,18,0,225.37099999999998,-91.6579,-31.0451,-200.32299999999998,-8.46973,303.639,-250.34400000000002,78.585,90.0177,296.803,0,0,1.12406,41.2122,125.76899999999999,-0.022736700000000002,0,-4.3156300000000005,-0.208436,0,0.377251,0
206,6DFW,19,0,263.965,-90.9106,-24.408,-204.984,-8.87743,311.914,-258.426,114.368,86.1825,298.105,0,0,1.12406,44.2605,127.031,-0.147795,0,-4.314369999999999,-0.5491659999999999,0,0.627767,0
207,6DFX,1,0,169.768,-115.61399999999999,-36.2674,-222.55900000000003,-7.53985,327.436,-280.17,74.0657,98.5021,293.218,0,0,1.1533799999999998,41.9987,121.735,-0.05487140000000001,0,-4.21451,-0.583512,0,0.397575,0
208,6DFX,2,0,172.028,-122.56299999999999,-36.1545,-225.821,-10.1171,327.045,-284.992,86.4699,103.199,290.408,0,0,2.10763,46.6851,119.022,-0.0819623,0,-4.2026,-0.504195,0,0.548535,0
209,6DFX,3,1,155.005,-126.735,-42.8654,-228.625,-6.811310000000001,334.574,-287.45599999999996,78.9081,106.795,286.941,0,0,1.13816,43.0169,114.697,0.106103,0,-4.31605,-0.430604,0,0.763796,0
210,6DFX,4,0,148.366,-123.149,-34.4966,-221.34599999999998,-7.216069999999999,325.05400000000003,-277.466,59.7309,100.057,289.665,0,0,1.12849,40.8903,113.095,-0.116249,0,-4.317130000000001,-0.6009180000000001,0,0.548002,0
211,6DFX,5,0,182.895,-122.23,-42.277,-226.31400000000002,-8.98979,329.286,-284.526,99.2588,103.35600000000001,287.25,0,0,2.37929,50.4428,112.99,0.0006583660000000001,0,-4.31712,-0.990293,0,0.566673,0
212,6DFX,6,0,151.62,-121.18,-32.3361,-222.29,-8.40713,322.205,-280.728,74.5391,95.2683,289.289,0,0,1.12406,39.6685,117.524,-0.0038443000000000006,0,-4.31611,-1.66861,0,0.455589,0
213,6DFX,7,0,176.984,-122.154,-36.363,-222.926,-3.29987,328.579,-277.337,70.9297,100.09899999999999,295.061,0,0,2.08242,42.9052,118.523,-0.0203641,0,0.0,-0.958606,0,0.386954,0
214,6DFX,8,0,137.97799999999998,-125.25299999999999,-35.8263,-219.43400000000003,-5.8751,319.697,-274.058,59.9199,99.4039,284.9,0,0,1.13574,37.958,115.258,-0.178489,0,-4.31922,-0.43739799999999995,0,0.344936,0
215,6DFX,9,0,145.255,-120.07,-33.7078,-218.271,-8.52973,319.225,-273.033,64.6114,95.5604,289.725,0,0,2.30689,32.3666,115.40899999999999,-0.0353339,0,-4.31118,-1.20636,0,0.623782,0
216,6DFX,10,0,151.161,-125.675,-35.8415,-221.049,-5.9506,322.873,-275.901,60.1744,99.7288,291.784,0,0,2.91299,42.1261,119.954,-0.00288409,0,-4.3215,-0.269746,0,0.57271,0
217,6DFX,11,0,161.674,-125.01,-39.6654,-220.93,-9.870610000000001,320.14,-276.069,75.9722,103.684,291.336,0,0,2.24811,44.5266,113.194,0.139505,0,-4.31975,-1.23918,0,0.731363,0
218,6DFX,12,0,147.328,-122.963,-35.8909,-217.785,-10.1885,323.155,-270.203,64.1478,97.723,288.253,0,0,1.12406,35.4037,110.581,0.0612995,0,-4.32026,-1.9186,0,0.729358,0
219,6DFX,13,0,165.88,-120.324,-37.699,-220.59,-7.5112,323.29400000000004,-274.689,83.429,97.1028,288.753,0,0,1.12406,38.0302,112.84299999999999,-0.015843100000000002,0,-4.32028,-1.27827,0,0.574087,0
220,6DFX,14,0,168.00799999999998,-121.669,-41.5064,-219.178,-6.71312,319.806,-274.82,81.2716,101.14299999999999,287.785,0,0,1.12406,45.4971,116.67,0.0826076,0,-4.31795,-0.8383379999999999,0,0.341834,0
221,6MNG,1,0,205.47,-118.494,-29.8364,-211.90099999999998,-10.0754,303.578,-265.991,136.179,87.0905,273.1,0,0,1.12406,46.1247,118.26100000000001,-0.240148,0,-4.27517,-1.1836200000000001,0,0.270455,0
222,6MNG,2,0,213.15599999999998,-117.65299999999999,-23.8526,-214.516,-8.37951,308.207,-270.586,137.504,89.1785,277.33299999999997,0,0,1.12406,39.7916,115.615,-0.187615,0,-4.26459,-0.867431,0,0.324496,0
223,6MNG,3,0,188.71200000000002,-120.086,-33.3278,-212.82,-10.32,306.783,-266.642,122.544,91.6468,274.051,0,0,1.12406,40.8931,117.51899999999999,-0.316395,0,-4.27409,-0.883804,0,0.340453,0
224,6MNG,4,1,169.08900000000003,-119.74700000000001,-27.7213,-208.015,-7.7278,297.67900000000003,-261.998,107.43299999999999,82.2866,272.57099999999997,0,0,1.12406,38.1719,116.014,-0.07724500000000001,0,-4.260280000000001,-0.938552,0,0.30933,0
225,6MNG,5,0,190.05,-124.02,-35.0175,-211.69,-5.81424,303.71299999999997,-266.45099999999996,119.054,91.8915,276.76,0,0,1.12406,45.2153,115.053,-0.169219,0,-4.25493,-0.563336,0,0.273125,0
226,6PY2,1,0,145.98,-110.50299999999999,-30.5077,-218.87599999999998,-10.719000000000001,316.004,-280.351,68.3633,102.693,274.95799999999997,0,0,1.12406,39.1832,117.976,-0.269442,0,-4.27312,-1.42913,0,0.582625,0
227,6PY2,2,1,125.09899999999999,-114.234,-34.1681,-217.31,-7.874630000000001,310.526,-277.72,62.048,96.4682,276.82,0,0,1.12406,35.239000000000004,117.86,-0.830082,0,-4.26962,-1.41044,0,0.690312,0
228,6PY2,3,0,128.04399999999998,-115.33200000000001,-39.7965,-216.005,-6.53635,306.25,-277.425,71.1535,100.008,277.97700000000003,0,0,1.12406,31.8814,112.796,-0.599535,0,-4.27323,-1.07931,0,0.696878,0
229,6PY2,4,0,140.255,-115.581,-35.694,-217.94,-8.47567,314.159,-278.47900000000004,66.7695,104.587,278.153,0,0,1.12406,36.7254,114.061,-0.27971999999999997,0,-4.27029,-1.05131,0,0.507296,0
230,6U3O,1,0,143.364,-120.431,-41.4615,-219.833,-8.43189,321.707,-276.897,68.7783,102.624,283.402,0,0,1.12406,38.3427,116.98,-0.711454,0,-4.29409,-0.924005,0,0.369224,0
231,6U3O,2,0,153.739,-120.59200000000001,-36.5091,-223.137,-11.7708,321.04200000000003,-282.887,68.3343,102.507,287.839,0,0,1.12406,53.6769,118.806,-0.551358,0,-4.29587,-1.45928,0,0.418284,0
232,6U3O,3,1,117.65299999999999,-120.411,-35.2827,-219.44400000000002,-11.9617,319.184,-276.325,51.2592,99.7919,280.887,0,0,1.12406,34.3668,115.86399999999999,-0.667556,0,-4.28876,-1.0495700000000001,0,0.469678,0
