,PDB_ID,Is_Answer,Total_energy,BackHbond,SideHbond,Energy_vdw,Electro,Energy_solvP,Energy_solvH,Energy_vdwclash,Entropy_sidec,Entropy_mainc,Water_bonds,UNK,Cis_bond,Energy_torsion,Backbone_vdwclash,Helix_dipole,Loop_entropy,Disulfide,Kn_electrostatic,Partial_covalent_interactions,Energy_ionisation,Entropy_complex
131,1wbz_AP,1,21.4772,-138.322,-52.7794,-213.462,-16.7337,310.661,-267.746,8.8739,106.645,282.318,0,0,0,6.24866,111.367,-0.263109,0,-3.79692,-0.42551,0,0.260486,0
132,1x7q_AC,1,25.0856,-146.061,-53.0288,-213.279,-11.5446,309.387,-265.103,8.82865,111.285,282.735,0,0,0,6.27444,109.017,-0.335216,0,-3.63948,-0.657415,0,0.224212,0
133,1xr8_AC,1,30.0333,-146.336,-61.2854,-217.064,-11.471,316.089,-267.893,12.5329,111.62,288.027,0,0,0,9.23351,113.926,0.0539534,0,-3.58087,-0.211797,0,0.319583,0
134,1xr9_AC,1,-8.79605,-152.604,-61.7503,-220.752,-14.5656,311.856,-276.674,10.4763,111.257,284.41,0,0,0,3.70009,111.669,-0.0413518,0,-4.19724,-0.231291,0,0.32011,0
135,1ydp_AP,1,42.4564,-140.853,-54.1021,-225.226,-19.7055,323.177,-281.321,29.2679,110.484,291.972,0,0,0,12.5005,121.451,-0.0910509,0,-4.2784,-1.20274,0,1.8354,0
136,1yn6_AC,1,57.9205,-132.556,-56.1216,-223.361,-15.1229,325.521,-279.928,26.0615,112.911,289.597,0,0,0,11.2271,124.076,-0.3481,0,0,-0.365732,0,0.40697,0
137,1yn7_AC,1,60.1028,-129.181,-55.538,-222.941,-15.0886,326.193,-279.918,19.9468,112.372,294.139,0,0,0,14.8062,119.14,-0.477364,0,-4.26786,-0.44327,0,0.500125,0
138,1zhb_AC,1,45.3813,-132.487,-38.3398,-213.138,-10.8825,303.929,-270.131,12.1932,100.965,291.446,0,0,0,5.75395,115.312,0.24011,0,-4.05885,-0.531629,0,0.423059,0
139,1zhk_AC,1,14.9994,-144.041,-51.2715,-219.936,-10.6799,307.805,-279.897,11.3153,106.528,291.884,0,0,0,7.46256,112.818,-0.101946,0,-4.18462,-0.176067,0,0.292124,0
140,1zhl_AC,1,11.4604,-148.209,-58.3235,-224.785,-12.8909,320.035,-280.973,13.6857,112.941,287.738,0,0,0,6.55039,112.613,0.0931197,0,-4.25899,-0.445795,0,0.30306,0
141,1zsd_AC,1,20.3199,-145.957,-52.4282,-220.095,-10.9236,312.133,-276.774,12.2806,106.273,292.978,0,0,0,7.0542,118.282,-0.014403,0,-4.26765,-0.232573,0,0.292725,0
142,1zt1_AP,1,36.8079,-126.302,-50.5492,-207.857,-9.56237,295.874,-262.042,14.1776,97.2584,286.636,0,0,0,3.21015,102.006,-0.136793,0,-4.02457,-0.334991,0,0.459872,0
143,1zt7_AP,1,117.079,-103.749,-38.7142,-214.78,-7.88752,309.067,-274.032,25.8908,98.1793,313.717,0,0,0,13.9825,115.291,-0.203773,0,-4.1874,-0.562092,0,0.356814,0
144,2a83_AC,1,17.0256,-141.677,-58.9691,-220.583,-14.2966,321.57,-273.298,7.66839,114.903,281.216,0,0,0,4.63808,110.165,0.0901716,0,-3.35028,-1.44558,0,0.558958,0
145,2ak4_AC,1,29.3091,-135.321,-42.8652,-211.212,-10.7303,299.62,-266.067,8.64248,103.86,282.617,0,0,0,4.95179,105.163,0.21527,0,-4.23937,-0.479823,0,0.31715,0
146,2av1_AC,1,16.8662,-139.089,-45.4583,-216.278,-10.4138,302.226,-273.734,6.08158,107.439,282.451,0,0,0,6.85308,113.668,-0.104752,0,-3.8252,-0.00679762,0,0.72559,0
147,2av7_AC,1,14.8917,-138.282,-48.8444,-214.445,-10.9815,300.909,-271.602,5.9344,104.909,284.597,0,0,0,6.17328,107.705,-0.0843265,0,-3.94179,-0.155201,0,0.705055,0
148,2axf_AC,1,18.5482,-146.441,-59.2848,-219.552,-12.2294,313.462,-272.977,12.3594,110.057,289.252,0,0,1.12406,7.31254,115.285,-0.0389805,0,-4.28243,-0.500608,0,0.288053,0
149,2axg_AC,1,34.0942,-139.175,-53.3437,-218.296,-12.3636,313.483,-272.653,14.5348,109.017,288.056,0,0,0,9.30126,122.205,-0.17511,0,-4.3047,-0.277007,0,0.290788,0
150,2bck_AC,1,112.501,-118.519,-39.6437,-208.897,-12.5334,307.89,-262.878,33.259,97.3726,305.631,0,0,0,14.0131,122.257,-0.059612,0,-4.10789,-0.237198,0,1.21242,0
151,2bnq_AC,1,37.705,-146.754,-51.1823,-220.907,-13.1659,314.798,-278.607,22.841,109.863,291.862,0,0,0,12.8464,113.777,-0.196379,0,-4.25947,-0.15573,0,0.722435,0
152,2bnr_AC,1,34.8462,-142.271,-51.8258,-220.23,-12.8743,316.038,-276.385,19.9282,107.491,288.177,0,0,0,10.6145,114.707,-0.173416,0,-4.23852,-0.132005,0,0.727391,0
153,2bsr_AC,1,58.2623,-135.925,-47.9876,-219.577,-12.2704,321.622,-274.029,20.665,106.701,288.935,0,0,0,14.3428,123.507,0.172213,0,-4.22818,-0.577844,0,0.419059,0
154,2bss_AC,1,34.2683,-139.853,-55.8155,-223.216,-12.8839,322.17,-280.648,19.4504,110.425,287.098,0,0,0,12.232,118.458,-0.0762112,0,-4.26338,-0.853041,0,0.501601,0
155,2bst_AC,1,43.8996,-139.772,-56.6021,-219.302,-15.0421,321.867,-271.792,20.1675,110.012,289.838,0,0,0,9.545,120.302,0.201182,0,-4.27204,-1.39483,0,0.445935,0
156,2bvo_AC,1,9.61438,-150.142,-53.5877,-221.885,-8.67908,306.109,-283.423,16.2585,111.512,286.73,0,0,0,11.2345,110.76,0.0145818,0,-4.19916,-0.657536,0,0.328654,0
157,2bvp_AC,1,-20.3677,-154.774,-56.9534,-233.352,-13.6141,323.075,-296.018,11.5842,113.086,283.77,0,0,0,7.74223,119.386,-0.471595,0,-4.11703,-0.681855,0,0.356815,0
158,2c7u_AC,1,95.038,-106.399,-38.0555,-204.851,-10.8305,301.79,-257.883,17.0895,94.8975,297.785,0,0,0,5.2159,109.305,-0.177147,0,-4.2998,-0.189031,0,0.945425,0
159,2cik_AC,1,10.8937,-144.357,-50.2791,-217,-8.98066,304.466,-274.287,9.43563,106.173,285.8,0,0,0,3.77017,109.562,0.0807099,0,-4.12088,-0.186365,0,0.378349,0
160,2ckb_HP,1,251.807,-113.259,-35.565,-215.565,-16.1523,321.476,-272.478,102.591,99.4996,348.831,0,0,0,32.0532,202.334,-0.0545154,0,0,-0.0384141,0,0.469261,0
161,2clr_AC,1,51.5196,-138.388,-43.2116,-226.502,-11.7333,323.403,-286.303,21.8329,114.836,293.187,0,0,0,8.22236,115.92,-0.0704934,0,-4.27733,-0.183794,0,0.70837,0
162,2clv_AC,1,25.1894,-134.549,-47.4366,-213.287,-10.7643,308.333,-268.8,11.4798,100.543,278.424,0,0,0,4.99548,112.435,0.0164044,0,-4.00599,0.0240595,0,0.215202,0
163,2clz_AC,1,8.5224,-140.906,-45.7435,-210.15,-11.2979,300.262,-266.782,4.5562,99.1819,278.636,0,0,0,4.74993,109.128,-0.138565,0,-4.05394,-0.215589,0,0.424207,0
164,2d31_AC,1,101.046,-126.218,-48.3703,-221.079,-17.7441,326.117,-273.473,29.3046,117.324,306.479,0,0,0,13.1332,130.533,0.080578,0,-4.23927,-0.835233,0,0.567399,0
165,2dyp_AC,1,55.0799,-130.83,-54.488,-222.616,-17.5882,322.056,-278.564,27.4053,110.503,292.998,0,0,0,10.8115,124.233,-0.405467,0,-4.30777,-1.10799,0,1.21453,0
166,2e7l_EQ,1,21.4912,-132.459,-53.2372,-214.301,-14.2608,300.673,-269.511,14.6889,103.451,281.085,0,0,0,9.41121,105.791,0.156629,0,-3.92335,-0.523814,0,0.240962,0
167,2esv_AP,1,76.5597,-127.861,-39.5799,-214.454,-9.30172,315.083,-267.581,19.8809,104.256,294.925,0,0,0,4.70336,105.553,-0.163927,0,-4.30421,-0.616109,0,1.57258,0
168,2f53_AC,1,35.1846,-141.894,-53.1897,-217.907,-11.7392,311.256,-274.415,16.9658,111.506,291.64,0,0,0,6.0891,110.979,0.124253,0,-3.82754,-0.134104,0,0.709797,0
169,2f54_AC,1,84.479,-132.42,-45.3578,-218.533,-10.2028,313.25,-275.533,34.8569,104.65,303.801,0,0,0,13.0867,134.504,-0.071902,0,-3.88445,-0.110485,0,0.948194,0
170,2f74_AC,1,105.456,-117.155,-38.7994,-215.348,-11.0724,315.369,-272.787,22.9035,97.9873,311.163,0,0,0,16.9934,127.168,0.436911,0,-4.1032,-0.544433,0,0.410605,0
171,2fo4_AP,1,43.3502,-133.361,-50.6037,-210.371,-14.3127,305.657,-264.656,22.0917,104.575,279.413,0,0,0,9.20802,119.665,-0.0766221,0,-4.3036,-0.144032,0,0.233734,0
172,2fwo_AP,1,118.264,-126.106,-48.8592,-228.75,-13.323,331.578,-286.393,64.0117,110.646,303.688,0,0,1.12406,15.8727,143.049,-0.122504,0,-4.29698,-0.984594,0,0.180071,0
173,2fz3_AC,1,9.74265,-139.798,-58.0678,-216.197,-12.8051,308.283,-269.571,5.12001,107.588,285.745,0,0,0,4.03029,107.121,0.0671971,0,-4.16756,-0.89973,0,0.416408,0
174,2git_AC,1,6.72202,-142.003,-52.283,-217.217,-12.3716,306.247,-274.369,5.23739,109.222,282.845,0,0,0,4.777,108.729,-0.073271,0,-3.91603,-0.0778624,0,0.704047,0
175,2gj6_AC,1,30.8566,-132.297,-46.7346,-218.819,-11.9107,313.37,-277.139,6.48936,105.261,287.06,0,0,0,8.81335,110.199,-0.06878,0,-3.84194,-0.0724072,0,0.745434,0
176,2gt9_AC,1,3.22425,-146.093,-57.0845,-217.817,-11.7605,309.117,-274.744,5.45078,107.702,287.028,0,0,0,5.0741,110.079,-0.496531,0,-3.89658,0.011752,0,0.732269,0
177,2gtw_AC,1,4.36082,-143.563,-54.141,-216.059,-10.3818,304.051,-273.759,5.13409,105.914,284.572,0,0,0,5.99242,110.556,-0.50276,0,-3.59632,-0.048881,0,0.749132,0
178,2gtz_AC,1,8.14464,-146.288,-55.2152,-216.126,-10.5341,306.605,-272.494,4.22579,107.748,289.345,0,0,0,4.95044,109.434,-0.694197,0,-3.96323,-0.13469,0,0.719664,0
179,2guo_AC,1,13.1921,-144.252,-54.3942,-216.787,-10.5279,308.845,-272.146,7.69671,106.053,286.501,0,0,0,6.14745,108.761,-0.749124,0,-3.78409,-0.129839,0,0.718942,0
180,2h6p_AC,1,10.0849,-138.871,-51.7425,-214.408,-9.89988,302.568,-271.216,6.1063,105.208,284.505,0,0,0,2.06271,107.202,-0.0912285,0,-4.28805,-0.228362,0,0.381255,0
181,2hjk_AC,1,31.0014,-143.478,-47.2165,-220.096,-11.4187,307.469,-281.487,25.6885,111.033,285.336,0,0,0,9.38278,111.036,-0.0271723,0,-3.82473,-0.69141,0,0.33091,0
182,2hjl_AC,1,27.3935,-145.516,-50.9654,-218.184,-9.9913,304.062,-279.187,25.16,111.549,284.569,0,0,0,10.1382,110.532,0.0252412,0,-3.8954,-0.702132,0,0.331287,0
183,2hn7_AC,1,19.3281,-151.942,-57.9161,-217.104,-14.0297,312.937,-270.237,12.6274,113.326,289.086,0,0,0,6.97799,110.448,-0.317218,0,-3.91615,-0.394983,0,0.230297,0
184,2j8u_AC,1,53.0057,-118.285,-37.7473,-208.821,-8.77585,296.023,-265.164,10.437,98.1264,287.036,0,0,0,3.84391,104.744,-0.00880221,0,-4.26577,-0.167477,0,0.774195,0
185,2jcc_AC,1,46.4204,-133.15,-41.009,-210.092,-11.0788,301.701,-265.272,15.3752,98.845,290.07,0,0,0,4.74468,109.659,-0.210477,0,-4.12569,-0.0915466,0,0.714953,0
186,2mha_AE,1,290.008,-82.6471,-28.4402,-197.897,-11.772,303.146,-248.2,68.057,95.9056,356.272,0,0,0,35.869,155.54,-0.121862,0,0,-0.367564,0,0.203445,0
187,2nx5_AC,1,68.2117,-127.998,-47.0229,-214.017,-11.1065,312.301,-267.121,18.1046,105.495,296.028,0,0,0,7.99083,116.315,-0.184621,0,-4.27986,-0.254134,0,0.276526,0
188,2oi9_AQ,1,36.9938,-126.486,-47.2935,-212.508,-11.5863,298.909,-267.459,18.1999,104.746,276.4,0,0,0,8.36725,101.38,0.0485409,0,-3.99873,-0.555484,0,0.210362,0
189,2ol3_HP,1,90.0947,-123.332,-55.1583,-211.507,-13.6646,310.491,-265.442,39.2148,105.213,293.769,0,0,0,10.3075,129.847,-0.0571151,0,0,0.0336699,0,0.227784,0
190,2p5e_AC,1,31.6595,-148.336,-53.2227,-225.647,-13.0168,321.22,-284.278,26.764,115.135,290.339,0,0,0,6.77209,116.481,-0.763305,0,-3.91639,-0.142029,0,0.749781,0
191,2p5w_AC,1,46.2243,-140.24,-50.0977,-215.556,-12.7645,308.38,-271.179,19.0105,107.508,294.899,0,0,0,8.8074,111.868,0.048282,0,-3.60102,-0.101958,0,1.1107,0
192,2pye_AC,1,60.4065,-129.533,-47.1552,-209.254,-11.1834,302.11,-262.27,16.9204,106.534,294.985,0,0,0,3.66623,110.453,-0.937049,0,-4.06699,-0.117215,0,0.706981,0
193,2rfx_AC,1,48.045,-132.169,-43.3263,-209.968,-9.74968,301.538,-264.973,10.1263,101.979,287.237,0,0,1.61251,9.85385,107.849,0.0904894,0,-3.87872,-0.644,0,0.317809,0
194,2uwe_AC,1,34.8447,-128.852,-41.8152,-216.302,-9.91694,306.446,-274.351,12.6344,105.607,282.769,0,0,0,2.38277,106.904,-0.100931,0,-4.29895,-0.0879183,0,0.731527,0
195,2v2w_AC,1,21.0677,-140.076,-47.7515,-212.208,-12.0442,305.391,-266.453,5.15813,106.635,282.931,0,0,0,3.416,107.877,-0.321192,0,-4.17905,-0.124656,0,0.693509,0
196,2v2x_AC,1,11.9771,-144.14,-57.3469,-219.679,-11.1756,312.696,-276.21,10.6206,109.769,285.986,0,0,0,4.83324,111.483,-0.225954,0,-4.1759,-0.138031,0,1.16397,0
197,2vaa_AP,1,33.6305,-138.585,-51.101,-212.761,-14.2225,308.459,-267.675,11.4712,108.149,289.087,0,0,0,4.96631,113.05,-0.148835,0,-4.23631,-0.00935398,0,0.237584,0
198,2vab_AP,1,49.8783,-123.91,-49.6892,-202.982,-13.829,298.848,-255.912,10.2049,106.506,280.639,0,0,0,4.04038,110.985,0.0421102,0,-4.26158,-0.0654769,0,0.24777,0
199,2vlj_AC,1,71.7321,-122.714,-39.1194,-209.583,-11.751,301.039,-264.876,11.296,101.953,297.484,0,0,0.139979,10.9861,110.24,-0.263074,0,-3.65594,-0.0759741,0,0.872134,0
200,2vlk_AC,1,57.7793,-135.499,-36.0595,-208.35,-9.51944,293.548,-263.546,11.0106,102.308,297.948,0,0,0,9.2163,109.92,-0.233143,0,-3.73455,-0.0219154,0,0.711551,0
201,2vll_AC,1,5.44437,-149.073,-53.93,-225.185,-10.6892,316.621,-285.99,11.6121,113.035,287.307,0,0,0,5.11779,114.37,-0.111145,0,-3.9354,-0.0772943,0,0.743286,0
202,2vlr_AC,1,90.027,-108.641,-41.6929,-189.386,-8.8889,278.745,-238.157,6.85613,101.216,287.059,0,0,0,6.55957,95.0885,-0.375325,0,-3.84734,-0.0348157,0,0.614527,0
203,2x4o_AC,1,58.8368,-133.479,-37.093,-218.257,-9.04544,315.243,-275.908,19.6741,99.6343,290.977,0,0,0,11.3473,114.739,-0.336664,0,-4.25496,-0.364582,0,0.699658,0
204,2x4r_AC,1,83.117,-123.247,-37.3327,-218.862,-13.5085,314.861,-277.135,32.3644,103.428,296.163,0,0,0,10.1088,123.103,-0.365802,0,-4.14015,-0.123211,0,0.906642,0
205,2x4s_AC,1,103.417,-124.87,-44.3485,-221.794,-10.0598,320.163,-280.282,37.7898,106.629,309.16,0,0,0,15.3744,132.619,-0.411071,0,-4.28292,-0.372508,0,0.721069,0
206,2x4u_AC,1,27.6107,-143.971,-55.8042,-219.969,-11.0794,313.56,-277.728,16.2222,110.516,289.24,0,0,1.12406,9.69636,112.56,-0.335823,0,-4.26045,-0.385494,0,0.785177,0
207,2xpg_AC,1,71.2073,-127.947,-48.6817,-219.754,-15.488,325.992,-276.368,21.682,111.835,291.479,0,0,0.00665417,12.9573,115.626,0.103368,0,-4.27498,-0.554549,0,0.219399,0
208,2ypk_AC,1,11.6587,-146.259,-49.9231,-216.207,-11.0707,302.731,-274.67,8.81605,107.196,285.149,0,0,0,10.3665,108.791,0.0152627,0,-4.16949,-0.645751,0,0.329854,0
209,2ypl_AC,1,22.4134,-144.683,-45.7096,-218.998,-10.5534,304.72,-279.235,16.2264,107.515,290.957,0,0,0,6.76111,114.264,-0.113463,0,-4.13858,-0.658799,0,0.32245,0
210,3am8_AE,1,92.1626,-125.439,-35.5641,-215.458,-9.23736,313.693,-269.094,26.2651,104.843,295.79,0,0,0,9.89208,113.408,0.0915382,0,-4.25271,-0.61785,0,1.25054,0
211,3bo8_AC,1,24.0018,-146.925,-54.526,-213.242,-18.3332,314.704,-260.989,8.69333,109.542,284.535,0,0,0,4.50781,106.021,0.236325,0,-4.24302,-0.785281,0,0.826416,0
212,3bp4_AC,1,15.4994,-146.09,-53.572,-218.407,-14.8852,319.093,-272.022,7.73399,109.153,280.88,0,0,0,8.1042,112.4,-0.0459953,0,-4.21687,-0.676192,0,0.450748,0
213,3bp7_AC,1,7.36247,-146.586,-56.5659,-216.898,-16.3969,314.936,-269.866,8.59579,109.954,278.505,0,0,0,5.98767,108.833,-0.0382153,0,-4.20789,-0.671856,0,0.613572,0
214,3buy_AC,1,49.3493,-126.176,-43.085,-217.457,-13.7205,313.931,-275.537,12.6109,108.359,289.494,0,0,0,5.8019,111.501,-0.376957,0,-4.25655,-0.576677,0,0.338143,0
215,3bvn_AC,1,84.8698,-118.346,-56.6259,-216.226,-15.0306,321.7,-265.661,19.6007,105.892,296.771,0,0,0,18.1643,121.374,-0.183897,0,-4.27143,-1.25562,0,0.342446,0
216,3bw9_AC,1,3.65258,-151.505,-66.3951,-226.208,-13.2034,322.709,-280.067,8.64364,116.546,290.156,0,0,0,7.26075,117.303,-0.0146001,0,-4.0689,-0.51699,0,0.315487,0
217,3bwa_AC,1,6.54027,-149.613,-58.7072,-215.02,-14.8156,307.708,-267.807,9.00257,104.58,289.747,0,0,0,5.80351,109.671,0.0225213,0,-4.18898,-0.488067,0,0.316926,0
218,3bxn_AC,1,9.4227,-145.648,-58.8158,-217.788,-13.4536,313.653,-270.758,11.7329,109.574,280.366,0,0,0,4.54142,108.175,0.0588486,0,-3.96572,-0.428358,0,0.352901,0
219,3bze_AP,1,101.542,-131.77,-43.1944,-217.103,-8.50428,314.64,-272.765,34.6676,104.577,309.153,0,0,0,15.9593,127.845,-0.0804981,0,-4.28212,-0.631929,0,0.875032,0
220,3bzf_AP,1,94.111,-132.57,-47.1748,-223.125,-10.4995,324.98,-277.677,30.7372,111.837,307.037,0,0,0,14.1927,130.927,-0.0627569,0,-4.24038,-0.676251,0,1.35339,0
221,3c8k_AP,1,71.168,-126.832,-46.0523,-206.99,-11.5714,301.892,-261.751,15.8513,100.285,298.391,0,0,0,12.0189,116.761,-0.170144,0,-4.22344,0.0873488,0,0.231666,0
222,3c9n_AC,1,14.959,-149.433,-56.9846,-221.268,-13.8881,320.695,-273.93,11.2723,113.893,284.23,0,0,0,4.6587,114.246,-0.272856,0,-4.00992,-0.31067,0,0.306449,0
223,3cc5_AC,1,38.4674,-137.552,-53.3404,-218.848,-13.6292,309.673,-278.278,16.6899,111.995,292.259,0,0,0,13.7974,113.534,0.240828,0,-3.98969,-0.881185,0,0.331194,0
224,3cch_AC,1,92.602,-134.906,-50.2152,-215.385,-12.6707,310.251,-270.877,36.7343,107.244,305.826,0,0,0,16.5627,133.763,0.139009,0,0,-0.485084,0,0.384823,0
225,3cdg_AP,1,142.998,-124.388,-35.0941,-215.691,-8.0537,312.301,-271.169,36.544,105.516,323.235,0,0,0,23.8212,145.854,-0.0156254,0,-4.28598,-0.601702,0,0.879986,0
226,3ch1_AC,1,33.375,-132.95,-50.7568,-212.107,-13.8078,303.729,-267.744,9.00904,106.165,289.928,0,0,0.00737518,6.12345,102.65,0.0993837,0,-4.28598,-0.574511,0,0.539955,0
227,3cii_AC,1,127.635,-106.515,-29.1568,-205.121,-6.72015,306.078,-257.469,18.1037,98.0857,307.852,0,0,0,6.57347,126.512,0.0327429,0,-4.2516,-0.719296,0,0.86149,0
228,3cpl_AE,1,98.7589,-131.537,-52.0324,-217.709,-13.6221,314.514,-272.622,38.4534,110.036,306.33,0,0,0,21.2492,128.919,0.0606448,0,-4.29454,-0.551493,0,0.485235,0
229,3cvh_AC,1,36.9165,-132.832,-49.8352,-205.184,-12.1057,295.06,-261.18,11.705,99.9387,290.405,0,0,0,5.01377,120.162,-0.202484,0,-4.24083,0.155221,0,0.21838,0
230,3czf_AC,1,11.9283,-146.895,-55.0077,-223.987,-15.1716,323.67,-278.439,9.21245,115.776,283.315,0,0,0,3.58819,111.332,0.0878272,0,-3.53099,-1.44597,0,0.755632,0
231,3d18_AC,1,14.7685,-144.336,-53.9599,-219.445,-14.895,318.803,-272.615,7.89991,112.276,282.079,0,0,0,4.09704,109.416,-0.222615,0,-4.19249,-1.32405,0,0.60469,0
232,3d25_AC,1,57.4443,-135.428,-50.8577,-217.326,-12.5908,313.537,-273.234,21.6405,109.554,292.453,0,0,0,14.0074,117.304,-0.790486,0,-3.81806,-0.524623,0,0.822116,0
233,3dmm_AP,1,78.2842,-129.649,-51.4005,-222.368,-20.9618,327.609,-276.199,31.5636,107.588,303.148,0,0,0,13.8938,136.774,0.0719611,0,-4.26326,-0.915492,0,0.166902,0
234,3dx6_AC,1,12.2857,-147.523,-63.7986,-219.385,-19.4617,324.81,-270.508,10.1492,113.524,284.288,0,0,0,4.84061,112.942,-0.244203,0,-4.19237,-0.423673,0,0.210782,0
235,3dx7_AC,1,26.9368,-144.255,-54.7376,-220.768,-18.7735,323.931,-274.603,15.4285,111.842,287.494,0,0,0.378062,5.76104,112.342,-0.187525,0,-4.2762,-0.501601,0,0.205138,0
236,3dx8_AC,1,24.3024,-143.558,-56.1087,-221.052,-16.3289,322.309,-273.875,13.5737,110.192,286.708,0,0,0,6.69866,109.557,0.053908,0,-4.15849,-0.362397,0,0.211873,0
237,3dxa_AC,1,133.402,-111.867,-39.2881,-212.252,-17.535,313.737,-265.415,32.9837,103.647,313.451,0,0,0.36756,20.2385,129.839,-0.0744135,0,-4.29858,-0.493118,0,0.200513,0
238,3e2h_AQ,1,168.447,-97.1665,-33.7146,-214.845,-12.8237,313.547,-271.393,53.1349,100.928,313.018,0,0,0,22.4032,140.331,0.0822276,0,-4.28052,-0.638253,0,0.194916,0
239,3e3q_AQ,1,79.4741,-124.686,-44.9819,-215.809,-11.1644,303.005,-272.897,32.8332,105,292.266,0,0,0,20.2898,123.677,0.0409583,0,-4.06655,-0.558497,0,0.202624,0
240,3e6f_AP,1,60.3941,-132.465,-45.796,-216.967,-17.0677,313.345,-271.56,21.8143,101.071,296.279,0,0,0,16.3138,129.006,0.166029,0,-4.27622,-0.628565,0,0.164756,0
241,3e6h_AP,1,44.8205,-133.445,-49.8626,-219.94,-17.9757,319.065,-276.878,21.2467,100.247,296.194,0,0,0,10.7657,123.665,0.00650243,0,-4.28414,-0.477589,0,0.158254,0
242,3ecb_AP,1,27.0375,-141.508,-53.7509,-218.741,-17.9644,318.209,-274.011,17.9645,103.931,288.77,0,0,0,9.071,113.007,-0.167734,0,-4.25252,-0.695598,0,0.18206,0
243,3ery_AP,1,61.1533,-122.526,-42.5679,-206.947,-12.066,295.182,-260.292,26.0174,102.179,273.56,0,0,0,12.9116,110.035,0.232227,0,-4.27585,-0.471556,0,0.217069,0
244,3ffc_AC,1,74.4988,-134.911,-46.5326,-215.781,-16.1022,321.616,-264.745,19.7856,107.393,299.384,0,0,0,9.17555,127.286,-0.380367,0,-4.10248,-1.10352,0,0.802967,0
245,3fqt_AC,1,23.8796,-144.223,-49.9615,-213.301,-10.2211,300.559,-268.322,12.3522,105.476,290.075,0,0,0,5.43867,106.926,-0.400716,0,-4.2777,-0.0600206,0,0.744576,0
246,3fqw_AC,1,9.95397,-152.139,-50.8648,-217.699,-10.3606,305.106,-273.938,13.9149,107.491,286.741,0,0,0,5.84321,109.331,-0.345463,0,-4.27217,-0.258605,0,0.734332,0
247,3ft3_AP,1,27.7668,-146.498,-47.6858,-219.008,-10.3143,311.705,-275.911,16.7422,109.607,286.552,0,0,0,6.93722,117.239,-0.645583,0,-4.1782,-0.60399,0,1.06843,0
248,3ft4_AP,1,24.8449,-143.657,-53.7115,-218.119,-13.418,314.114,-273.066,15.5951,111.99,283.786,0,0,0,6.11203,113.236,-0.548682,0,-4.21578,-0.739187,0,0.722729,0
249,3ftg_AC,1,111.9,-116.515,-47.4139,-206.532,-13.1798,301.811,-260.623,29.0759,104.567,313.408,0,0,0,11.6203,121.991,0.0149674,0,-4.23706,-0.646131,0,0.548466,0
250,3giv_AC,1,32.1487,-137.325,-48.5349,-213.921,-11.1627,305.536,-269.571,10.561,104.86,290.209,0,0,0,5.27644,110.523,-0.333259,0,-4.21894,-0.158799,0,0.930756,0
251,3gjf_AC,1,27.1476,-143.571,-51.0235,-220.994,-15.1317,315.341,-278.416,15.9681,110.773,291.75,0,0,0.013534,5.97683,112.341,-0.478076,0,-3.8252,-0.170301,0,0.935812,0
252,3gsn_HP,1,132.357,-115.284,-40.7028,-215.167,-13.1088,316.651,-270.756,33.5659,102.73,316.866,0,0,0,21.136,139.06,-0.0497306,0,-4.30335,-0.142938,0,0.922326,0
253,3gso_AP,1,19.6646,-147.906,-47.5352,-214.274,-12.5052,304.346,-269.613,13.99,105.104,287.318,0,0,1.89233,3.15908,107.76,-0.951258,0,-4.102,-0.169754,0,0.910462,0
254,3gsq_AP,1,18.1255,-143.581,-52.4337,-214.999,-12.6128,308.047,-269.868,8.96632,110.338,285.8,0,0,0,2.51483,109.645,-0.473176,0,-4.14884,-0.140298,0,0.715879,0
255,3gsr_AP,1,11.4897,-144.192,-49.4071,-216.103,-12.6261,309.212,-271.766,7.91716,106.91,282.816,0,0,0,2.60298,108.435,-0.511975,0,-4.14582,-0.156241,0,0.94033,0
256,3gsu_AP,1,13.9483,-144.428,-48.4868,-212.655,-11.9955,302.962,-267.081,8.72064,106.761,282.325,0,0,0,2.27736,106.148,-0.813568,0,-4.18171,-0.158288,0,0.700526,0
257,3gsv_AP,1,19.211,-143.201,-49.8019,-211.228,-12.1664,301.086,-265.197,9.29816,107.625,284.889,0,0,0,2.35229,104.96,-0.865171,0,-4.10308,-0.163546,0,0.685854,0
258,3gsw_AP,1,8.40096,-148.547,-49.5558,-217.826,-12.26,311.828,-273.353,7.74927,109.063,283.331,0,0,0,2.24863,106.816,-0.537329,0,-4.26716,-0.165801,0,0.693207,0
259,3gsx_AP,1,20.7683,-144.969,-47.3231,-213.979,-12.6443,306.431,-268.921,11.7142,107.153,284.909,0,0,0,2.79744,107.751,-0.98698,0,-4.15548,-0.152048,0,0.895459,0
260,3h7b_AC,1,9.25423,-141.925,-54.4815,-219.646,-11.731,308.809,-278.563,5.46183,109.468,287.937,0,0,0,7.61775,108.366,-0.0698918,0,-4.18837,-0.154117,0,0.718796,0
261,3h9h_AC,1,14.3712,-140.572,-54.1702,-220.627,-12.674,313.866,-278.031,8.09216,109.472,286.416,0,0,0,6.20229,106.725,-0.0468196,0,-4.13437,-0.150499,0,0.726999,0
262,3h9s_AC,1,61.7747,-126.822,-40.9913,-216.85,-11.1545,310.763,-274.11,12.9894,103.037,296.115,0,0,0,12.6958,108.008,-0.229524,0,-4.2283,-0.17002,0,0.730152,0
