,Pdb,Group1,Group2,IntraclashesGroup1,IntraclashesGroup2,Interaction Energy,Backbone Hbond,Sidechain Hbond,Van der Waals,Electrostatics,Solvation Polar,Solvation Hydrophobic,Van der Waals clashes,entropy sidechain,entropy mainchain,sloop_entropy,mloop_entropy,cis_bond,torsional clash,backbone clash,helix dipole,water bridge,disulfide,electrostatic kon,partial covalent bonds,energy Ionisation,Entropy Complex,Number of Residues,Interface Residues,Interface Residues Clashing,Interface Residues VdW Clashing,Interface Residues BB Clashing,Is_Answer
413,2xpg,A,B,28.583,0.94523,-9.45762,-4.49905,-6.35419,-20.3583,-2.66815,32.1536,-27.7931,4.77115,11.9922,3.50233,0,0,0.0,0.340042,1.64325,0.010484,0,0.0,-0.554549,0,0.0,2.384,190,48,0,0,0,1
414,2ypk,A,B,16.6769,0.9326,-17.2716,-5.65733,-5.61812,-16.9596,-1.12569,22.316,-23.7506,1.44209,8.24976,4.35103,0,0,0.0,0.130935,0.712969,-0.00419573,0,0.0,-0.645751,0,0.0,2.384,192,46,0,0,0,1
415,2ypk,A,B,17.5433,0.647331,-4.52003,-4.5076,-6.23928,-17.1139,-2.12308,22.2385,-24.2559,17.1131,7.06476,3.62834,0,0,0.0,0.34919,0.868806,-0.000287168,0,0.0,-0.673869,0,0.0,2.384,192,48,6,6,0,0
416,2ypl,A,B,18.116,0.429427,-17.7397,-7.86515,-7.48603,-21.3156,-3.00179,27.2632,-29.5804,10.1816,9.72057,4.77991,0,0,0.0,0.151206,1.36551,0.0297288,0,0.0,-0.616913,0,0.0,2.384,192,47,3,3,0,0
417,2ypl,A,B,16.8795,0.708293,-17.191,-7.17081,-7.39234,-19.518,-1.75955,25.8725,-26.769,5.15058,9.18546,5.59907,0,0,0.0,0.249128,1.13923,0.0206899,0,0.0,-0.658799,0,0.0,2.384,192,46,2,2,0,1
418,3am8,A,B,30.9399,1.54491,-13.3636,-4.90763,-5.32152,-17.8299,-2.78446,25.3009,-24.2917,3.31778,9.44304,3.82805,0,0,0.0,0.354541,0.820373,-0.0173868,0,0.0,-0.61785,0,0.162537,2.384,190,49,0,0,0,1
419,3am8,A,B,26.6153,4.08013,-17.84,-5.66914,-6.79432,-20.4665,-4.37045,29.9043,-26.2852,3.50636,8.61907,4.04639,0,0,0.0,0.34377,1.30623,0.0328633,0,0.0,-0.828619,0,0.121508,2.384,190,48,0,0,0,0
420,3bo8,A,B,10.9932,0.660458,-13.5184,-6.23459,-11.2484,-15.9814,-3.60498,27.0825,-18.2384,4.11834,7.40312,3.823,0,0,0.0,0.18945,1.04214,-0.011953,0,0.0,-0.928954,0,0.113826,2.384,190,43,1,1,0,0
421,3bo8,A,B,11.3686,0.0125807,-14.2245,-5.5573,-10.7572,-16.7157,-3.7352,28.0295,-19.4581,1.76668,9.18115,3.76295,0,0,0.0,0.0533256,0.57942,-0.0406938,0,0.0,-0.785281,0,0.0314493,2.384,190,47,0,0,0,1
422,3bp4,A,B,12.8555,0.563313,-22.144,-6.53464,-9.38837,-19.4165,-3.39695,27.6899,-26.175,2.14857,9.87351,3.43567,0,0,0.0,0.270819,0.69148,0.000677691,0,0.0,-0.676192,0,0.0244508,2.384,190,51,0,0,0,1
423,3bp4,A,B,13.2746,0.359829,-14.4353,-3.84951,-4.47572,-14.3718,-1.64205,20.3312,-20.9768,3.00136,5.18221,2.79949,0,0,0.0,0.186244,0.495357,0.00833114,0,0.0,-0.64065,0,0.0123408,2.384,190,41,0,0,0,0
424,3bp7,A,B,11.5506,1.65633,-19.532,-5.2422,-7.45078,-17.864,-0.398842,22.7708,-25.3411,4.35672,5.30438,3.17094,0,0,0.0,1.33524,0.46394,0.00669957,0,0.0,-0.256673,0,0.0767881,2.384,190,47,2,2,0,0
425,3bp7,A,B,11.5141,0.381503,-20.0501,-6.03441,-9.12979,-19.5878,-3.46416,27.9446,-25.8464,2.51863,10.3301,3.66578,0,0,0.0,0.16927,0.704153,0.00665128,0,0.0,-0.671856,0,0.0493493,2.384,190,52,0,0,0,1
426,3buy,A,B,12.3697,0.0649549,-14.7704,-5.19156,-9.06886,-20.8437,-2.00639,30.7128,-27.9702,5.7586,9.63163,4.57852,0,0,0.0,0.219617,0.949826,-0.014139,0,0.0,-0.576677,0,0.0,2.384,190,48,0,0,0,1
427,3buy,A,B,11.7181,2.60096,-12.9088,-4.78829,-6.07821,-20.6799,-3.68874,28.5253,-27.2327,6.8037,9.73185,4.59807,0,0,0.0,0.826198,1.37065,-0.015604,0,0.0,-0.947329,0,0.0368911,2.384,190,48,1,1,0,0
428,3bvn,A,B,28.5572,1.8567,-28.5741,-7.1157,-16.2374,-23.585,-7.78401,34.6891,-29.0649,4.85395,11.7853,4.16401,0,0,0.0,1.29461,1.36887,0.0545476,0,0.0,-1.63381,0,0.00529676,2.384,190,52,0,0,0,0
429,3bvn,A,B,30.2423,1.91619,-17.7749,-6.07304,-14.5363,-21.3977,-5.21945,33.6317,-25.1587,3.92251,11.5941,5.00351,0,0,0.0,1.68399,1.16901,0.0248753,0,0.0,-1.25562,0,0.00529676,2.384,190,48,0,0,0,1
430,3bw9,A,B,12.0464,0.883009,-21.6462,-5.01215,-12.6816,-20.5636,-2.36765,30.4637,-26.1085,2.65955,9.68442,2.48426,0,0,0.0,0.315418,1.36117,-0.0031066,0,0.0,-0.51699,0,0.0,2.384,193,51,0,0,0,1
431,3bw9,A,B,14.1007,4.42184,-14.9599,-5.25626,-11.1046,-18.7877,1.45471,24.3509,-24.8455,4.68816,8.82801,4.48034,0,0,0.0,1.49909,1.1191,-0.000324115,0,0.0,-0.266578,0,0.0,2.384,193,50,0,0,0,0
432,3bwa,A,B,12.2676,2.15777,-13.3605,-5.17708,-5.85699,-15.8979,-0.027075,24.2675,-21.0669,2.28089,4.56487,3.08343,0,0,0.0,0.586019,0.34138,-0.00486495,0,0.0,-0.112401,0,0.0,2.384,189,44,0,0,0,0
433,3bwa,A,B,10.4316,1.85716,-20.7314,-6.09571,-7.60267,-17.179,-3.15063,24.6324,-23.4105,2.23327,5.86859,4.17993,0,0,0.0,0.28403,0.472801,-0.00296833,0,0.0,-0.488067,0,0.0,2.384,189,45,0,0,0,1
434,3bxn,A,B,13.4491,0.169043,-25.3392,-5.35136,-9.42502,-20.4409,-2.24937,26.0738,-27.8056,2.49537,8.48226,3.14029,0,0,0.0,0.16085,0.577995,0.00368815,0,0.0,-0.428358,0,0.00509109,2.384,190,48,0,0,0,1
435,3bxn,A,B,11.867,2.11967,-20.1936,-7.19739,-7.33044,-17.9193,-0.732417,22.0856,-25.8028,5.13233,7.69258,3.62846,0,0,0.0,0.412774,0.847617,-0.0289865,0,0.0,-0.139101,0,0.00509109,2.384,190,47,1,1,0,0
436,3bze,A,B,43.7211,3.43186,-15.2575,-5.06327,-5.02786,-18.4811,-0.749234,21.4002,-26.923,8.25146,7.46638,3.88792,0,0,0.0,0.341074,1.26734,-0.0253404,0,0.0,-0.403072,0,0.0684479,2.384,190,47,3,3,0,0
437,3bze,A,B,46.2856,0.0601568,-14.8198,-4.87581,-5.13718,-19.6984,-1.57476,25.7548,-27.8092,4.04263,9.66846,5.1286,0,0,0.0,0.238479,1.08047,-0.0142523,0,0.0,-0.631929,0,0.0887634,2.384,190,50,0,0,0,1
438,3bzf,A,B,38.9227,0.0484312,-10.8406,-3.96562,-4.6895,-19.1051,-2.52174,25.6841,-27.1818,5.64635,10.2409,5.21528,0,0,0.0,0.312468,1.20509,-0.0111718,0,0.0,-0.676251,0,0.211538,2.384,190,50,0,0,0,1
439,3bzf,A,B,35.3037,0.348167,-22.9489,-4.93724,-8.81796,-18.2998,-2.86707,23.7212,-25.6827,3.47751,6.7462,3.98735,0,0,0.0,0.132004,1.64913,-0.0133749,0,0.0,-0.46404,0,0.069064,2.384,190,48,0,0,0,0
440,3c8k,A,B,19.3607,0.376372,-17.0474,-6.90642,-11.405,-19.2887,-5.79854,32.6459,-24.792,3.41085,9.89955,4.87804,0,0,0.0,0.296152,0.783545,0.00289708,0,0.0,0.00990176,0,0.0,2.384,189,44,0,0,0,0
441,3c8k,A,B,21.1318,0.93527,-7.73847,-5.53627,-6.93911,-18.92,-1.26749,29.4467,-25.2549,5.61555,9.99336,4.83825,0,0,0.0,0.187596,0.412451,0.0104816,0,0.0,0.0873488,0,0.0,2.384,189,46,1,1,0,1
442,3c9n,A,B,11.4647,0.0939798,-17.4968,-8.12488,-10.1235,-21.5176,-2.94875,32.4204,-27.3992,4.27247,11.6152,4.52312,0,0,0.0,0.0999056,1.19529,-0.0033176,0,0.0,-0.31067,0,0.0,2.384,190,50,0,0,0,1
443,3c9n,A,B,9.49662,0.321988,-23.3122,-7.37509,-9.70214,-21.0489,-4.89581,31.2468,-27.4006,3.75758,8.49862,3.48111,0,0,0.0,0.223168,1.24028,-0.00993219,0,0.0,-0.086959,0,0.0,2.384,190,47,0,0,0,0
444,3cc5,A,B,25.5156,1.17544,-26.0886,-8.35767,-12.6248,-22.5545,-4.69298,34.5778,-28.6347,2.03941,9.99968,4.16724,0,0,0.0,0.129092,1.11746,-0.00241417,0,0.0,-0.185828,0,0.0510073,2.384,190,50,0,0,0,0
445,3cc5,A,B,25.452,1.72546,-25.1322,-8.57701,-12.5848,-22.9528,-3.44127,34.4688,-30.0668,3.03977,11.8061,3.73003,0,0,0.0,0.27001,1.19183,0.019109,0,0.0,-0.881185,0,0.0379421,2.384,190,48,0,0,0,1
446,3cch,A,B,45.0979,1.78627,-11.2473,-6.68189,-12.0509,-19.4776,-3.53589,32.806,-24.135,6.2002,11.0696,4.82006,0,0,0.0,0.212558,1.05866,-0.0207014,0,0.0,-0.485084,0,0.0313154,2.384,190,45,2,2,0,1
447,3cch,A,B,40.8448,1.07503,-16.2628,-7.15088,-13.2321,-22.5425,-4.24655,36.6903,-27.1347,5.0024,10.0937,6.10928,0,0,0.0,0.791298,0.866038,-0.0070347,0,0.0,-0.636039,0,0.0,2.384,190,53,1,1,0,0
448,3cdg,A,B,41.7096,1.41881,-4.57708,-3.69616,-7.50836,-19.5945,-0.551103,24.1921,-27.0964,18.3094,8.00851,3.27654,0,0,0.0,0.48431,2.12943,0.00691025,0,0.0,-0.468765,0,0.0604979,2.384,190,51,6,6,0,0
449,3cdg,A,B,48.2034,3.18515,-10.8988,-4.30314,-5.16291,-19.1605,-1.89293,23.9325,-27.4524,7.92036,9.45009,5.20978,0,0,0.0,1.05633,1.368,0.0233072,0,0.0,-0.601702,0,0.0824203,2.384,190,50,1,1,0,1
450,3ch1,A,B,10.8008,0.312871,-19.7659,-8.09262,-13.2283,-22.1684,-3.32318,35.9031,-27.7285,3.95039,11.1147,4.28823,0,0,0.0,0.0683993,1.22168,0.024795,0,0.0,-0.574511,0,0.0,2.384,190,46,1,1,0,1
451,3ch1,A,B,12.3726,1.23691,-25.336,-7.24741,-20.0233,-23.3687,-5.29351,33.121,-29.8742,11.7201,11.7948,4.19727,0,0,0.0,0.359647,0.896364,-0.00964324,0,0.0,-0.712029,0,0.0,2.384,190,49,3,3,0,0
452,3cii,A,B,14.9515,0.678588,-13.0819,-5.49948,-7.15289,-19.6681,-2.40888,26.5981,-26.4147,9.48642,6.89071,5.53162,0,0,0.0,0.159481,2.01652,0.00473373,0,0.0,-0.669994,0,0.0610482,2.384,190,48,2,2,0,0
453,3cii,A,B,18.9463,1.29836,-17.081,-5.43303,-5.64203,-19.7164,-2.06777,25.3045,-28.3399,4.38676,10.1105,4.92633,0,0,0.0,0.045749,1.42682,0.0158169,0,0.0,-0.719296,0,0.0477929,2.384,190,49,0,0,0,1
454,3cpl,A,B,49.4861,2.15128,-11.1678,-7.15604,-10.8552,-20.4173,-2.22679,32.1848,-24.8128,6.91223,9.91172,4.67329,0,0,0.0,1.15298,1.18228,0.0167175,0,0.0,-0.551493,0,0.0,2.384,190,47,1,1,0,1
455,3cpl,A,B,41.5804,0.682193,-21.2598,-7.162,-12.1672,-18.7583,-2.95626,29.8246,-22.4209,0.805949,7.90121,4.60024,0,0,0.0,0.0650418,1.26108,0.0193587,0,0.0,-1.01155,0,0.0,2.384,190,48,0,0,0,0
456,3cvh,A,B,13.379,1.00134,-14.1731,-4.81803,-8.35006,-16.6418,-0.631119,24.4106,-22.3065,3.22052,7.02266,3.93608,0,0,0.0,0.151811,0.514282,-0.0143168,0,0.0,-0.152889,0,0.0,2.384,189,46,0,0,0,0
457,3cvh,A,B,13.0726,0.348691,-11.5976,-5.34942,-7.43091,-17.2977,-0.539063,26.8536,-23.504,3.06496,7.97045,4.26115,0,0,0.0,0.232569,0.487602,-0.0144935,0,0.0,0.155221,0,0.0,2.384,189,47,0,0,0,1
458,3czf,A,B,9.97898,0.181891,-19.0374,-6.79371,-10.5713,-22.6631,-5.41735,33.4652,-28.1077,2.51015,15.0248,4.67485,0,0,0.0,0.129625,1.29192,0.0325117,0,0.0,-1.44597,0,0.124675,2.384,190,52,0,0,0,1
459,3czf,A,B,11.6233,2.42196,-27.1899,-8.27264,-15.3375,-22.7702,-8.28262,33.1276,-28.4958,6.70933,11.2261,3.30297,0,0,0.0,2.22117,0.877081,0.00809224,0,0.0,-1.0326,0,0.406221,2.384,190,51,2,2,0,0
460,3d18,A,B,8.11362,0.832899,-23.5476,-7.71025,-13.4172,-20.4843,-5.69931,31.1081,-25.3312,1.73796,12.7093,4.10391,0,0,0.0,0.545018,0.784645,0.0489168,0,0.0,-1.18355,0,0.0249952,2.384,190,50,0,0,0,0
461,3d18,A,B,8.45049,0.678046,-17.7244,-6.66705,-10.7932,-21.0889,-5.18119,31.9112,-26.2633,2.33838,14.312,4.38894,0,0,0.0,0.530038,0.858033,0.0483376,0,0.0,-1.32405,0,0.0644095,2.384,190,50,0,0,0,1
462,3d25,A,B,31.7118,0.158486,-15.8467,-6.1212,-6.20118,-18.7361,-2.10511,28.1619,-25.8877,3.49499,7.07405,4.54868,0,0,0.0,0.282648,1.07397,-0.00289226,0,0.0,-0.524623,0,0.169873,2.384,190,46,0,0,0,1
463,3d25,A,B,33.9104,0.221705,-14.4757,-7.83423,-7.50963,-17.8322,-3.48406,30.0661,-24.0631,3.60969,8.16554,4.21237,0,0,0.0,0.288012,0.791019,-0.0122925,0,0.0,-0.153295,0,0.0713631,2.384,190,45,0,0,0,0
464,3dmm,A,B,27.6507,2.93071,-11.7259,-6.99538,-9.576,-18.3695,-3.30179,25.0673,-23.7783,12.2358,7.25267,4.64274,0,0,0.0,1.66299,1.66395,-0.00999821,0,0.0,-0.556395,0,0.0,2.384,191,50,3,3,0,0
465,3dmm,A,B,37.2488,1.36758,-19.7655,-6.53924,-12.2207,-20.0689,-5.20754,29.2105,-24.8562,6.37472,8.42794,5.59107,0,0,0.0,0.466265,1.07827,-0.02788,0,0.0,-0.915492,0,0.0,2.384,191,48,1,1,0,1
466,3dx6,A,B,11.7576,1.05961,-16.3124,-5.04625,-9.26725,-18.2344,-4.86282,30.1858,-23.3974,1.94958,8.38104,4.2068,0,0,0.0,0.223059,0.862888,-0.0269184,0,0.0,-0.423673,0,0.0,2.384,191,52,0,0,0,1
467,3dx6,A,B,11.9867,0.266393,-19.2918,-6.26889,-8.03818,-18.8911,-3.72979,29.6671,-24.4698,2.08317,6.524,3.75764,0,0,0.0,0.101131,0.760068,-0.0290406,0,0.0,0.00203269,0,0.0,2.384,191,54,0,0,0,0
468,3dx7,A,B,18.9081,2.64252,-11.7255,-5.28791,-5.13839,-16.6921,-3.41962,26.1286,-22.8171,5.20486,7.0839,3.33142,0,0,0.0,0.136767,0.639908,0.00446324,0,0.0,-0.260386,0,0.0,2.384,191,50,2,2,0,0
469,3dx7,A,B,17.9465,1.01322,-18.0075,-4.92611,-8.66782,-18.6442,-5.24475,29.4341,-24.8553,2.14387,9.3863,3.81261,0,0,0.0,0.0859962,0.696793,-0.0306708,0,0.0,-0.501601,0,0.0,2.384,191,51,0,0,0,1
470,3dx8,A,B,16.9808,1.0383,-17.3342,-5.16553,-10.0102,-18.1808,-4.31637,29.1653,-23.8347,2.20335,8.88348,4.25452,0,0,0.0,0.0499767,0.673235,-0.020722,0,0.0,-0.362397,0,0.0,2.384,191,51,0,0,0,1
471,3dx8,A,B,18.4551,0.721164,-12.4711,-5.62985,-7.96147,-17.7429,-6.29228,29.7308,-22.4254,6.89881,6.99415,4.13516,0,0,0.0,0.269549,0.656773,-0.0166679,0,0.0,-0.431033,0,0.0,2.384,191,49,2,2,0,0
472,3dxa,A,B,36.4506,3.24119,-17.4536,-6.91452,-10.1414,-19.4682,-5.14765,29.6474,-25.8609,5.54196,9.51105,4.35708,0,0,0.612633,0.481706,1.48271,0.0190803,0,0.0,-0.0917291,0,0.0,2.384,191,52,1,1,0,0
473,3dxa,A,B,40.8056,4.53284,-8.6668,-3.33032,-8.01085,-18.495,-4.38722,28.5425,-24.9881,7.12191,10.3297,4.21348,0,0,0.0687433,0.761914,1.3776,-0.000477881,0,0.0,-0.493118,0,0.0,2.384,191,49,2,2,0,1
474,3e2h,A,B,67.2942,2.2107,-13.1497,-3.34378,-4.87775,-18.9253,-1.04004,24.6244,-26.0948,4.92432,6.98311,4.15569,0,0,0.0,1.10896,1.9506,-0.0261863,0,0.0,-0.638253,0,0.0,2.384,184,44,1,1,0,1
475,3e2h,A,B,55.7719,0.796771,-5.55815,-4.528,-8.29787,-19.5474,-0.684654,25.5466,-26.5276,16.4448,7.62336,4.54134,0,0,0.0,0.137719,2.32093,-0.048211,0,0.0,-0.218236,0,0.0,2.384,184,45,5,5,0,0
476,3e3q,A,B,42.9814,0.0826533,-19.8118,-5.9273,-7.62047,-18.8245,-1.50397,24.1925,-24.879,3.41465,6.85103,4.50865,0,0,0.0,0.40379,0.980205,0.0149891,0,0.0,-0.442106,0,0.0,2.384,184,46,1,1,0,0
477,3e3q,A,B,46.1142,2.58051,-16.4907,-4.10677,-5.67037,-20.0221,-1.60375,25.7524,-27.0133,2.86917,7.87165,4.41867,0,0,0.0,1.5592,1.2274,0.0131118,0,0.0,-0.558497,0,0.0,2.384,184,45,0,0,0,1
478,3e6f,A,B,31.6881,0.868846,-16.2096,-6.59238,-7.22514,-17.768,-4.30379,26.433,-22.7371,4.83117,5.64244,5.39925,0,0,0.0,0.739928,1.40255,-0.000500103,0,0.0,-0.628565,0,0.0,2.384,190,44,0,0,0,1
479,3e6f,A,B,26.2055,0.838738,-15.1354,-7.7026,-8.24331,-15.3187,-1.63875,22.9196,-19.6808,3.68518,6.57793,4.41063,0,0,0.0,0.126499,1.35734,-0.00927643,0,0.0,-0.261769,0,0.0,2.384,190,40,1,1,0,0
480,3e6h,A,B,28.2144,5.55787,-11.1953,-7.20891,-6.2494,-18.3692,-5.98769,27.9169,-23.4254,12.5062,4.8567,3.58938,0,0,0.0,1.59288,1.47757,0.00380041,0,0.0,-0.420637,0,0.0,2.384,191,46,5,5,0,0
481,3e6h,A,B,25.8247,1.6546,-21.938,-6.74096,-9.1404,-20.0685,-3.53661,28.8985,-26.1974,4.40279,5.96629,4.79057,0,0,0.0,0.130303,1.48016,0.0350209,0,0.0,-0.477589,0,0.0,2.384,191,47,0,0,0,1
482,3ecb,A,B,20.1096,2.63472,-19.577,-7.16841,-9.19205,-18.7241,-6.10164,29.0591,-22.8712,3.59806,6.50031,5.29908,0,0,0.0,0.693106,0.86962,0.0262465,0,0.0,-0.695598,0,0.0,2.384,191,48,0,0,0,1
483,3ecb,A,B,21.5914,2.64878,-13.5029,-5.69403,-10.9626,-16.8272,-5.05182,23.9869,-22.3012,13.4895,4.75569,5.31754,0,0,0.0,0.377119,1.10968,0.00492563,0,0.0,-0.597642,0,0.0,2.384,191,43,4,4,0,0
484,3ery,A,B,24.5079,1.6966,-18.2983,-3.66394,-9.96984,-18.9316,-3.94466,23.5543,-25.5839,8.45108,7.37017,3.90114,0,0,0.0,0.877496,1.49691,-0.00959279,0,0.0,-0.348982,0,0.0,2.384,183,46,3,3,0,0
485,3ery,A,B,31.1018,0.261748,-17.2837,-4.59117,-8.58239,-19.4515,-1.39288,24.74,-26.9757,7.02367,8.04076,3.81442,0,0,0.0,0.54184,1.48108,0.0208028,0,0.0,-0.471556,0,0.0,2.384,183,44,3,3,0,1
486,3ffc,A,B,24.0719,0.11497,-23.0786,-7.78802,-12.652,-22.1716,-4.09134,31.2094,-28.5549,4.43556,12.3525,4.95845,0,0,0.0,0.338678,0.613377,-0.0117276,0,0.0,-1.10352,0,0.0,2.384,190,50,0,0,0,1
487,3ffc,A,B,22.5629,0.191877,-16.4174,-5.6009,-7.92327,-20.2546,-4.2389,27.0235,-27.3473,10.2589,8.43668,3.64062,0,0,0.0,0.231956,0.820229,-0.0185436,0,0.0,-0.625592,0,0.0,2.384,190,48,2,2,0,0
488,3fqt,A,B,15.2666,0.15412,-4.87673,-6.84318,-9.11165,-15.3185,-0.734598,26.4197,-18.3781,8.14663,6.25302,4.57927,0,0,0.0,0.22977,1.11246,0.0240172,0,0.0,-0.22207,0,0.0789737,2.384,190,46,2,2,0,0
489,3fqt,A,B,15.2467,0.0738072,-15.4403,-6.30508,-6.20941,-16.5302,-0.950057,23.8651,-22.6424,2.32687,6.31492,4.51279,0,0,0.0,0.143501,1.12616,0.0149551,0,0.0,-0.0600206,0,0.078709,2.384,190,44,0,0,0,1
490,3fqw,A,B,16.4586,0.0863791,-15.6521,-6.71409,-9.22424,-17.2671,-1.25269,26.5273,-23.0367,3.14274,7.47143,4.74387,0,0,0.0,0.0703864,0.982465,0.0229386,0,0.0,-0.258605,0,0.122701,2.384,190,45,0,0,0,1
491,3fqw,A,B,13.9368,1.02038,-16.447,-7.29984,-11.4018,-16.1275,-1.55566,26.112,-19.3502,2.70639,6.26671,4.03899,0,0,0.0,0.0926077,1.47373,0.0336866,0,0.0,-0.0648425,0,0.102487,2.384,190,45,0,0,0,0
492,3ft3,A,B,15.4024,0.207835,-13.7028,-6.22548,-5.99205,-18.0887,-6.5019,32.4606,-23.4822,3.38355,6.64672,4.22811,0,0,0.0,0.153948,1.08493,-0.00764537,0,0.0,-0.437835,0,0.160044,2.384,190,47,0,0,0,0
493,3ft3,A,B,18.8611,0.590282,-15.7107,-5.9681,-6.02145,-18.4575,-1.79545,26.1774,-25.6062,3.93454,8.12011,4.0346,0,0,0.0,0.293507,0.874671,-0.00503141,0,0.0,-0.60399,0,0.186932,2.384,190,46,1,1,0,1
494,3ft4,A,B,17.2685,1.40804,-16.0852,-5.93854,-6.11469,-18.6611,-2.3962,27.261,-25.4947,2.59565,8.9856,3.86377,0,0,0.0,0.43495,1.04631,0.00447763,0,0.0,-0.739187,0,0.113826,2.384,190,46,0,0,0,1
495,3ft4,A,B,18.7252,0.389764,-12.5053,-6.49451,-6.27609,-15.9404,-3.2647,28.6061,-20.4131,1.42083,6.16585,3.89919,0,0,0.0,0.102345,0.870364,0.0169281,0,0.0,-0.385749,0,0.0580138,2.384,190,46,0,0,0,0
496,3ftg,A,B,32.1442,0.163788,-16.6168,-9.08036,-10.8062,-21.1437,-5.11452,33.7842,-26.3637,4.61966,12.1488,5.54223,0,0,0.0,0.04095,1.05764,-0.0422267,0,0.0,-0.201911,0,0.0,2.384,190,47,1,1,0,0
497,3ftg,A,B,35.1156,0.602983,-14.5784,-6.31827,-11.81,-18.8274,-2.68186,29.4838,-23.7086,4.76758,10.4032,4.51775,0,0,0.0,0.20998,0.608425,0.0316142,0,0.0,-0.646131,0,0.0,2.384,190,45,0,0,0,1
498,3giv,A,B,11.4913,1.18877,-15.0203,-4.13144,-7.83772,-18.4057,-0.560462,24.2324,-25.5578,2.9469,9.67855,4.46855,0,0,0.0,0.210431,1.7568,0.0109226,0,0.0,-0.158799,0,0.0838878,2.384,191,46,0,0,0,1
499,3giv,A,B,10.2426,0.177658,-17.543,-4.29459,-6.83507,-17.9568,-0.688733,22.4371,-24.669,2.30512,7.54998,4.6839,0,0,0.0,0.104421,1.37882,0.0109226,0,0.0,-0.263499,0,0.0732962,2.384,191,47,0,0,0,0
500,3gjf,A,B,18.918,0.628282,-22.4305,-5.68172,-5.33034,-20.4383,-1.82286,24.583,-30.2743,3.30363,8.9189,4.28106,0,0,0.0,0.17015,1.49811,0.00750335,0,0.0,-0.221106,0,0.0738914,2.384,190,45,0,0,0,0
501,3gjf,A,B,16.85,0.199778,-15.5345,-5.46251,-8.63775,-18.7155,-1.85541,26.6268,-26.4576,4.73169,9.61992,4.53723,0,0,0.0,0.163498,1.32135,0.00750335,0,0.0,-0.170301,0,0.077972,2.384,190,46,0,0,0,1
502,3gsn,A,B,47.0395,1.75097,-16.6743,-6.37795,-8.70706,-18.3101,-2.06343,27.0824,-25.2978,4.5216,7.14421,4.00463,0,0,0.0,1.38978,0.953027,-0.0181382,0,0.0,-0.142938,0,0.100444,2.384,190,45,0,0,0,1
503,3gsn,A,B,43.6139,0.275773,-12.3469,-5.1394,-5.24492,-16.2626,-0.668906,21.2966,-22.6138,6.01664,6.18822,4.00064,0,0,0.0,0.162552,1.035,-0.0181382,0,0.0,-0.181091,0,0.117412,2.384,190,46,2,2,0,0
504,3gso,A,B,13.5823,0.0826207,-19.4028,-5.25052,-5.36509,-16.1986,-1.48651,20.9692,-23.4289,2.66541,5.13558,3.68318,0,0,0.0,0.0417621,0.769834,0.00754177,0,0.0,-0.231399,0,0.0555255,2.384,190,45,0,0,0,0
505,3gso,A,B,13.3344,0.206246,-20.2414,-6.26389,-8.1804,-18.0414,-2.06362,26.467,-24.9513,3.57449,5.83265,3.4236,0,0,0.0,0.0339648,0.749471,0.00754177,0,0.0,-0.169754,0,0.089699,2.384,190,46,0,0,0,1
506,3gsq,A,B,7.56109,0.451054,-19.9027,-6.73593,-7.98898,-17.85,-2.39501,26.4705,-24.9411,3.35897,6.36445,3.73481,0,0,0.0,0.110045,0.722581,0.0167179,0,0.0,-0.140298,0,0.0931162,2.384,190,46,0,0,0,1
507,3gsq,A,B,6.28869,0.499672,-19.4748,-7.48794,-8.34583,-16.9739,-2.34549,24.2125,-23.7729,5.80829,5.75135,3.56694,0,0,0.0,0.174051,0.676441,0.0167179,0,0.0,-0.153666,0,0.0749889,2.384,190,47,1,1,0,0
508,3gsr,A,B,7.70474,0.214965,-23.416,-6.27283,-7.92894,-17.7161,-2.38404,23.8624,-25.3165,2.15815,6.2092,3.90855,0,0,0.0,0.199062,0.720803,0.0161933,0,0.0,-0.238664,0,0.0876604,2.384,190,46,0,0,0,0
509,3gsr,A,B,7.84327,0.241385,-21.7881,-6.64715,-8.61167,-18.2515,-2.36713,27.4331,-25.1331,2.24944,6.09193,3.31117,0,0,0.0,0.186043,0.653901,0.0161933,0,0.0,-0.156241,0,0.0907655,2.384,190,46,0,0,0,1
510,3gsu,A,B,7.41066,0.320593,-20.8778,-6.66495,-8.61956,-18.0991,-2.22086,26.9564,-24.8591,3.17697,6.02996,3.39333,0,0,0.0,0.0897742,0.779852,0.00703823,0,0.0,-0.158288,0,0.0906375,2.384,190,46,0,0,0,1
511,3gsu,A,B,8.84521,1.14647,-19.7527,-7.29076,-8.50338,-18.0548,-2.13102,26.2016,-24.7332,4.94421,5.68854,3.91632,0,0,0.0,0.27136,1.12489,0.00703823,0,0.0,-0.14639,0,0.0777827,2.384,190,47,2,2,0,0
512,3gsv,A,B,7.76,0.254278,-21.8363,-5.81373,-12.0062,-17.2594,-1.307,24.8875,-23.1007,0.981579,7.74018,4.0547,0,0,0.0,0.0694854,0.703176,0.00724286,0,0.0,-0.152491,0,0.0625226,2.384,190,47,0,0,0,0
513,3gsv,A,B,7.33824,0.395022,-19.6679,-6.4645,-8.71654,-18.1892,-2.04992,26.4061,-24.9049,3.84817,6.63358,3.76684,0,0,0.0,0.0690186,0.87897,0.00724286,0,0.0,-0.163546,0,0.0898015,2.384,190,46,1,1,0,1
