,Pdb,Group1,Group2,IntraclashesGroup1,IntraclashesGroup2,Interaction Energy,Backbone Hbond,Sidechain Hbond,Van der Waals,Electrostatics,Solvation Polar,Solvation Hydrophobic,Van der Waals clashes,entropy sidechain,entropy mainchain,sloop_entropy,mloop_entropy,cis_bond,torsional clash,backbone clash,helix dipole,water bridge,disulfide,electrostatic kon,partial covalent bonds,energy Ionisation,Entropy Complex,Number of Residues,Interface Residues,Interface Residues Clashing,Interface Residues VdW Clashing,Interface Residues BB Clashing,Is_Answer
97,1u3h,A,D,58.2553,83.8105,-0.842995,-2.58056,-10.2711,-14.9323,-4.81538,22.1594,-16.8445,14.8296,8.58441,3.53899,0,0,0.0,0.211021,3.4321,-0.0137085,0,0.0,-0.718485,0,0.00946317,2.384,422,55,2,2,0,0
98,4p2r,A,D,31.2431,44.4881,-9.18907,-2.94152,-5.80243,-18.5596,-1.71804,26.6701,-22.1954,1.26561,9.52986,3.65222,0,0,-4.44089e-16,1.11928,2.82666,-0.0236855,0,1.77636e-15,-0.241367,0,0.0558685,2.384,428,53,0,0,0,1
99,4p2r,A,D,36.6034,43.6231,-13.4166,-4.37836,-9.00569,-18.5367,-2.64042,26.5674,-22.2128,2.21311,9.655,3.71647,0,0,-4.44089e-16,1.52247,2.90775,-0.00501234,0,0.0,-0.367753,0,0.0557775,2.384,428,55,0,0,0,0
100,4p4k,A,D,22.7612,19.0965,-7.47056,-1.88153,-4.80519,-15.7989,-3.02258,23.3034,-20.0217,1.70439,11.3941,2.35523,0,0,0.000598397,0.0531933,2.38969,0.0285188,0,0.0,-0.787695,0,0.00770702,2.384,429,45,0,0,0,1
101,4p4k,A,D,36.2837,17.8092,-12.27,-1.98256,-7.37303,-14.3794,-4.44074,22.3653,-17.6797,2.90209,7.68082,0.774105,0,0,0.000617409,0.215907,2.53101,0.0284502,0,0.0,-0.395912,0,0.013947,2.384,429,48,0,0,0,0
102,3c6l,A,D,91.7702,77.9047,2.61332,-0.947281,-8.09512,-16.5377,-0.0748448,28.1871,-19.5244,5.63563,10.4081,2.50075,0,0,0.0,0.924565,1.80257,-0.000271358,0,0.0,0.118149,0,0.0187277,2.384,422,49,2,2,0,1
103,3c6l,A,D,80.6767,72.6917,-13.6205,-3.12797,-16.474,-16.5829,-4.86239,27.4896,-19.353,3.62054,13.1046,3.00052,0,0,0.0,0.323438,2.39932,0.0022817,0,0.0,-0.764493,0,0.00320437,2.384,422,47,1,1,0,0
104,4ozh,A,D,14.319,18.4724,-14.2078,-3.70772,-12.0021,-19.8916,-1.65262,29.7718,-22.5075,0.778366,11.2467,3.53339,0,0,-2.22045e-16,0.103908,2.54881,-0.0570915,0,0.0,-0.117331,0,0.294017,2.384,424,53,0,0,0,1
105,4ozh,A,D,12.9333,17.9856,-15.7766,-3.02571,-11.9987,-17.6099,-1.56044,24.9922,-20.6613,1.60187,9.22705,2.61653,0,0,-2.22045e-16,0.675644,2.04721,-0.0378927,0,0.0,-0.237473,0,0.241432,2.384,424,53,0,0,0,0
106,4z7u,A,D,21.6133,17.3826,-16.1161,-2.58582,-8.87367,-17.4737,-3.62724,23.7067,-20.5445,1.21955,11.2253,1.1535,0,0,2.22045e-16,0.190466,3.3211,0.0266528,0,1.77636e-15,-0.696525,0,0.163302,2.384,428,52,0,0,0,1
107,4z7u,A,D,23.9806,17.5846,-15.7882,-2.25071,-7.07711,-15.6374,-3.6714,20.605,-18.8703,3.2064,7.22974,0.937679,0,0,-2.22045e-16,0.20882,2.96691,0.0315377,0,1.77636e-15,-0.661367,0,0.160915,2.384,428,52,0,0,0,0
108,4p2o,A,D,20.3864,21.955,-12.7201,-4.04315,-9.47103,-22.3342,-2.10607,31.8499,-27.3688,3.38257,12.9439,4.57316,0,0,0.0,0.441149,4.66091,0.0121891,0,-1.77636e-15,-0.65605,0,0.0563554,2.384,427,64,0,0,0,1
109,4p2o,A,D,30.4041,21.6504,-14.9282,-5.11675,-12.8545,-21.3326,-2.72563,31.5187,-25.8361,3.45864,13.0147,4.67386,0,0,0.0,0.86009,4.42605,0.0126379,0,-1.77636e-15,-0.659957,0,0.0587697,2.384,427,63,0,0,0,0
110,4y1a,A,D,22.1478,39.2475,9.05916,-0.813146,-2.54993,-6.39671,0.0388856,13.6435,-7.2985,0.49753,6.6059,3.5719,0,0,0.735023,0.834302,1.08679,-0.0228905,0,0.0,0.213258,0,0.0,2.384,431,36,0,0,0,1
111,4y1a,A,D,22.0673,39.0774,6.8789,-1.30954,-4.01333,-8.35761,-0.0635251,14.8165,-9.84027,1.24119,8.79997,4.2163,0,0,0.443265,0.799038,1.15287,-0.0295891,0,0.0,0.176523,0,-4.44089e-16,2.384,431,40,0,0,0,0
112,6mno,A,D,43.1989,52.1241,-7.198,-3.11899,-6.49735,-15.2222,-0.281284,20.4744,-19.5427,1.58914,10.6809,4.04053,0,0,0.0,0.618515,2.44255,-0.0270128,0,0.0,0.0726549,0,0.01552,2.384,427,38,0,0,0,1
113,6mno,A,D,51.7599,52.2341,-10.3325,-3.21566,-7.70888,-12.7608,-0.662197,16.3857,-16.2962,2.39814,7.80284,3.30691,0,0,0.0,0.40841,1.67764,-0.0234069,0,0.0,0.0143729,0,0.0182641,2.384,427,38,0,0,0,0
114,1j8h,A,D,45.0958,46.9499,-9.94515,-1.21703,-6.28888,-17.5401,-4.53018,27.9756,-24.2704,2.49711,11.2401,1.83255,0,0,0.0,0.772892,3.3708,-0.0263568,0,0.0,-0.44317,0,0.0527105,2.384,430,59,0,0,0,1
115,1j8h,A,D,39.4739,46.3549,-11.9291,-2.58677,-7.87055,-17.9156,-2.55235,26.6286,-24.4435,2.68205,11.7265,1.86168,0,0,0.0,0.656895,3.714,-0.0284321,0,0.0,-0.146313,0,0.0586873,2.384,430,59,0,0,0,0
116,6mnn,A,D,48.7914,48.8506,-7.02333,-2.65271,-4.72716,-14.9088,-0.0986562,20.5717,-18.9569,1.77159,9.19261,2.16505,0,0,0.0,0.568187,2.89937,-0.0154592,0,0.0,0.0543204,0,0.012802,2.384,427,38,0,0,0,1
117,6mnn,A,D,61.9243,47.4923,-10.3371,-2.91001,-5.01002,-12.9875,-0.560808,17.1996,-16.3738,1.13854,7.34166,1.49475,0,0,0.0,0.280112,2.47353,-0.0151011,0,0.0,0.052636,0,0.012802,2.384,427,37,0,0,0,0
118,4p46,A,D,36.4632,32.8805,-5.07439,-2.7662,-8.68411,-14.756,-1.58791,23.7804,-18.3652,0.727333,13.1774,3.40888,0,0,0.0,0.30428,1.6136,-0.0842832,0,1.77636e-15,-0.239562,0,0.0106477,2.384,423,43,0,0,0,1
119,4p46,A,D,42.1139,31.2951,-9.20462,-2.21398,-8.88351,-13.3662,-2.38732,20.4309,-16.9124,0.506061,11.1039,2.75848,0,0,0.0,0.204377,1.47077,-0.0953097,0,1.77636e-15,-0.359961,0,0.0103792,2.384,423,42,0,0,0,0
120,4ozi,A,D,16.3939,35.3381,-6.99174,-0.268306,-3.16787,-17.1928,-2.79702,23.0784,-21.1453,1.04615,9.77924,3.69671,0,0,0.0108748,0.65303,2.48515,-0.0159995,0,0.0,-0.739074,0,0.0702059,2.384,431,56,0,0,0,1
121,4ozi,A,D,26.2141,34.8338,-12.5396,-1.98985,-8.02751,-17.1453,-1.94143,21.8734,-21.1655,2.08906,9.06414,4.32404,0,0,0.0104499,0.690963,2.34984,-0.0175164,0,0.0,-0.384004,0,0.0794826,2.384,431,56,0,0,0,0
122,4h1l,A,D,76.4684,129.192,11.4484,-1.64905,-9.23062,-19.317,-2.18063,31.0698,-21.9804,12.7107,14.8917,4.06491,0,0,0.373169,3.1051,6.57341,0.0236931,0,1.77636e-15,-0.445659,0,0.0127206,2.384,425,50,4,4,0,1
123,4h1l,A,D,64.4098,123.024,-7.92552,-2.83258,-14.8079,-17.557,-2.46387,26.5737,-20.3257,4.36759,14.2018,4.08558,0,0,0.0570769,1.33231,5.82426,0.02625,0,1.77636e-15,-0.62471,0,0.0418224,2.384,425,48,0,0,0,0
124,6cqr,A,D,16.0562,10.1984,-10.1957,-4.7113,-11.4898,-16.8681,0.072839,24.3936,-20.6756,0.197729,14.8778,3.931,0,0,0.0,0.112479,3.57074,-0.0186691,0,0.0,-0.0176584,0,0.0,2.384,429,49,0,0,0,1
125,6cqr,A,D,21.5565,11.6083,-7.682,-0.285532,-5.63343,-12.5368,-0.693816,15.5312,-16.7275,1.32698,9.0062,1.81176,0,0,0.0,0.769062,2.21578,-0.02543,0,0.0,-0.224756,0,0.0,2.384,429,48,0,0,0,0
126,3o6f,A,D,66.299,55.613,-5.88598,-3.94997,-6.04533,-16.6382,-1.48584,26.7579,-19.3336,3.81741,7.64968,3.02066,0,0,0.0,0.223006,3.12456,0.0193787,0,8.88178e-16,0.00449115,0,0.074476,2.384,427,61,1,1,0,1
127,3o6f,A,D,78.6177,57.3989,3.79291,-3.83703,-7.41288,-16.4182,-0.975879,26.2854,-19.0716,13.2351,8.87922,2.3721,0,0,0.0,0.649051,3.43429,0.0191087,0,8.88178e-16,0.0189567,0,0.0494956,2.384,427,57,4,4,0,0
