,Pdb,Group1,Group2,IntraclashesGroup1,IntraclashesGroup2,Interaction Energy,Backbone Hbond,Sidechain Hbond,Van der Waals,Electrostatics,Solvation Polar,Solvation Hydrophobic,Van der Waals clashes,entropy sidechain,entropy mainchain,sloop_entropy,mloop_entropy,cis_bond,torsional clash,backbone clash,helix dipole,water bridge,disulfide,electrostatic kon,partial covalent bonds,energy Ionisation,Entropy Complex,Number of Residues,Interface Residues,Interface Residues Clashing,Interface Residues VdW Clashing,Interface Residues BB Clashing,Is_Answer
100,1s7w,A,B,17.0453,0.917232,-17.3833,-7.49579,-11.2644,-22.0606,-3.69351,29.5332,-28.8,12.9072,9.03113,4.77218,0,0,0.0,0.226212,1.40829,-0.00556529,0,0,-0.601106,0,0.0679148,2.384,190,46,2,2,0,0
101,1s7x,A,B,15.0234,2.41543,-18.7179,-6.73217,-10.2535,-19.416,-2.60157,24.0896,-26.5856,7.69377,10.2555,4.64938,0,0,0.0,0.643498,0.794044,0.0176165,0,0,-0.567428,0,0.0890603,2.384,190,45,2,2,0,0
102,1s8d,A,B,20.3832,0.793424,-17.8078,-6.72185,-11.5063,-15.6431,-1.84914,25.41,-20.7146,1.53186,6.82816,4.28384,0,0,0.0,0.678762,0.722168,0.0112085,0,0,-0.171598,0,0.0548357,2.384,190,44,0,0,0,0
103,1s9w,A,B,25.567,1.47335,-14.0275,-5.68898,-7.33402,-19.7723,-0.801169,27.1798,-26.5803,4.32599,8.92713,4.84436,0,0,0.0,0.950209,1.54246,-0.00640686,0,0,-0.172148,0,0.10023,2.384,190,46,1,1,0,0
104,1s9x,A,B,30.8455,2.26257,-13.8386,-6.31226,-7.26292,-20.385,-1.3792,28.4692,-28.676,7.2926,7.64541,5.56323,0,0,0.0,1.25803,0.85531,-0.0192716,0,0,-0.130227,0,0.097779,2.384,190,46,2,2,0,0
105,1s9y,A,B,25.338,0.92616,-17.8051,-7.12089,-11.6701,-20.3572,-1.45846,28.9967,-27.1962,5.96288,9.95292,4.84884,0,0,0.0,0.239303,1.44811,0.0230562,0,0,-0.14834,0,0.122462,2.384,190,50,1,1,0,0
106,1sys,A,B,22.0715,1.77275,-13.8231,-4.82567,-10.8907,-18.7132,-6.83335,32.7058,-24.1499,4.81273,9.47516,4.0177,0,0,0.0,0.878475,0.963092,-0.00853212,0,0,-0.29165,0,0.0,2.384,190,51,0,0,0,0
107,1syv,A,B,20.0248,0.497396,-14.1066,-4.91642,-8.00128,-17.12,-6.78433,26.9378,-21.864,5.47319,7.27941,4.71418,0,0,0.0,0.589985,0.379564,0.018327,0,0,-0.433353,0,0.0,2.384,190,47,1,1,0,0
108,1t0m,A,B,24.3583,2.32308,-13.119,-6.6584,-7.86308,-18.8783,-4.57341,30.6116,-23.4174,7.04355,7.10218,3.33833,0,0,0.0,0.678007,0.256615,0.00237259,0,0,-0.504438,0,0.0,2.384,189,48,2,2,0,0
109,1t0n,A,B,17.3868,1.18214,-9.27484,-8.1847,-12.0728,-16.318,-2.49094,28.3881,-18.9019,7.01875,8.61788,4.60809,0,0,0.0,0.136092,0.912233,-0.0154114,0,0,-0.0600814,0,0.0,2.384,189,44,3,3,0,0
110,1t1w,A,B,20.8574,0.99614,-21.5855,-4.98144,-5.9709,-17.9169,-1.7337,23.6959,-25.3796,1.97236,4.27889,3.88565,0,0,0.0,0.690832,0.602314,-0.00786724,0,0,-0.20882,0,0.0900421,2.384,190,45,0,0,0,0
111,1t1x,A,B,21.2864,1.19731,-17.024,-6.85631,-8.69304,-16.9996,-2.04942,25.4762,-23.6053,3.46232,6.76592,4.91849,0,0,0.0,0.703455,0.853256,0.00628795,0,0,-0.198777,0,0.0458812,2.384,190,46,0,0,0,0
112,1t1y,A,B,18.4523,0.12483,-18.1409,-7.19399,-9.88572,-16.1299,-2.10056,25.9809,-21.1207,2.34198,5.84859,4.17437,0,0,0.0,0.0676857,0.754399,-0.0132458,0,0,-0.167485,0,0.0572654,2.384,190,46,0,0,0,0
113,1t1z,A,B,25.1486,0.681123,-17.4544,-6.83436,-9.40857,-16.2853,-1.24573,25.2309,-21.5054,1.94129,6.82485,3.63061,0,0,0.0,0.358839,0.7145,0.00647115,0,0,-0.230629,0,0.0626272,2.384,190,47,0,0,0,0
114,1t20,A,B,16.235,0.984754,-14.3709,-5.84923,-8.48503,-15.6476,-1.65808,23.9753,-20.5672,4.12786,5.56817,4.04935,0,0,0.0,0.290123,1.23153,0.00554882,0,0,-0.219402,0,0.0392095,2.384,190,44,2,2,0,0
115,1t21,A,B,18.5471,0.756838,-15.0299,-6.0214,-10.4758,-16.9956,-1.61175,25.8924,-22.5316,3.98777,7.34029,4.8831,0,0,0.0,0.602486,0.627154,0.00620357,0,0,-0.186595,0,0.0805992,2.384,190,47,0,0,0,0
116,1t22,A,B,30.5724,0.600754,-15.3429,-6.79658,-7.46174,-17.7349,-2.24833,28.4684,-23.7288,3.5268,6.43262,3.83642,0,0,0.0,0.455794,0.903877,0.00957865,0,0,-0.178962,0,0.0767493,2.384,190,46,0,0,0,0
117,1tmc,A,B,22.3528,3.2743,-21.2564,-6.04986,-13.6591,-19.4051,-5.05736,28.5159,-25.6844,6.26541,8.65396,3.91287,0,0,0.0,1.03341,1.29651,-0.00589132,0,0,-0.132071,0,0.355867,2.384,185,49,1,1,0,0
118,1tvb,A,B,12.3807,0.424616,-16.4396,-6.5503,-8.92553,-18.2932,-1.92894,29.2194,-24.0589,2.38433,6.88925,4.52591,0,0,0.0,0.293952,0.90656,-0.0034303,0,0,-0.112519,0,0.120379,2.384,190,48,0,0,0,0
119,1tvh,A,B,12.3118,1.35442,-16.2634,-5.85211,-7.08871,-17.3736,-2.45246,25.5875,-23.5621,3.41087,6.8416,4.34111,0,0,0.0,0.251775,0.885402,-0.0178894,0,0,-0.442696,0,0.0932653,2.384,190,46,0,0,0,0
120,1uxs,A,B,11.031,0.646234,-23.5842,-6.84255,-12.9044,-21.49,-7.39226,32.5457,-26.7338,7.11493,9.88014,3.62523,0,0,0.0,0.177946,0.702503,0.0233958,0,0,-1.59337,0,0.004898,2.384,190,53,2,2,0,0
121,1uxw,A,B,11.8207,0.490508,-28.4669,-7.78576,-19.908,-20.8676,-4.92007,32.3996,-24.3308,3.14006,10.4416,4.18077,0,0,0.0,0.167272,0.864946,0.0388091,0,0,-1.07474,0,0.0519216,2.384,190,54,0,0,0,0
122,1vac,A,B,13.9778,0.0703693,-22.6677,-6.90708,-10.7854,-18.6453,-5.54241,30.3268,-24.1886,1.7761,6.99288,4.30018,0,0,0.0,0.101882,0.432833,-0.00688545,0,0,-0.0899104,0,0.0,2.384,189,47,0,0,0,0
123,1vad,A,B,16.5583,1.32961,-17.1665,-7.93876,-12.8974,-18.4984,-5.13063,31.7334,-21.7305,2.85782,11.5866,3.27307,0,0,0.0,0.1499,1.17571,0.00833724,0,0,-0.943888,0,0.363938,2.384,190,48,0,0,0,0
124,1vgk,A,B,20.478,1.07026,-18.653,-8.40309,-12.5398,-21.1203,-2.38568,28.3773,-26.3275,11.4114,7.53164,4.35878,0,0,0.0,0.836858,1.30588,0.000164167,0,0,-0.392833,0,0.0,2.384,190,46,5,5,0,0
125,1w0v,A,B,13.8777,0.263796,-25.0253,-6.19717,-11.7299,-20.5345,-8.18451,29.147,-26.9117,4.05003,12.5706,3.59044,0,0,0.0,0.420169,0.636284,0.0161624,0,0,-1.28261,0,0.0206792,2.384,190,50,2,2,0,0
126,1w0w,A,B,9.72284,1.73439,-22.4709,-6.00498,-8.541,-21.3676,-8.33631,29.6794,-28.3284,6.03318,11.5723,3.6341,0,0,0.0,0.208409,0.688412,0.0171298,0,0,-1.09568,0,0.058538,2.384,190,51,2,2,0,0
127,1w72,A,B,22.1189,0.578515,-10.7448,-5.91994,-10.0807,-15.9136,-7.20994,27.5307,-18.9486,9.40606,7.20489,3.61743,0,0,0.0,0.526832,0.417718,-0.00103158,0,0,-1.17596,0,0.219113,2.384,190,46,3,3,0,0
128,1wbx,A,B,10.2727,0.353736,-21.6194,-8.41367,-11.2122,-21.321,-2.78449,33.3811,-26.3438,2.06388,8.09503,5.33749,0,0,0.0,0.161769,1.51673,0.00351353,0,0,-0.586941,0,0.0,2.384,191,48,0,0,0,0
129,1wby,A,B,15.8162,1.40066,-13.8922,-6.85505,-9.49904,-21.906,-4.76464,32.8823,-26.7425,11.4686,7.83966,4.02302,0,0,0.0,0.565605,1.63027,0.0189297,0,0,-0.923097,0,0.0,2.384,191,53,2,2,0,0
130,1wbz,A,B,10.741,0.159649,-10.9088,-5.11742,-9.19228,-15.1937,-2.30162,26.0384,-19.082,1.46421,8.97258,3.66973,0,0,0.0,0.0297274,0.888056,-0.0085154,0,0,-0.187948,0,0.0,2.384,190,42,0,0,0,0
131,1x7q,A,B,11.7106,1.66407,-9.40142,-6.36077,-8.43219,-18.3693,-4.31246,31.288,-23.7572,8.58231,8.32099,3.85098,0,0,0.0,0.381978,1.20708,0.0129909,0,0,-0.606697,0,0.0,2.384,190,51,2,2,0,0
132,1xr8,A,B,15.9417,3.04356,-12.7189,-7.36489,-13.4325,-16.8792,-1.72265,30.8413,-19.2311,2.37381,8.07767,3.93593,0,0,0.0,0.74908,0.421732,0.000496154,0,0,-0.0669696,0,0.0,2.384,190,47,0,0,0,0
133,1xr9,A,B,12.4872,1.66723,-9.41803,-6.60001,-5.60289,-18.3787,-2.61602,24.8769,-26.6835,15.556,5.48021,4.6555,0,0,0.0,0.124441,1.72489,-0.0119252,0,0,-0.21806,0,0.0,2.384,190,46,4,4,0,0
134,1ydp,A,B,32.3196,1.12063,-23.5144,-7.82917,-14.194,-23.4624,-4.32828,33.4013,-28.9011,5.87444,12.1576,3.98852,0,0,0.0,0.376086,0.885845,0.0253196,0,0,-0.736598,0,0.113826,2.384,190,51,1,1,0,0
135,1yn6,A,B,29.1204,0.522907,-17.2901,-7.89084,-11.246,-21.1103,-0.77127,30.744,-25.8148,6.06493,8.97151,4.08438,0,0,0.0,0.285441,1.97156,0.0903216,0,0,-0.743092,0,0.0455061,2.384,191,47,1,1,0,0
136,1yn7,A,B,29.8984,2.27475,-23.6767,-8.10122,-14.6767,-21.2589,-3.79175,32.3428,-26.8079,2.84535,9.89446,6.06108,0,0,0.0,0.418519,1.16816,-0.00133433,0,0,-0.601091,0,0.0,2.384,191,48,0,0,0,0
137,1zhb,A,B,14.0226,1.5261,-22.1472,-6.66343,-10.0168,-22.1418,-5.16783,31.2217,-30.0965,5.67723,10.6454,4.70532,0,0,0.0,0.291338,1.22054,-0.0158383,0,0,-0.655561,0,0.0696173,2.384,190,49,0,0,0,0
138,1zhk,A,B,16.7807,1.8812,-15.1085,-5.33269,-8.33391,-17.7389,1.18921,22.1201,-25.2911,7.6066,6.33184,4.31727,0,0,0.0,0.230856,0.729309,-0.0249863,0,0,-0.182899,0,0.0,2.384,194,48,2,2,0,0
139,1zhl,A,B,18.7348,2.18284,-9.85923,-4.87221,-6.05096,-17.9433,-0.723298,22.6636,-26.1024,11.6366,7.34504,3.76715,0,0,0.0,0.572282,0.234735,-0.000796244,0,0,-0.150908,0,0.0,2.384,194,51,4,4,0,0
140,1zsd,A,B,14.5539,3.09194,-12.226,-5.03547,-9.76559,-19.3064,-1.36498,26.7864,-26.748,9.77706,10.0485,3.38324,0,0,0.0,0.344089,1.44983,-0.0719888,0,0,-0.272796,0,0.0,2.384,192,49,3,3,0,0
141,1zt1,A,B,17.0529,0.231901,-11.6968,-6.8798,-10.6594,-17.8358,-2.50434,24.205,-23.28,15.1344,4.58774,5.49552,0,0,0.0,0.145002,0.228857,-0.00264073,0,0,-0.111196,0,0.00870214,2.384,189,44,6,6,0,0
142,1zt7,A,B,26.9001,1.37664,-23.234,-4.53263,-14.9524,-19.5032,-4.91225,28.848,-24.9909,3.64922,9.95713,3.79069,0,0,0.0,0.221502,1.22526,0.011345,0,0,-0.857624,0,0.037084,2.384,190,49,0,0,0,0
143,2a83,A,B,11.5843,0.766795,-27.7038,-7.20837,-17.7868,-22.6252,-9.63296,33.3836,-28.5103,7.44594,13.5747,4.47877,0,0,0.0,0.232944,0.613029,0.0462032,0,0,-1.46904,0,0.366754,2.384,190,55,2,2,0,0
144,2ak4,A,B,11.6615,2.79773,-18.8682,-4.92222,-8.80395,-16.484,-1.76676,21.9316,-23.1957,0.634449,9.81764,4.10113,0,0,0.0,0.298002,0.50302,-0.0125138,0,0,-0.465888,0,0.0,2.384,194,50,0,0,0,0
145,2av1,A,B,12.2238,0.0644101,-11.9537,-5.302,-5.22935,-17.8092,-1.37137,22.8349,-25.2684,10.3423,5.41165,4.38704,0,0,0.0,0.0367924,0.991658,-0.0110147,0,0,-0.0106007,0,0.0355657,2.384,190,47,4,4,0,0
146,2av7,A,B,12.0556,1.18541,-12.3519,-4.94479,-4.94804,-16.6425,-2.98236,21.5619,-24.1414,10.024,5.69289,3.51678,0,0,0.0,0.676391,1.28232,-0.0170859,0,0,-0.180057,0,0.0322964,2.384,190,43,3,3,0,0
147,2axf,A,B,16.1261,1.57988,-11.463,-5.05842,-8.44321,-17.5191,-3.85606,25.8226,-22.6813,10.9537,6.09368,3.44561,0,0,0.0,0.180853,0.487398,-0.0133579,0,0,-0.388052,0,0.0,2.384,191,49,4,4,0,0
148,2axg,A,B,20.919,0.0828933,-11.4175,-4.10944,-8.35409,-14.3615,-2.65311,21.293,-19.1193,4.29707,7.69824,4.13633,0,0,0.0,0.0294076,0.317592,-0.0164816,0,0,-0.257484,0,0.0,2.384,191,45,1,1,0,0
149,2bck,A,B,36.2624,2.49233,-7.39967,-6.31665,-6.11423,-16.7969,-3.63116,23.3676,-22.3397,12.0826,6.07299,5.88612,0,0,0.0,0.816115,1.27569,0.00338345,0,0,-0.509397,0,0.0796176,2.384,190,44,4,4,0,0
150,2bnq,A,B,27.3543,1.93237,-16.1672,-7.26111,-7.41684,-18.4154,-2.57459,29.0845,-24.2092,2.32362,6.59804,4.26707,0,0,0.0,1.50082,0.489056,0.00393193,0,0,-0.150823,0,0.0828067,2.384,190,45,0,0,0,0
151,2bnr,A,B,26.7676,0.220138,-22.7637,-8.2039,-7.71431,-21.9802,-2.45497,30.6438,-30.5309,3.17509,9.54513,4.54614,0,0,0.0,0.216042,1.25899,0.0390979,0,0,-0.140193,0,0.0954084,2.384,190,47,0,0,0,0
152,2bsr,A,B,21.6589,1.45243,-14.9691,-5.24024,-7.00881,-16.7025,-2.22966,25.1175,-23.0735,1.88003,9.11934,2.69829,0,0,0.0,0.533521,0.831671,-0.0207615,0,0,-0.0730988,0,0.0306805,2.384,190,46,0,0,0,0
153,2bss,A,B,18.7168,2.91545,-21.0451,-7.52272,-11.5446,-18.6139,-3.91582,27.6037,-24.0645,5.00482,7.62575,4.64486,0,0,0.0,0.315329,0.808815,-0.0147332,0,0,-0.573872,0,0.0106081,2.384,191,51,2,2,0,0
154,2bst,A,B,20.4058,0.856111,-18.9181,-6.99161,-12.2757,-18.0116,-5.69424,29.1949,-21.2865,3.56867,8.42033,4.60367,0,0,0.0,0.390827,1.01572,-0.0276729,0,0,-0.82335,0,0.0141603,2.384,190,48,0,0,0,0
155,2bvo,A,B,21.8283,1.02283,-18.2542,-5.92884,-8.0603,-17.7158,-1.80695,24.7457,-24.9264,4.25898,6.92697,4.52474,0,0,0.0,0.160135,0.937603,-0.00900182,0,0,-0.423486,0,0.0,2.384,192,50,0,0,0,0
156,2bvp,A,B,18.677,1.33496,-9.95284,-5.38229,-7.16675,-17.9798,-0.887413,23.0529,-26.0925,13.1127,7.27778,3.51893,0,0,0.0,0.827013,0.692285,0.0953899,0,0,-0.328811,0,0.0,2.384,190,49,4,4,0,0
157,2c7u,A,B,19.0552,2.10168,-13.6571,-3.74659,-5.01998,-16.1422,-1.43457,21.9648,-22.3361,3.80647,5.07213,3.64295,0,0,0.0,0.688068,1.22798,-0.00297914,0,0,-0.232407,0,0.0831975,2.384,190,43,1,1,0,0
158,2cik,A,B,13.5617,2.19766,-6.83356,-4.21073,-4.3987,-19.3378,-4.04821,25.6246,-27.2548,14.5982,6.181,4.88284,0,0,0.0,1.27132,0.755593,-0.00347744,0,0,-0.215449,0,0.0776317,2.384,190,49,4,4,0,0
159,2ckb,A,B,96.5845,1.69035,-13.6828,-5.74062,-11.0129,-19.4598,-4.20856,32.4943,-24.2631,4.52759,10.2097,3.81902,0,0,0.0,0.642504,0.660983,0.00836561,0,0,-0.699306,0,0.0,2.384,189,46,0,0,0,0
160,2clr,A,B,26.21,0.419032,-9.83438,-5.8628,-5.48471,-19.8652,-0.98597,24.6349,-29.0007,12.7341,8.67231,4.9181,0,0,0.0,0.492882,1.13007,0.0145361,0,0,-0.180803,0,0.0789971,2.384,191,47,5,5,0,0
161,2clv,A,B,13.9883,0.98268,-21.6368,-7.83233,-13.3759,-19.6477,-2.47415,28.6838,-24.5477,3.48115,9.26456,4.34394,0,0,0.0,0.361416,0.387889,-0.00372913,0,0,0.10988,0,0.0,2.384,189,45,0,0,0,0
162,2clz,A,B,9.23227,2.19382,-12.8983,-4.4837,-8.99408,-17.4699,-0.448592,25.9332,-22.0131,5.71066,5.35186,3.66365,0,0,0.0,0.0706358,0.437267,0.0187208,0,0,-0.237782,0,0.0,2.384,189,44,2,2,0,0
163,2d31,A,B,34.6535,0.595555,-15.0189,-4.95311,-10.8678,-21.2508,-5.70757,31.2957,-26.4899,8.62225,11.0622,3.33683,0,0,0.0,0.570996,1.34882,-0.0125734,0,0,-0.998235,0,0.37307,2.384,190,51,2,2,0,0
164,2dyp,A,B,29.3975,1.2501,-13.9749,-6.5438,-9.3479,-22.4239,-5.06334,31.8656,-29.0849,11.9562,9.24058,5.12076,0,0,0.0,0.943242,1.15643,-0.00996784,0,0,-0.753557,0,0.126134,2.384,190,50,3,3,0,0
165,2e7l,A,B,13.5271,0.95213,-16.2699,-5.05174,-8.0938,-19.8717,-1.82407,27.5546,-26.1442,5.55498,7.99336,3.52784,0,0,0.0,0.26972,1.16275,-0.0179666,0,0,-0.166926,0,0.0,2.384,184,48,2,2,0,0
166,2esv,A,B,16.211,1.58337,-12.2661,-4.42345,-5.74043,-18.8639,-0.926411,22.3297,-28.3468,11.3954,8.00109,4.45398,0,0,0.0,0.31942,0.741303,-0.00482208,0,0,-0.528677,0,0.0688337,2.384,190,49,3,3,0,0
167,2f53,A,B,18.2749,0.284486,-18.312,-6.40553,-9.61822,-18.7352,-2.38057,28.1728,-24.7871,2.88047,8.52997,3.91007,0,0,0.0,0.198689,1.01958,-6.05062e-05,0,0,-0.162875,0,0.0856881,2.384,190,47,0,0,0,0
168,2f54,A,B,44.1424,2.07561,-9.31694,-6.30286,-5.30657,-20.4953,-2.27057,26.2039,-28.4059,15.3859,6.63094,3.76828,0,0,0.0,1.5366,0.817493,0.00445026,0,0,-0.186298,0,0.120532,2.384,190,47,2,2,0,0
169,2f74,A,B,29.6113,0.752391,-24.0924,-7.46195,-13.016,-22.1692,-1.06224,28.9539,-30.2703,5.07654,10.8052,4.9263,0,0,0.0,0.562262,1.15063,-0.0328586,0,0,-0.443746,0,0.039701,2.384,190,47,2,2,0,0
170,2fo4,A,B,27.092,1.91327,-8.11006,-7.53118,-10.6394,-16.8992,-3.56502,29.4453,-20.1448,10.6512,5.48731,4.71143,0,0,0.0,0.506827,0.773909,-0.0400546,0,0,-0.0924478,0,0.0,2.384,189,44,2,2,0,0
171,2fwo,A,B,58.2152,1.21133,-22.1653,-9.65567,-13.7683,-23.1745,-2.12884,33.4772,-29.5245,7.85101,10.3381,4.72309,0,0,0.0,0.615078,2.20998,-0.0895636,0,0,-0.828565,0,0.0,2.384,190,50,2,2,0,0
172,2fz3,A,B,7.22124,1.61191,-4.34861,-5.10112,-9.60426,-19.7495,-3.80374,28.1566,-25.1858,18.8846,7.78269,4.50528,0,0,0.0,0.560807,0.591244,-0.02362,0,0,-0.841627,0,0.0709752,2.384,192,49,5,5,0,0
173,2git,A,B,10.3916,0.713997,-11.0372,-6.99615,-6.6961,-17.8822,-2.57646,22.8809,-25.686,13.6578,7.15627,4.84816,0,0,0.0,0.545687,1.0449,0.00985943,0,0,-0.356756,0,0.0578241,2.384,190,43,3,3,0,0
174,2gj6,A,B,12.59,2.13065,-14.5461,-7.42716,-6.93666,-20.4035,-4.32968,26.602,-29.3598,14.8339,7.52555,4.23669,0,0,0.0,0.700436,1.2159,0.00166473,0,0,-0.076398,0,0.0869642,2.384,190,47,3,3,0,0
175,2gt9,A,B,9.19342,4.49873,0.147422,-7.29152,-6.90364,-18.4617,-2.99008,31.7074,-24.7952,17.9096,6.3326,4.58909,0,0,0.0,0.256828,1.90302,-0.00620683,0,0,-0.25844,0,0.0585977,2.384,191,43,6,6,0,0
176,2gtw,A,B,9.93007,2.95133,-16.6219,-5.57956,-5.42268,-15.7878,-1.6113,22.6256,-22.4658,1.39412,5.46557,4.464,0,0,0.0,0.271332,1.46827,-0.00455137,0,0,-0.0495182,0,0.0786216,2.384,190,39,0,0,0,0
177,2gtz,A,B,7.51144,1.94302,-15.5772,-7.25571,-8.01865,-18.5994,-0.751618,24.3506,-27.1262,9.40591,6.49689,5.48564,0,0,0.0,0.529329,0.936068,-0.00115855,0,0,-0.171818,0,0.0789363,2.384,190,45,5,5,0,0
178,2guo,A,B,12.7981,4.84219,-12.637,-6.18023,-5.58906,-14.897,-1.17473,21.8003,-21.2185,4.33868,4.96036,4.60561,0,0,0.0,0.838748,0.947786,-0.00194346,0,0,-0.182025,0,0.0627321,2.384,190,40,1,1,0,0
179,2h6p,A,B,5.08388,3.84937,-16.215,-4.39744,-6.68937,-20.2423,1.17896,23.4833,-29.6913,5.86599,8.11763,3.52236,0,0,0.0,2.58454,0.763412,-0.00606521,0,0,-0.0537475,0,0.11251,2.384,190,45,1,1,0,0
180,2hjk,A,B,22.4095,0.46416,-12.555,-3.50795,-2.52558,-16.3636,-1.85536,21.5523,-23.5395,4.60031,5.96533,3.32977,0,0,0.0,0.107417,0.724459,0.00748322,0,0,-0.325535,0,0.0,2.384,192,45,2,2,0,0
181,2hjl,A,B,28.1355,2.10806,-16.5455,-4.93768,-4.28014,-19.5815,-4.10679,24.8971,-28.2135,5.78336,9.00366,4.18548,0,0,0.0,1.06151,0.595666,-0.0133382,0,0,-0.343659,0,0.0,2.384,192,48,2,2,0,0
182,2hn7,A,B,13.8061,2.00657,-14.284,-4.86601,-7.99064,-16.966,-2.74472,25.5997,-23.6905,3.96926,8.76963,3.78251,0,0,0.0,0.302662,1.32065,-0.00100058,0,0,-0.448818,0,0.0,2.384,191,48,0,0,0,0
183,2j8u,A,B,10.3608,1.27223,-4.01115,-5.96158,-5.18055,-18.1535,-4.96485,22.5058,-26.8796,25.829,4.67528,3.95675,0,0,0.0,0.316026,1.0794,-0.00427792,0,0,-0.202661,0,0.0529841,2.384,190,44,5,5,0,0
184,2jcc,A,B,16.1918,0.307709,-18.4595,-4.90915,-5.23431,-18.6983,-2.73708,23.0047,-27.4389,8.17679,5.34666,3.8273,0,0,0.0,0.188128,1.64502,0.0538208,0,0,-0.127012,0,0.0877928,2.384,190,47,2,2,0,0
185,2mha,A,B,73.4922,2.67969,-3.70245,-2.58933,-4.09598,-13.6568,-1.69337,21.7924,-16.6192,2.25475,7.23086,3.41882,0,0,0.0,0.47817,0.84745,-0.023252,0,0,-0.199498,0,0.0,2.384,189,42,0,0,0,0
186,2nx5,A,B,14.573,7.69547,-9.325,-5.72974,-5.30377,-19.7089,-1.66131,26.8284,-27.8936,11.6314,7.00774,5.16442,0,0,0.0,0.717096,1.20633,-0.00964122,0,0,-0.367202,0,0.0,2.384,192,46,5,5,0,0
187,2oi9,A,B,14.8023,1.65087,-2.82057,-4.89742,-6.27187,-20.1357,-1.14041,26.4635,-27.4124,20.0385,6.87656,3.72017,0,0,0.0,0.224684,1.33714,-0.0224512,0,0,-0.263773,0,0.0,2.384,184,46,8,8,0,0
188,2ol3,A,B,41.1413,0.222501,-15.1232,-8.41674,-10.8506,-18.1965,-2.78497,29.2222,-21.6246,3.79116,8.35649,5.25696,0,0,0.0,0.087269,0.601459,-0.00113576,0,0,0.0373003,0,0.0,2.384,189,47,1,1,0,0
189,2p5e,A,B,20.5146,0.882861,-17.2473,-7.37664,-10.3589,-20.1511,-1.77729,27.9892,-28.0891,7.8364,9.48728,4.40198,0,0,0.0,0.851278,0.874265,0.00809546,0,0,-0.130068,0,0.0615538,2.384,190,46,2,2,0,0
190,2p5w,A,B,22.199,2.04418,-17.8401,-6.48812,-7.50645,-18.7445,-1.70067,27.3561,-26.3116,3.15764,7.70936,3.56417,0,0,0.0,1.1985,1.30627,-0.00846386,0,0,-0.102536,0,0.0364027,2.384,190,47,0,0,0,0
191,2pye,A,B,16.5107,0.176758,-18.4421,-5.51559,-8.28368,-16.6259,-1.35003,22.9386,-23.3434,2.03108,7.19007,4.62739,0,0,0.0,0.0433724,1.32225,0.00751773,0,0,-0.170117,0,0.00851415,2.384,190,44,0,0,0,0
192,2rfx,A,B,16.2375,0.395451,-15.7183,-4.76772,-5.06424,-15.9578,-1.57336,22.1356,-21.3134,2.52854,4.29561,4.34989,0,0,0.0,0.109922,0.449807,0.000955958,0,0,-0.462348,0,0.0,2.384,190,47,0,0,0,0
193,2uwe,A,B,8.01147,0.149698,-22.0,-5.032,-4.74108,-19.6489,-2.89599,24.5501,-28.7718,3.34839,6.91667,4.32191,0,0,0.0,0.0725834,0.445766,-0.00655092,0,0,-0.164258,0,0.0507864,2.384,190,45,0,0,0,0
194,2v2w,A,B,6.16316,1.81917,-11.1936,-5.11796,-8.44197,-16.1823,-1.08677,25.1509,-20.6561,3.06596,8.08664,3.94961,0,0,0.0,0.149866,1.22301,0.00281265,0,0,-0.170646,0,0.0562937,2.384,190,42,1,1,0,0
195,2v2x,A,B,12.129,0.820815,-15.8859,-5.10959,-9.34117,-17.5128,-1.1591,25.5676,-23.5388,2.58096,7.75564,4.43962,0,0,0.0,0.575844,1.06574,-9.97595e-05,0,0,-0.223243,0,0.0791437,2.384,190,44,0,0,0,0
196,2vaa,A,B,12.7461,0.112624,-14.9922,-7.88065,-9.35323,-16.5997,-2.17071,26.6283,-20.2518,1.84076,7.98652,4.75392,0,0,0.0,0.069714,0.510557,-0.00105914,0,0,-0.0142887,0,0.0,2.384,189,43,0,0,0,0
197,2vab,A,B,11.1037,1.17682,-14.0139,-5.32657,-7.07045,-15.0805,-4.16816,23.4081,-20.443,3.32772,7.77604,3.57719,0,0,0.0,0.0855918,0.184298,-0.00127913,0,0,-0.0985877,0,0.0,2.384,190,44,0,0,0,0
198,2vlj,A,B,22.8361,0.116905,-11.7747,-5.23877,-5.06356,-14.1872,-0.901192,21.1062,-19.9046,2.2131,5.70716,4.51128,0,0,0.0,0.137483,1.32203,-0.028306,0,0,-0.16803,0,0.0417431,2.384,190,38,0,0,0,0
199,2vlk,A,B,18.124,0.542441,-7.93168,-6.58705,-7.89854,-15.4088,-1.72219,22.0254,-21.39,10.8026,7.61425,4.46654,0,0,0.0,0.21459,0.800496,0.0128864,0,0,-0.126985,0,0.0657032,2.384,190,42,4,4,0,0
200,2vll,A,B,13.5689,1.23184,-17.2295,-6.71787,-6.73109,-16.8784,-1.08948,22.6687,-24.4125,5.08275,5.80255,4.88294,0,0,0.0,0.302872,1.31203,-0.0084978,0,0,-0.207236,0,0.0758111,2.384,190,43,1,1,0,0
201,2vlr,A,B,12.1454,1.00922,-5.07575,-6.60687,-6.21051,-16.156,-1.90891,22.118,-22.7876,14.1144,6.97114,4.98377,0,0,0.0,0.506147,2.44217,-3.16083e-05,0,0,-0.168745,0,0.069513,2.384,190,38,3,3,0,0
